常用指标,每股净资产,39.216651,38.704531,36.766337,34.651656,37.783334,36.726099,36.065225,35.069269,35.273322,34.045633,33.430875,32.441032,32.893135,31.636998,30.848512,29.62453,29.93824,28.648839,27.825503,26.579089,26.689852,25.502262,24.668816,23.955376,24.420092,23.371425,22.854192,21.871955,21.965581,21.182632,20.627611,19.701935,19.739674,18.821122,18.411668,17.670838,17.589534,17.017845,16.69515,15.876863,15.952393,15.103033,14.513909,13.75803,13.649905,12.858282,12.28165,11.570228,11.265798,10.48546,10.207694,14.50984,14.271453,13.350417,12.783886,12.026886,11.492397,10.681346,9.907287,9.380029,16.203846,15.351864,14.836568,14.004535,12.341702,11.919492,11.169557,10.618239,10.398429,9.804409,9.337655,8.77641,8.404016,7.779415,7.399283,6.92323,6.624145,4.050929,3.535962,3.197145,,2.665069,2.521605,,2.021859,1.665825,1.857115,2.369603
常用指标,每股现金流,3.108349,30.886736,9.587629,-3.683362,-2.859969,-11.42091,-12.758929,-13.884663,-0.589775,20.873062,11.516847,11.659044,27.27053,-16.587416,-15.866804,-18.966833,-12.022431,-18.762443,-4.176855,-10.510253,-14.311976,-1.647636,-4.143063,-1.395927,3.600702,-28.305044,-25.969962,-17.435785,-16.754548,-17.141571,-18.092278,-7.665928,-10.106046,-7.829113,-7.817175,-2.023827,-2.250361,10.655941,0.753936,1.459269,-4.185439,42.971499,31.861536,35.730579,-2.820071,35.799916,11.224648,8.605238,7.913499,10.976222,9.427566,16.550385,9.728153,9.187608,6.02327,19.569349,1.011403,-0.73104,-8.180048,-8.284257,-17.216168,19.633329,24.005948,13.887912,2.313875,14.369631,-3.13965,-1.897892,-10.683815,0.665706,-11.768586,-13.138152,-8.074566,5.052309,0.799089,4.683221,2.12513,2.728497,-1.467651,20.743005,,-3.751502,3.399118,,3.072383,8.237858,,
常用指标,净资产收益率(ROE),2.89,9.15,7.55,5.06,3.06,9.89,8.19,5.5,3.37,10.64,9.1,5.96,3.73,13.85,11.05,6.8,4.51,13.94,11.05,6.79,4.4,12.62,9.83,6.01,4.23,14.02,11.72,7.66,4.41,14.27,11.97,7.95,4.41,15.35,12.74,8.61,4.7,17.28,14.11,9.46,5.31,18.89,15.75,10.77,5.86,21.21,17.54,11.9,6.45,22.39,18.15,12.06,6.26,26.65,20.78,13.81,6.93,24.67,18.87,12.55,5.52,24.64,,13.93,,24.54,,12.01,,,,,,,,,,,,,,5.73,,,,,,
常用指标,总资产报酬率(ROA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
常用指标,毛利率,49.70775,42.280519,45.70562,45.720545,49.232261,41.08686,43.363354,43.226029,47.590517,39.908742,45.194549,44.16058,53.439812,47.740293,48.950565,45.013076,54.433277,43.030519,44.921272,42.525813,50.115875,37.68245,38.224307,36.374816,48.05603,40.961237,45.126861,44.30467,47.409647,42.905608,49.723867,51.919329,57.180459,46.303268,52.643633,53.945996,57.358304,40.355278,44.726862,44.037343,49.299802,40.693756,46.392651,49.058927,55.924226,48.191324,54.447991,55.960476,61.257953,49.482555,54.37089,53.570626,57.877749,52.577637,55.05809,54.872516,56.988352,56.008017,59.989777,60.938809,58.21201,54.990801,55.138596,55.029249,54.810206,54.347526,55.90968,57.27054,55.080645,47.013962,52.329599,53.377833,52.569408,49.187738,49.36765,50.663131,45.221191,36.663115,37.33011,36.237114,,44.554073,37.856062,,36.507781,39.091076,2.385134,-8.073083
常用指标,销售净利率,43.339989,36.595672,39.286999,39.255644,42.989781,36.513433,38.345603,38.066045,42.058146,36.832344,40.432496,38.80429,45.74445,41.557915,42.270008,39.093506,46.516169,37.885335,39.421019,37.297967,43.254944,33.317908,34.62443,32.964396,42.084842,36.78933,40.53043,40.162612,41.550641,38.692375,44.468194,46.11024,50.152835,41.246651,46.091809,46.748498,48.989752,34.589965,37.292892,36.614319,38.6172,32.815455,36.947505,38.727891,43.558336,38.055052,42.452394,43.243334,47.010698,37.983474,41.498555,40.745174,44.04686,39.862358,41.697364,41.689915,43.27163,42.7543,45.84175,46.681399,44.841186,42.619245,42.761607,43.046853,42.377937,41.926587,43.59511,44.698575,43.745551,38.314097,42.33145,43.577812,42.074957,38.928165,37.689678,36.296532,30.308363,27.826901,28.838191,25.316539,,27.289229,23.801573,,25.356229,25.312516,27.89084,35.654557
常用指标,期间费用率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
常用指标,资产负债率,91.805932,91.764693,91.544611,91.582058,91.386762,91.495815,91.466988,91.701888,91.877183,92.048699,91.991973,92.171673,92.025809,91.827723,91.855145,92.043649,91.826148,91.929605,92.073335,92.014855,91.872302,92.085089,92.425171,92.549175,92.288316,92.307912,92.284885,92.588281,92.714969,92.958758,92.956749,93.280022,93.134106,93.411837,93.538388,93.75766,93.630869,94.176534,94.017246,94.180684,93.901439,94.010489,94.217886,94.314562,93.876383,94.074617,94.070543,94.345372,94.267711,94.529583,94.611203,94.812815,94.741139,94.751266,95.315557,95.30087,95.251384,95.181082,94.871968,95.139781,94.914369,95.026403,95.088713,95.106058,95.86977,95.526258,95.589727,95.625439,95.261538,95.198148,94.954324,95.214418,95.148746,95.43105,95.686128,95.755509,95.344463,97.377439,97.343143,97.308873,,96.832742,97.034711,,97.658622,97.364976,95.660445,92.773089
每股指标,基本每股收益,1.13,3.46,2.85,1.91,1.15,3.51,2.9,1.94,1.17,3.51,2.99,1.92,1.21,4.2,3.32,2.03,1.33,3.77,2.95,1.79,1.15,3.08,2.37,1.45,1.01,3.1,2.57,1.66,0.95,2.85,2.36,1.55,0.85,2.74,2.26,1.51,0.88,2.77,2.25,1.49,0.82,2.63,2.16,1.45,0.78,2.47,2.01,1.34,0.7,2.16,1.74,1.14,0.58,2.15,1.63,1.59,0.77,2.36,1.74,1.13,0.48,1.82,,0.92,,2.5,,1.24,,,,,,,,,,,,,,,,,,0.088,,
每股指标,稀释每股收益,1.04,3.21,2.64,1.76,1.05,3.23,2.66,1.78,1.08,3.24,2.75,1.77,1.11,3.87,3.07,1.87,1.23,3.77,2.95,1.79,1.15,3.08,2.37,1.45,1.01,3.1,2.57,1.66,0.95,2.85,2.36,1.55,0.85,2.74,2.26,1.51,0.88,2.77,2.25,1.49,0.82,2.63,2.16,1.45,0.78,2.47,2.01,1.34,0.7,2.16,1.74,1.14,0.58,2.15,1.63,1.59,,2.36,1.74,1.13,0.87,1.82,,0.92,,2.5,,1.24,,,,,,,,,,,,,,,,,,,,
