常用指标,每股净资产,35.204875,33.69155,32.991974,33.309963,31.824348,31.547698,29.886583,29.370078,28.068594,26.708812,25.812537,25.408388,24.16066,23.139915,22.736523,22.158237,21.277407,20.383706,19.576398,18.983355,18.045772,17.255326,16.724934,16.991844,16.197551,15.190722,14.668153,14.120438,13.436843,12.411548,11.779375,11.356467,10.590477,9.935298,9.685151,12.424569,11.997107,11.65531,11.650458,11.342988,10.874418,10.302276,9.842986,11.697645,11.036909,10.49012,10.050244,10.127364,9.481518,8.844755,8.677726,8.554052,8.106621,7.669324,7.423304,7.063929,6.839964,6.48933,6.186489,5.874292,5.789145,5.505417,4.456987,4.214471,4.102894,3.896793,3.755493,3.603252,3.653144,3.522001,3.440366,3.282135,3.329261,3.208926,3.062185,1.645568,,1.559113,,,1.215095,0.968682,1.94418,1.116011,
常用指标,每股现金流,9.058903,35.662628,33.677619,25.445336,14.091459,12.871744,18.928528,19.974409,14.452604,26.252574,22.559055,8.831465,22.16172,14.35009,5.827831,15.62341,22.873561,-6.74576,-4.061085,1.053928,1.307922,10.115013,6.297714,16.457711,10.579147,7.167069,4.417255,1.512843,-7.493925,-9.787579,-12.742474,-7.519795,0.150473,3.550676,-3.838846,-5.185046,3.004941,28.055802,21.909629,23.740241,20.84026,5.015788,-1.258323,11.778401,0.179807,7.00846,16.641387,15.457813,9.435998,13.432567,13.245252,12.677249,11.887224,16.701814,5.744731,-2.120577,-3.091519,-8.399413,7.462299,-2.454167,-14.945234,19.135229,-1.646927,0.251088,-2.558454,6.616767,1.356961,0.335515,2.469675,2.368411,3.55497,0.283561,-0.757192,2.251803,1.126214,1.809809,,0.06898,,,2.546132,0.590304,5.704353,6.634363,
常用指标,净资产收益率(ROE),3.595,13.11,10.3575,6.9,3.545,13.59,10.8825,7.37,3.8775,15.08,11.955,8.075,4.225,15.56,12.06,8.02,4.1575,16.64,12.915,8.745,4.465,14.9,12.2775,8.735,4.53,17.1,14.475,9.675,4.91,18.72,15.7725,10.205,5.42,19.02,15.5625,10.15,5.12,17.74,14.79,9.81,4.92,17.68,14.65,9.85,5.01,19.45,16.6,11.28,5.68,20.41,16.59,11.15,5.58,19.97,16.62,10.93,5.38,18.81,,9.97,,20.53,,12.25,,15.79,,7.78,,15.91,,,,,,,,,,,,,,,
常用指标,总资产报酬率(ROA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
常用指标,毛利率,43.72547,44.937403,44.95598,43.371905,43.233306,47.34733,46.612022,45.398844,45.056827,45.511082,44.670265,43.837108,43.001268,43.870833,42.25308,41.816265,38.694883,38.803198,38.101239,39.438027,38.704067,40.135243,41.024009,41.969854,38.614683,43.583095,46.970789,46.652415,46.838266,39.909069,44.513637,42.344587,41.160867,40.214017,44.957327,45.041274,44.457843,40.826073,42.351046,41.04527,39.783464,41.08392,46.931553,49.265114,49.4283,45.755625,51.722566,52.884159,53.040548,47.486901,53.687917,53.679021,53.745241,48.778069,55.064482,54.710575,54.237355,48.261421,51.547655,49.920535,50.625214,47.064708,51.227814,50.623901,46.953756,41.977427,42.476284,43.117025,42.116108,45.563792,50.753209,50.125044,46.350698,52.738492,50.662681,50.457571,52.530972,52.392175,50.465847,45.643339,53.095601,55.848962,-3.580845,-18.257382,4.906949
常用指标,销售净利率,40.571036,41.030165,41.06883,39.930032,40.313598,40.853356,40.925659,39.75956,40.167913,41.583177,41.079707,40.405674,39.980668,39.966136,38.444365,38.348293,37.456594,37.156554,36.897474,38.206962,35.830939,36.817396,37.549958,39.505349,36.976308,39.310995,42.171568,42.548919,42.098611,38.78506,42.173071,42.303048,43.021006,36.958199,39.748994,38.765127,36.712409,33.084103,35.415715,34.41615,33.47457,33.648881,37.836221,39.6055,39.988463,36.688296,41.369704,42.308561,42.54736,37.983567,42.511494,42.580833,43.222455,39.336699,43.731752,43.488628,43.021774,40.841773,44.804126,45.515542,48.198341,39.276356,45.200859,46.818862,37.556007,34.904655,38.541141,38.170366,37.047392,39.125084,45.246125,45.435097,41.996301,42.386967,40.549528,38.338797,43.917988,39.485447,38.301727,37.562223,38.352078,42.149509,,8.948785,
常用指标,期间费用率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
常用指标,资产负债率,93.29627,93.148207,92.903775,92.912378,93.047038,92.504236,92.722154,92.753904,92.687155,92.542949,92.649054,92.939052,93.060086,92.877468,92.838561,92.763699,92.97492,92.558073,93.029424,92.942492,92.816837,92.685226,92.488543,92.22917,92.604545,92.355254,92.112511,92.374901,92.540679,92.724098,93.74471,93.995864,94.316516,94.457013,94.330236,94.312203,94.376949,94.306785,93.987607,94.103056,94.186621,93.705576,94.156121,94.203035,94.091938,93.834428,93.915327,94.425943,94.85511,94.543954,94.468997,94.443432,94.455176,94.079037,93.683489,92.662851,92.572118,92.816031,92.352185,93.545189,93.848011,93.969545,95.257887,94.97706,94.378866,94.036197,93.501121,93.064175,92.315763,91.47324,91.512223,90.707324,89.921357,89.37593,89.571843,94.958981,,94.347662,,,94.845143,94.907329,98.016428,97.075349,
每股指标,基本每股收益,1.24,4.29,3.35,2.24,1.12,3.95,3.08,2.07,1.06,3.75,2.93,1.96,1.0,3.38,2.6,1.71,0.87,3.13,2.38,1.58,0.79,2.43,1.93,1.36,0.71,2.41,2.02,1.31,0.65,2.15,1.76,1.12,0.56,1.8,1.45,0.94,0.46,1.5,1.63,0.82,0.52,1.68,1.36,0.91,0.45,1.89,1.33,0.89,0.52,1.68,1.37,0.9,0.44,1.41,1.16,0.75,0.36,1.13,0.89,0.57,0.28,0.91,,0.51,,0.58,,0.2824,,0.53,,,,,,,,,,,,,,,
每股指标,稀释每股收益,1.24,4.29,3.35,2.24,1.12,3.95,3.08,2.07,1.06,3.75,2.93,1.96,1.0,3.38,2.6,1.71,0.87,3.13,2.38,1.58,0.79,2.43,1.93,1.36,0.71,2.41,2.02,1.28,0.61,2.04,1.68,1.11,0.56,1.79,1.45,0.94,0.46,1.5,1.63,0.82,0.52,1.68,1.36,0.91,0.45,1.89,1.33,0.89,0.52,1.68,1.37,0.9,0.44,1.41,1.16,0.75,0.36,1.13,0.89,0.57,0.28,0.91,,0.51,,0.58,,0.2824,,0.53,,,,,,,,,,,,,,,
每股指标,摊薄每股收益_最新股数,1.238871,4.441977,3.398908,2.236964,1.123176,4.107916,3.135718,2.066905,1.061997,3.866835,2.930072,1.960599,0.999153,3.494311,2.60328,1.706344,0.866195,2.959904,2.166548,1.441488,0.717034,2.279063,1.70677,1.187614,0.605994,2.076784,1.622135,1.036275,0.513045,1.69398,1.351361,0.863363,0.427328,1.413408,1.115736,0.721651,0.357262,1.182753,0.960595,0.626757,0.307444,0.991026,0.8057,0.537843,0.265258,0.852182,0.694231,0.467333,0.227475,0.734005,0.597225,0.394862,0.192248,0.616049,0.50497,0.326775,0.156526,0.492688,0.387166,0.250627,0.123412,0.351624,0.284373,0.19119,0.075421,0.220705,0.167077,0.106927,0.053589,0.201668,0.170623,0.110484,0.051124,0.144023,0.096613,0.05797,0.032298,0.095718,0.067124,0.041134,0.071468,0.066331,,0.004132,
每股指标,摊薄每股净资产_期末股数,35.204875,33.69155,32.991974,33.309963,31.824348,31.547698,29.886583,29.370078,28.068594,26.708812,25.812537,25.408388,24.16066,23.139915,22.736523,22.158237,21.277407,20.383706,19.576398,18.983355,18.045772,17.255326,16.724934,16.991844,16.197551,15.190722,14.668153,14.120438,13.436843,12.411548,11.779375,11.356467,10.590477,9.935298,9.685151,12.424569,11.997107,11.65531,11.650458,11.342988,10.874418,10.302276,9.842986,11.697645,11.036909,10.49012,10.050244,10.127364,9.481518,8.844755,8.677726,8.554052,8.106621,7.669324,7.423304,7.063929,6.839964,6.48933,6.186489,5.874292,5.789145,5.505417,4.456987,4.214471,4.102894,3.896793,3.755493,3.603252,3.653144,3.522001,3.440366,3.282135,3.329261,3.208926,3.062185,1.645568,,1.559113,,,1.215095,0.968682,1.94418,1.116011,
每股指标,调整每股净资产_期末股数,33.715021,32.200635,31.529678,32.106904,30.478649,30.514536,28.708358,28.150363,26.676105,25.27559,24.414142,23.958964,22.536947,21.677922,21.520593,20.753785,19.903997,19.069503,18.176597,17.466711,16.619673,15.825233,15.580186,16.098072,15.348912,14.259936,13.861495,13.233767,12.492758,11.640616,10.891381,10.425497,9.532219,8.950231,8.944718,11.65219,11.46679,11.282463,11.305002,11.032766,10.572266,10.047009,9.609282,11.409658,10.701544,10.189216,9.790868,9.882306,9.213559,8.492685,7.92749,7.891248,7.609979,7.214015,7.082364,6.814813,6.622475,6.240704,5.905763,5.623217,5.546737,5.249932,4.196396,3.997773,3.919734,3.731786,3.631915,3.504864,3.56703,3.444759,3.376537,3.249465,3.298628,3.183603,3.037051,1.618645,,1.533583,,,1.175126,0.902522,1.816364,1.039109,
每股指标,每股净资产_最新股数,35.207057,33.693638,32.994018,33.312027,31.82632,31.549653,29.888435,29.371898,28.070334,26.710467,25.814137,25.409963,24.162157,23.141349,22.737932,22.15961,21.278726,20.384969,17.810764,17.271209,16.418188,15.699034,15.21652,15.459357,13.805392,12.947259,12.501866,11.485804,10.598315,9.789557,9.290931,8.71864,8.130558,7.627562,7.435519,7.337411,7.08497,6.88312,6.880255,6.698676,6.421959,6.084077,5.81284,5.756768,5.4316,5.162509,4.946031,4.42267,4.140626,3.862548,3.789606,3.735597,3.540201,3.349232,3.241793,3.084853,2.987046,2.833922,2.70167,2.565332,2.528148,2.404243,1.687334,1.595522,1.553281,1.475255,1.421761,1.364126,1.383014,1.333366,1.30246,1.242557,1.260398,1.214841,1.159287,0.510845,,0.484006,,,0.331209,0.264042,0.123516,0.070898,
