常用指标,每股净资产,8.48325,8.361237,8.298077,8.186063,8.276189,8.175326,7.991473,7.776499,7.792348,7.575054,7.35765,7.187653,7.158556,6.991059,6.837153,6.60944,6.62406,6.473252,6.321555,6.134207,6.14882,5.98166,5.841933,5.77122,5.809299,5.610989,5.525493,5.359365,5.312166,5.140379,5.023791,4.848241,4.771128,4.743066,4.69285,4.591437,4.591674,4.456594,4.381567,4.241076,4.240808,4.094025,3.937432,3.805763,3.830978,3.702802,3.596594,3.456886,3.481259,3.3072,3.185618,3.0449,3.095344,2.954274,2.83615,2.708949,2.727853,2.590613,2.486363,2.399588,2.430006,2.307619,2.231552,2.113087,2.135054,2.028813,1.951429,1.870059,1.911246,1.844759,1.788669,1.71472,1.749735,1.673367,1.657377,1.576625,1.570542,1.529528,1.490507,1.408928,,1.11658,,1.101727,1.093148,1.545812,1.537086,1.93533,1.419923,1.335406,1.414725
常用指标,每股现金流,0.60894,2.520173,0.158982,0.1044,-0.137447,1.871564,0.571147,-0.225708,0.011005,2.773367,1.651422,2.157975,1.660254,-0.03851,-1.064469,-0.43052,-0.999147,2.864444,1.520676,2.339008,1.971901,0.248067,0.169313,0.466584,1.47542,-1.644992,-1.90472,-0.308755,-0.798796,2.249949,1.939803,1.219713,1.299923,1.379594,1.286265,2.111832,1.306748,0.618506,-0.178961,0.116624,-0.511783,2.283021,1.818739,2.267059,1.359311,0.439571,1.483452,1.58562,1.38547,0.797666,-0.157092,-0.906117,-0.272992,0.945466,1.204426,1.90395,2.030123,0.7679,0.611401,0.086201,0.754423,1.106932,0.901161,0.644384,1.004305,-0.473106,-0.764705,-0.065108,1.279956,1.673371,0.33414,-0.099555,0.023487,0.202423,-0.04335,-0.055582,-0.00306,0.109943,-0.3485,-0.464826,,0.06629,,-0.540468,-0.325655,,,,,,
常用指标,净资产收益率(ROE),2.115,8.94,6.735,4.555,2.2725,9.5,7.1625,4.79,2.465,10.12,7.7775,5.3,2.785,10.77,8.355,5.78,3.015,11.28,8.6775,5.985,3.0425,10.61,7.98,5.55,3.0275,11.45,9.75,7.28,3.2575,12.06,10.275,7.645,3.48,12.24,10.26,7.6,3.435,12.58,10.245,7.39,3.6925,14.53,11.265,8.155,4.2325,17.28,13.5225,9.285,4.785,18.04,13.995,9.465,4.7175,18.13,13.9725,9.48,4.9525,18.27,19.15,9.93,5.0575,18.87,,9.695,,16.48,,8.45,,,,,4.9775,13.85,,,3.09,13.42,,,,,,,,,,,,,
常用指标,总资产报酬率(ROA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
常用指标,毛利率,41.800767,45.56364,45.783014,46.340306,44.482171,46.416067,46.02716,46.808651,44.494397,47.21114,47.394959,48.422497,47.769475,46.066643,47.068304,48.432262,45.927208,45.599355,46.403873,48.828006,45.504418,43.344043,43.709611,45.005425,46.218249,45.437942,51.244076,54.951523,46.889402,45.324702,51.760377,56.185995,53.315875,45.983678,52.163583,56.383441,49.742062,45.491594,49.115073,49.103266,50.906618,48.569639,49.895031,51.75592,51.240942,50.603399,51.385367,51.688631,50.581482,52.070388,52.939213,53.303022,51.438378,51.163508,53.021693,53.985202,52.675976,51.357849,53.619347,54.610198,54.843419,51.356311,52.895464,52.723103,52.319557,47.613674,50.053588,51.774588,49.89017,37.738733,45.266415,48.002552,53.934625,48.822432,54.628484,56.681799,56.607338,56.348998,60.338898,51.927184,51.62457,55.800324,50.164964,32.504272,59.054923,20.91963,15.464891,16.632192,-8.167613,-0.681624,14.983904
常用指标,销售净利率,34.084631,39.18154,38.596794,38.339468,35.557118,40.108397,39.195104,39.907151,37.292467,39.552954,39.628707,40.001629,37.225669,38.430508,38.693893,39.681217,37.575565,37.542006,37.791674,39.125971,36.304836,36.266093,36.364102,37.734766,38.028169,36.762129,41.131978,43.884177,38.84737,38.173443,43.267817,45.96396,41.410149,38.277347,42.611076,44.53383,38.924165,38.056158,41.064838,40.973672,39.597293,37.826071,38.64474,39.650026,39.335474,38.831023,39.498865,39.761369,39.320048,40.181051,41.005009,40.843539,39.462006,39.750226,41.35283,41.754301,40.489279,39.711304,41.293384,42.220817,41.894527,39.625817,40.984092,40.880384,40.47901,36.756991,38.535418,40.084928,38.165159,28.504783,34.832461,37.371616,41.777349,34.326309,36.346514,36.865643,31.290676,34.26047,35.114291,33.514442,33.325362,28.09408,33.024577,24.104184,34.357328,14.310604,12.420969,11.842085,11.637205,14.626526,23.856726
常用指标,期间费用率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
常用指标,资产负债率,91.797454,91.636379,91.378695,91.504177,91.753352,91.57771,91.564225,91.804187,91.72825,91.49975,91.531175,91.437212,91.38534,91.119929,91.204536,91.285163,91.278751,91.203812,91.283557,91.525172,91.535624,91.136879,91.475459,91.352521,91.431656,91.31876,91.207928,91.433351,91.591375,91.88708,91.928188,92.063722,92.144426,91.900936,91.958893,92.134903,91.919502,91.806154,91.796719,91.930677,91.766669,91.926513,92.148155,92.225408,92.059268,92.240519,93.218434,93.493763,93.297951,93.070085,93.206054,93.313825,93.184985,93.205834,93.50479,93.827831,93.825802,93.610399,93.705181,93.877083,93.673095,93.535767,94.081179,94.142814,94.100912,93.768309,93.714782,93.874495,93.547474,92.899328,92.7221,92.849705,92.533223,92.411158,92.518648,92.632434,92.338118,92.154129,92.279656,92.606505,,94.462771,,94.550026,94.23422,93.42056,93.423079,93.94039,94.890289,83.430592,84.715531
每股指标,基本每股收益,0.18,0.74,0.55,0.36,0.18,0.75,0.55,0.36,0.18,0.74,0.55,0.37,0.19,0.72,0.55,0.37,0.19,0.7,0.53,0.36,0.18,0.61,0.46,0.32,0.17,0.61,0.52,0.38,0.17,0.59,0.5,0.37,0.16,0.56,0.47,0.35,0.15,0.54,0.44,0.31,0.15,0.56,0.43,0.31,0.16,0.61,0.47,0.32,0.16,0.56,0.43,0.29,0.14,0.5,0.38,0.26,0.13,0.45,0.35,0.24,0.12,0.39,,0.2,,0.31,,0.16,,,,,0.09,0.22,,,0.05,0.18,,,,,0.09,,,,,,,,
每股指标,稀释每股收益,0.18,0.74,0.55,0.36,0.18,0.75,0.55,0.36,0.18,0.74,0.55,0.37,0.19,0.72,0.55,0.37,0.19,0.7,0.53,0.36,0.18,0.61,0.46,0.32,0.17,0.61,0.52,0.38,0.17,0.59,0.5,0.37,0.16,0.56,0.47,0.35,0.15,0.54,0.44,0.31,0.15,0.56,0.43,0.31,0.16,0.58,0.45,0.31,0.16,0.54,0.41,0.28,0.14,0.48,0.37,0.25,0.13,0.43,0.33,0.23,0.12,0.39,,0.2,,0.31,,0.16,,,,,0.09,0.22,,,0.05,0.18,,,,,0.09,,,,,,,,
