常用指标,每股净资产,8.07636,7.906618,7.824671,7.652085,7.535397,7.402668,7.26813,7.056851,7.062891,6.8839,6.673526,6.498732,6.533231,6.3672,6.244726,6.027798,6.051105,5.87095,5.716143,5.531611,5.555321,5.38573,5.238748,5.135246,5.203441,4.995868,4.908132,4.722423,4.721692,4.544206,4.43016,4.243997,4.249133,4.145753,4.08284,3.926491,3.949718,3.812551,3.788669,3.622092,3.638312,3.479719,3.367075,3.203353,3.213646,3.05154,2.946864,2.790125,2.782169,2.595823,2.546768,2.431288,2.45922,2.308586,2.237338,2.12893,2.136095,2.00004,1.909982,1.814479,1.774663,1.668968,1.625978,1.312085,,1.318534,,,1.117096,-5.983003,,,,,,1.030108
常用指标,每股现金流,3.385413,6.03717,5.812076,2.873865,-2.196763,3.866022,5.357345,0.832554,2.23886,5.215344,3.938179,3.867327,2.588288,3.777334,3.969327,2.596654,1.049425,0.684647,0.435895,0.460493,1.093681,-0.174111,-0.828054,-0.925604,0.750227,1.007394,0.291834,-0.030035,0.753962,0.302663,0.321121,-0.63275,-0.363116,1.950211,1.835421,1.055662,0.905577,2.204391,1.568655,1.646486,0.588422,2.525748,1.573849,1.602086,1.186185,0.106575,0.201968,1.476622,0.53041,0.10123,0.450836,-0.396722,0.641034,1.049215,1.640134,1.567565,1.365708,0.686601,1.638127,1.174572,0.863738,-0.276723,0.628715,0.640137,,-0.080865,,,1.095311,1.189973,,,,,,
常用指标,净资产收益率(ROE),2.6475,10.16,7.8525,5.08,2.705,10.46,8.0925,5.375,2.8475,10.91,8.5425,5.715,3.15,11.29,8.8425,5.96,3.325,11.57,9.1275,6.2,3.4125,11.35,8.8575,5.97,3.5625,12.43,10.76,7.285,3.74,13.66,11.955,8.36,4.305,14.57,12.26,8.37,4.3725,15.14,12.825,8.815,4.68,16.79,14.5575,9.98,5.32,19.57,16.755,11.52,6.1175,20.89,17.3175,11.61,6.07,20.74,17.2725,11.63,6.47,20.46,17.25,11.78,6.0925,22.49,,12.55,,20.53,,,,,,,,,,
常用指标,总资产报酬率(ROA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
常用指标,毛利率,38.211922,44.844796,45.395333,43.503623,41.783001,45.004397,44.730402,42.987446,42.816133,44.441645,44.594999,42.741922,43.94381,42.455729,41.633842,40.389105,41.697701,41.08985,42.383422,41.912309,41.573241,40.42352,40.18232,39.113488,43.616166,42.45474,45.621403,44.872346,42.916587,41.801038,45.618518,45.997414,45.028069,43.824959,47.081955,47.679931,45.682939,44.38496,49.101394,50.017858,49.899308,43.432468,48.079189,48.442623,49.507684,44.339148,49.810897,50.478369,53.247612,46.044204,50.707147,50.792056,51.026137,44.309704,48.563992,49.4195,52.069329,41.494608,46.528713,46.178824,49.44169,41.123484,42.155912,42.368808,47.814785,33.176169,35.049486,40.433039,24.656113,43.20927,-3.402024,-19.718893,-1.218727,-5.224357,-1.90865,-13.754263
常用指标,销售净利率,36.64396,40.259283,40.358084,37.828873,38.632053,39.781719,39.847689,37.208554,38.081184,38.832631,38.958635,36.59004,38.083544,35.687601,34.944033,33.303546,34.297811,33.606189,34.386315,33.603438,34.03822,32.889487,33.299146,32.193105,34.473985,33.944661,38.27332,37.865084,35.901659,33.851497,37.557055,37.863285,37.878933,35.962431,39.213007,39.237704,37.589966,36.374343,39.92578,40.344489,39.528852,33.715924,37.657509,38.14158,38.954268,34.464287,38.710193,39.029759,39.325495,35.927803,39.288611,39.319367,39.428983,34.394166,37.98415,38.392623,40.629352,32.286468,36.097658,36.207495,38.046585,32.679448,33.502952,33.802329,37.748594,29.244086,32.66527,31.458816,24.363484,24.429665,6.662918,1.88125,3.141714,3.414218,6.003647,2.637302
常用指标,期间费用率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
常用指标,资产负债率,93.526854,93.351659,93.403588,93.278877,92.987331,92.83671,93.088263,92.720029,92.885634,92.734763,92.709037,92.846533,92.57518,92.117166,92.219467,92.209399,91.795505,91.670349,91.972206,92.104082,92.046856,91.873765,92.070928,92.093536,92.248886,92.122601,92.266241,92.750265,92.655674,92.592542,92.798041,92.839187,93.236176,93.210606,93.264101,93.397159,93.278655,93.246873,93.112578,93.26131,93.140374,93.188363,93.364429,93.573478,93.315012,93.535688,93.992868,94.328987,94.092532,94.200445,94.323253,94.436805,94.390708,94.326981,94.433838,94.637594,94.474355,94.435592,94.645516,94.856743,94.73929,94.754622,94.778376,96.344696,96.102115,96.139357,,,95.857906,113.714149,98.428089,98.331446,98.055119,96.051277,95.429632,94.732613
每股指标,基本每股收益,0.2,0.78,0.59,0.37,0.19,0.75,0.56,0.37,0.19,0.72,0.55,0.37,0.2,0.69,0.53,0.35,0.2,0.65,0.5,0.34,0.18,0.59,0.45,0.3,0.18,0.59,0.51,0.34,0.17,0.59,0.51,0.35,0.17,0.58,0.49,0.33,0.16,0.55,0.47,0.32,0.16,0.55,0.47,0.32,0.17,0.55,0.47,0.32,0.16,0.51,0.42,0.28,0.14,0.45,0.37,0.25,0.13,0.38,0.31,0.21,0.1,0.33,,0.17,,0.25,,,,,,,,,,
每股指标,稀释每股收益,0.2,0.78,0.59,0.37,0.19,0.75,0.56,0.37,0.19,0.72,0.55,0.37,0.2,0.69,0.53,0.35,0.2,0.65,0.5,0.34,0.18,0.59,0.45,0.3,0.18,0.59,0.51,0.34,0.17,0.59,0.51,0.35,0.17,0.58,0.49,0.33,0.16,0.55,0.47,0.32,0.16,0.55,0.47,0.32,0.17,0.55,0.47,0.32,0.16,0.51,0.42,0.28,0.14,0.45,0.37,0.25,,0.38,,0.21,,0.33,,0.17,,,,,,,,,,,,
