选项,指标,20260331,20251231,20250930,20250630,20250331,20241231,20240930,20240630,20240331,20231231,20230930,20230630,20230331,20221231,20220930,20220630,20220331,20211231,20210930,20210630,20210331,20201231,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170630,20161231,20160930,20160630,20151231,20150930,20150630,20141231,20140930,20140331,20131231,20130331,20121231,20120930,20111231,20101231,20091231,20081231,20071231,20061231,20051231,20041231,20031231
常用指标,归母净利润,1524210000.0,5187741000.0,3991866000.0,3064683000.0,1258058000.0,4264120000.0,3454928000.0,2640917000.0,1080635000.0,3548599000.0,2988738000.0,2335704000.0,910066000.0,3082775000.0,2594976000.0,2018395000.0,785669000.0,2922664000.0,2418426000.0,1797590000.0,645407000.0,2394072000.0,2007746000.0,1530517000.0,554768000.0,2284815000.0,1946641000.0,1438462000.0,507074000.0,2023352000.0,1754077000.0,1321444000.0,461455000.0,1900252000.0,1275799000.0,2088605000.0,1801942000.0,1261528000.0,1813776000.0,1558345000.0,1073744000.0,1495352000.0,1389846583.83,503000000.0,1141914000.0,283000000.0,920028000.0,793991509.48,738445000.0,514530000.0,419107179.47,323159000.0,306670000.0,29236268.81,115784875.1,92168258.15,28327062.68
常用指标,营业总收入,4341947000.0,14572778000.0,11013165000.0,7662414000.0,4046601000.0,13497534000.0,10486189000.0,7128085000.0,3689255000.0,12472276000.0,9696843000.0,6365278000.0,3093053000.0,11644007000.0,9522750000.0,6209070000.0,2677018000.0,11136017000.0,8187748000.0,5326879000.0,2839989000.0,10540661000.0,8419460000.0,6084647000.0,2914822000.0,9616315000.0,7188544000.0,4532926000.0,2118397000.0,7371953000.0,5290214000.0,3131390000.0,1066162000.0,5582932000.0,2841464000.0,6019336000.0,7880975000.0,2979019000.0,5011026000.0,3614914000.0,2392684000.0,4339888000.0,3310533123.38,1073000000.0,3525048000.0,813000000.0,2870036000.0,2153703741.76,2484995000.0,1574780000.0,1090812645.19,1081255000.0,1448787000.0,558110559.97,417568555.37,197475278.61,70733761.64
常用指标,营业成本,2411366000.0,8343716000.0,6325075000.0,4058393000.0,2647290000.0,8514667000.0,6294498000.0,3889208000.0,2380786000.0,8548209000.0,6205187000.0,3584559000.0,2044717000.0,8516372000.0,6703235000.0,3887090000.0,1800380000.0,7912963000.0,5388526000.0,3186462000.0,2123803000.0,7820424000.0,6052283000.0,4244799000.0,2278255000.0,6794351000.0,4742763000.0,2695128000.0,1475665000.0,4892653000.0,3130400000.0,1481720000.0,501082000.0,3208668000.0,1199009000.0,3345064000.0,5436545000.0,1344244000.0,2674893000.0,1593540000.0,992127000.0,2417888000.0,1472357671.29,,2039621000.0,,1664975000.0,1100735974.73,1519547000.0,902710000.0,583137793.91,,,619872019.21,310017240.22,209795864.47,167884860.18
常用指标,净利润,1571310000.0,5356601000.0,4124770000.0,3152102000.0,1302199000.0,4404721000.0,3560199000.0,2711384000.0,1119837000.0,3671420000.0,3089554000.0,2407536000.0,947175000.0,3167525000.0,2661051000.0,2060334000.0,796803000.0,2993213000.0,2471129000.0,1832972000.0,661749000.0,2453298000.0,2047632000.0,1564491000.0,574527000.0,2335522000.0,1985115000.0,1466129000.0,525241000.0,2043389000.0,1761680000.0,1330876000.0,465416000.0,1903607000.0,1278760000.0,2088605000.0,,1261528000.0,1813776000.0,,1073744000.0,1495352000.0,1389846583.83,,1141914000.0,,920028000.0,793991509.48,738445000.0,514530000.0,419107179.47,323159000.0,306670000.0,29236268.81,115784875.1,92168258.15,28327062.68
常用指标,扣非净利润,1512834000.0,5157447000.0,3962855000.0,3037035000.0,1235363000.0,4166554000.0,3371439000.0,2591790000.0,1063789000.0,3436214000.0,2893523000.0,2281781000.0,909742000.0,3002385000.0,2542993000.0,2000435000.0,780375000.0,2903564000.0,2410680000.0,1791977000.0,640104000.0,2383502000.0,1995564000.0,1517020000.0,545055000.0,2277396000.0,1940209000.0,1434788000.0,504341000.0,2020853000.0,,1318854000.0,461119000.0,1884779000.0,1275902000.0,2091107000.0,,,1801502000.0,,,,,,,,,,,,418718000.0,322215000.0,304385000.0,,,,
常用指标,股东权益合计(净资产),52078159000.0,50254456000.0,47154729000.0,47083931000.0,45919018000.0,44899829000.0,43545773000.0,42855737000.0,41642743000.0,39939243000.0,39206655000.0,38787551000.0,37537661000.0,36593295000.0,36976170000.0,38532099000.0,38202378000.0,33327728000.0,32735143000.0,32290125000.0,31768540000.0,30906858000.0,30446159000.0,30925150000.0,31398266000.0,30477918000.0,30135302000.0,29998081000.0,30130185000.0,27496724000.0,,26693437000.0,,26123209000.0,18188472000.0,17635973000.0,17795884000.0,17076175000.0,16613652000.0,12672472000.0,12114971000.0,9784650000.0,9711050955.6,,8205152000.0,,7436635000.0,7300534325.44,6958205000.0,4145460000.0,4118965403.81,3902615000.0,1605887000.0,1248764657.07,1219528388.26,803897876.05,711729617.9
常用指标,商誉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
常用指标,经营现金流量净额,12775374000.0,8799626000.0,13055237000.0,-56616000.0,-475956000.0,22951593000.0,23050276000.0,4870696000.0,-4190388000.0,10136930000.0,7875407000.0,4997075000.0,5931055000.0,-1674725000.0,-26303719000.0,-6789050000.0,-15750164000.0,3005001000.0,-7554913000.0,-9821049000.0,-27309810000.0,45293459000.0,35644871000.0,19725341000.0,-7379383000.0,-7005735000.0,-12261643000.0,-6644363000.0,-8683473000.0,-20854480000.0,-8460642000.0,1944514000.0,-11132258000.0,-25646229000.0,-44570903000.0,44160567000.0,,-614414000.0,8513108000.0,4572114000.0,-3219679000.0,11196260000.0,13150748281.32,,10374213000.0,,10677425000.0,7313771894.72,7921562000.0,7395390000.0,307734200.55,,,,,,
常用指标,基本每股收益,0.26,0.85,0.65,0.53,0.22,0.69,0.55,0.45,0.19,0.57,0.47,0.4,0.16,0.45,0.37,0.36,0.15,0.51,0.43,0.38,0.14,0.4,0.34,0.34,0.12,0.39,0.32,0.32,0.12,0.37,,0.33,0.11,0.47,0.31,0.51,,0.31,0.58,,,0.59,,,0.45,,0.36,,0.37,0.26,0.21,0.26,0.27,,,,
