常用指标,每股净资产,5.58444,5.455104,5.490003,5.477112,5.372215,5.355534,5.265029,5.144317,5.091727,4.955581,4.8715,4.758733,4.687736,4.580065,4.508031,4.371493,4.320284,4.250159,4.197252,4.061429,4.030355,3.926786,3.866594,3.770421,3.88029,3.755688,3.653893,3.536467,3.487767,3.358165,,,,,,2.857062,2.909524,2.826904,2.797232,2.699204,2.657686,2.535916,,2.403587,2.265993,2.103715,,1.860565,1.350169,1.746358,1.537873,1.992483
常用指标,每股现金流,-1.325286,5.048075,6.481726,0.353919,2.887358,0.887906,2.368049,3.73599,3.422907,1.595724,1.621292,3.010983,5.549466,1.790694,1.108805,3.995439,4.698505,-6.319647,-5.154499,-2.014016,-0.100445,3.573448,2.909556,1.335983,1.519667,2.735019,4.062391,2.214995,2.400741,0.792955,,,,,,0.139577,,-0.250712,,0.436132,2.206336,8.039962,,2.20092,0.706539,1.413936,,,,,,
常用指标,净资产收益率(ROE),2.09,6.17,5.96,4.51,2.11,8.42,7.07,4.8,2.17,9.1,7.54,4.95,2.24,9.64,7.74,5.08,2.26,9.85,7.82,4.93,2.2,10.14,8.23,5.22,2.31,10.8,8.76,5.56,2.3,11.93,9.46,5.92,2.47,11.88,,6.03,,14.22,,8.26,,14.77,,,14.93,12.98,,,,,,
常用指标,总资产报酬率(ROA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
常用指标,毛利率,42.170793,35.487107,43.365885,44.533879,38.661729,44.216585,45.886437,44.077419,35.665709,45.07366,48.996769,45.343664,38.889764,43.106251,46.446593,45.419449,40.849616,39.480411,41.00376,40.019511,36.169807,34.892165,37.898008,37.088988,30.174462,35.081825,37.733801,35.294971,30.887081,34.949727,40.194064,36.561608,60.582625,38.602533,63.755047,40.076862,67.276092,36.209602,66.269847,38.707417,39.380956,35.2171,,41.069504,36.936182,33.990756,36.34714,35.739481,26.956712,9.960969,4.877317,37.315236
常用指标,销售净利率,36.758776,30.217808,36.779093,38.136622,36.975105,36.377878,39.042082,38.278399,33.82587,36.623864,39.791153,39.546759,35.252132,35.506174,37.770974,38.020165,33.929286,33.655486,35.942369,35.479322,31.752005,32.199609,33.073413,29.563483,24.19519,30.310656,31.75417,29.731944,24.110421,29.6429,33.681806,30.746828,28.313059,31.409377,33.940104,32.152709,28.017447,30.01497,34.847933,31.391898,29.619883,28.53234,,35.296507,30.108761,26.801354,25.787632,25.033356,24.416166,11.189732,8.070872,45.746915
常用指标,期间费用率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
常用指标,资产负债率,92.957664,93.007999,92.858038,92.509368,92.864595,92.614711,92.764739,92.884303,92.748275,92.541553,92.621809,92.844912,93.148039,92.39187,92.409715,92.774392,92.870192,92.258429,92.744374,93.284577,93.347038,93.193603,93.290562,93.465252,93.085096,93.170449,93.3119,93.661519,93.903219,93.635576,94.356542,94.547294,94.529975,94.176734,94.142009,94.138148,94.039586,93.038943,93.13066,94.633632,94.577937,94.080702,93.895811,93.719399,92.396214,92.353155,91.647758,93.725242,93.259975,96.143409,95.047555,96.182158
每股指标,基本每股收益,0.12,0.34,0.33,0.25,0.11,0.44,0.37,0.25,0.11,0.44,0.37,0.24,0.11,0.44,0.35,0.23,0.1,0.41,0.32,0.2,0.09,0.39,0.32,0.2,0.09,0.39,0.31,0.2,0.08,0.38,0.3,0.18,0.08,0.35,,0.17,,0.38,,0.22,,0.35,,,0.32,0.26,,,,,,
每股指标,稀释每股收益,0.1,0.31,0.29,0.21,0.1,0.4,0.32,0.21,0.1,0.4,0.32,0.21,0.1,0.4,0.32,0.21,0.09,0.38,0.32,0.2,0.08,0.37,0.31,0.2,0.09,0.39,0.31,0.2,0.08,0.38,0.3,0.18,0.08,0.35,,0.17,,0.38,,0.22,,0.35,,,0.32,0.26,,,,,,
每股指标,摊薄每股收益_最新股数,0.117069,0.33992,0.32884,0.249242,0.115204,0.443461,0.369061,0.248949,0.110727,0.442139,0.368459,0.237963,0.105053,0.437084,0.348271,0.22513,0.099573,0.413874,0.324787,0.204537,0.090084,0.393741,0.316481,0.199114,0.088164,0.387075,0.310788,0.195305,0.079635,0.342463,0.269725,0.164944,0.069046,0.310751,0.24017,0.155257,0.064328,0.282165,0.235568,0.141964,0.065944,0.229331,0.185866,0.126026,0.204481,0.157719,0.13711,0.126398,0.017284,0.004885,0.001921,0.009126
每股指标,摊薄每股净资产_期末股数,5.58444,5.455104,5.490003,5.477112,5.372215,5.355534,5.265029,5.144317,5.091727,4.955581,4.8715,4.758733,4.687736,4.580065,4.508031,4.371493,4.320284,4.250159,4.197252,4.061429,4.030355,3.926786,3.866594,3.770421,3.88029,3.755688,3.653893,3.536467,3.487767,3.358165,,,,,,2.857062,2.909524,2.826904,2.797232,2.699204,2.657686,2.535916,,2.403587,2.265993,2.103715,,1.860565,1.350169,1.746358,1.537873,1.992483
每股指标,调整每股净资产_期末股数,5.018871,4.899097,4.946917,4.933617,4.823392,4.818072,4.722373,4.595541,4.543244,4.425473,4.338141,4.228365,4.164641,4.070191,3.997831,3.860348,3.832561,3.763035,3.704499,3.571764,3.545834,3.458556,3.428271,3.354632,3.481802,3.389036,3.301301,3.200781,3.153195,3.043245,,,,,,2.612191,2.712259,2.605017,2.611973,2.449884,2.450882,2.316925,,2.221859,2.064799,1.890826,,1.833933,1.347843,1.738287,1.527339,1.969101
每股指标,每股净资产_最新股数,5.584415,5.455076,5.489949,5.477054,5.37216,5.355476,5.264969,5.144257,5.091667,4.955522,4.871442,4.758675,4.687677,4.580007,4.507972,4.371435,4.320213,4.250084,4.197174,4.061336,4.030235,3.926642,3.866453,3.770283,3.880148,3.755551,3.653759,3.536338,3.487639,3.358042,2.934658,2.822088,2.831962,2.719139,2.67345,2.571262,2.618476,2.544121,2.517416,1.75178,1.724835,1.645807,1.561585,1.559925,1.470627,1.264175,1.165556,1.016418,0.110937,0.048158,0.042408,0.028222
每股指标,每股经营现金流,-1.325286,5.048075,6.481726,0.353919,2.887358,0.887906,2.368049,3.73599,3.422907,1.595724,1.621292,3.010983,5.549466,1.790694,1.108805,3.995439,4.698505,-6.319647,-5.154499,-2.014016,-0.100445,3.573448,2.909556,1.335983,1.519667,2.735019,4.062391,2.214995,2.400741,0.792955,,,,,,0.139577,,-0.250712,,0.436132,2.206336,8.039962,,2.20092,0.706539,1.413936,,,,,,
每股指标,每股现金流量净额,1.216187,0.979558,2.925758,0.125866,-1.83207,1.993307,4.077467,3.924771,1.156437,-0.556124,-0.872048,0.364538,2.77027,0.133435,0.735996,1.771957,2.520377,-2.87882,-2.049011,0.397666,0.718648,-0.62855,1.25406,0.03743,-0.457173,0.480746,0.994023,2.023453,1.833288,-0.40265,,,,,,3.102332,,-0.867579,,-0.045974,-3.672629,2.386297,,0.463047,0.054766,-0.369084,,,,,,
