常用指标,每股净资产,6.684095,6.476587,6.459801,6.380825,6.436972,6.332216,6.204158,6.037103,6.096344,5.871322,5.771919,5.799678,6.720955,6.485401,6.342423,6.137194,6.041092,5.840236,5.745027,5.551083,5.606422,5.432977,5.334054,5.267995,5.455385,5.232513,5.208065,,,,,,,,,3.864081,3.922233,3.757044,3.715579,3.514902,3.422336,3.281589,3.112234,2.880902,2.416686,2.206416,2.26938,2.058502,2.067163,1.914188,1.780349,1.826425,1.667836,1.642996,1.593085,1.413125,1.436422,1.331198,1.203435,1.098967,1.017472,,0.974061,1.19476,1.186297
常用指标,每股现金流,3.692761,-0.463989,-1.214498,-1.578138,-0.080068,-4.38676,-3.086112,-3.454158,-3.280621,7.077155,-0.548463,0.124224,-1.787672,7.88777,5.787202,6.139404,2.273167,-1.743523,-1.424749,-1.198928,-3.297193,2.331092,5.258263,5.432225,1.600058,-0.542795,0.786229,,,,,,,,,-5.89014,0.546632,5.893192,5.523554,4.36905,14.289013,10.462193,8.585518,12.455936,0.049195,-1.153821,2.493752,2.346412,0.196759,0.006491,0.134062,0.620415,2.754928,0.241335,2.005769,-0.582582,1.780795,4.346401,2.455875,4.079117,2.133995,,2.150835,0.124008,
常用指标,净资产收益率(ROE),3.315,6.8,6.615,4.34,3.3925,8.49,7.7475,4.825,3.5975,9.45,8.73,5.48,4.005,9.01,8.4225,4.82,3.8875,9.83,8.3175,5.06,3.7025,10.03,8.355,5.12,3.785,12.92,11.55,7.45,4.8575,14.04,12.13,,,14.67,,8.08,,16.54,,,17.03,,,16.72,19.4,10.065,18.55,,14.8,,12.39,,,,,,,,,,,,,,
常用指标,总资产报酬率(ROA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
常用指标,毛利率,47.603257,26.440477,31.914328,29.598772,47.459807,26.082779,29.391705,27.687859,41.636334,27.506906,31.159186,28.211996,45.145754,25.942539,29.580652,26.68872,39.692027,27.412751,31.131235,31.332278,44.646977,30.335618,34.056017,31.438911,41.793974,31.60191,37.522256,38.760129,44.666392,35.646653,43.001664,,52.194217,40.004887,44.211444,40.674366,52.932537,39.637997,43.010212,39.129898,37.191427,42.873499,41.979289,38.812497,48.421722,51.595669,51.282728,51.31857,44.647779,48.026766,39.855661,44.637973,31.778787,26.205407,30.358088,43.792524,20.368729,30.543845,27.928991,35.405533,17.642334,21.168796,-52.948642,52.971797,52.603014
常用指标,销售净利率,35.892961,21.69274,24.84519,23.977382,35.732242,23.197339,25.383399,23.365174,32.742978,24.320293,26.38559,23.971468,36.362484,22.900875,24.779428,22.599243,33.928919,23.711699,26.746832,26.97757,35.817566,26.327484,29.370867,27.489659,34.231707,28.347443,33.160491,33.815394,38.416514,29.685205,35.966383,35.002382,41.93301,32.064023,34.272908,31.265084,39.641813,30.306476,32.608191,29.681889,28.19657,32.167419,31.592081,29.48806,36.488015,38.813464,38.62761,38.50786,33.715233,36.121054,30.353973,33.743186,26.176855,23.569205,27.506235,33.307659,29.783931,36.244936,35.163285,32.65164,15.505828,24.199014,-57.413713,9.350932,10.553582
常用指标,期间费用率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
常用指标,资产负债率,94.256728,94.043966,93.899874,93.892636,94.023351,93.903454,93.921716,94.013016,93.804834,93.969965,93.683885,93.837603,93.773027,93.671455,93.598295,93.71929,93.701778,92.702089,93.597254,93.728314,93.383361,93.528884,93.648869,93.52353,92.730828,92.890455,93.363596,93.720785,93.775521,93.778535,93.802913,94.10857,93.911815,94.163811,94.003708,94.095178,93.878093,95.019732,94.703978,94.657689,95.186638,95.258969,94.911796,95.051898,94.302903,93.994724,94.23384,94.089871,93.147155,92.53305,91.801771,94.891637,94.676101,96.158733,94.865919,94.597305,96.252472,96.254233,95.067199,95.021654,93.010477,,85.817795,66.532127,55.997404
每股指标,基本每股收益,0.22,0.44,0.42,0.28,0.22,0.52,0.47,0.29,0.22,0.57,0.53,0.34,0.25,0.53,0.5,0.27,0.2,0.55,0.46,0.28,0.17,0.53,0.43,0.27,0.17,0.64,0.55,0.36,0.19,0.61,0.52,,,0.57,,0.31,,0.59,,,0.54,,,0.44,0.45,,0.4,,,,0.26,,,,,,,,,,,,,,
每股指标,稀释每股收益,0.22,0.44,0.42,0.28,0.22,0.52,0.47,0.29,0.22,0.57,0.53,0.34,0.25,0.53,0.5,0.27,0.2,0.55,0.46,0.28,0.17,0.53,0.43,0.27,0.17,0.64,0.55,0.36,0.19,0.61,,,,0.57,,0.31,,0.59,,,0.54,,,0.44,,,,,,,0.26,,,,,,,,,,,,,,
每股指标,摊薄每股收益_最新股数,0.218171,0.470823,0.424837,0.279158,0.216605,0.552929,0.469876,0.291247,0.215295,0.547904,0.464342,0.281926,0.204808,0.495837,0.420067,0.253926,0.186348,0.460519,0.385149,0.249448,0.166614,0.448176,0.369347,0.24668,0.164856,0.470596,0.409213,0.274098,0.161517,0.418371,0.358939,0.236151,0.12706,0.398685,0.330579,0.204386,0.123919,0.36968,0.297359,0.172397,0.256718,0.205244,0.121089,0.185529,0.178456,0.088152,0.146577,0.068558,0.103763,0.04871,0.059818,0.029743,0.031566,0.011331,0.021503,0.012395,0.012896,0.007043,0.010195,0.004461,0.00238,0.001531,-0.001517,0.000109,9.8e-05
每股指标,摊薄每股净资产_期末股数,6.684095,6.476587,6.459801,6.380825,6.436972,6.332216,6.204158,6.037103,6.096344,5.871322,5.771919,5.799678,6.720955,6.485401,6.342423,6.137194,6.041092,5.840236,5.745027,5.551083,5.606422,5.432977,5.334054,5.267995,5.455385,5.232513,5.208065,,,,,,,,,3.864081,3.922233,3.757044,3.715579,3.514902,3.422336,3.281589,3.112234,2.880902,2.416686,2.206416,2.26938,2.058502,2.067163,1.914188,1.780349,1.826425,1.667836,1.642996,1.593085,1.413125,1.436422,1.331198,1.203435,1.098967,1.017472,,0.974061,1.19476,1.186297
每股指标,调整每股净资产_期末股数,5.828648,5.594742,5.631299,5.50557,5.622815,5.499381,5.370193,5.190394,5.254587,5.016275,4.885595,4.855544,5.635949,5.394799,5.246132,5.0788,5.017866,4.886266,4.842446,4.680332,4.805773,4.648267,4.595044,4.552165,4.813094,4.577867,4.633209,,,,,,,,,3.486038,3.616764,3.465231,3.552664,3.324068,3.239796,3.124253,2.966838,2.72673,2.309092,2.115804,2.170427,1.971762,1.993889,1.856161,1.725382,1.804671,1.647782,1.614842,1.57457,1.390094,1.39793,1.307279,1.182387,1.086751,1.005803,,0.965867,1.186724,1.17265
每股指标,每股净资产_最新股数,6.68394,6.476437,6.459652,6.380678,6.436822,6.33207,6.204014,6.036963,6.096203,5.871186,5.771785,5.511087,5.204802,5.022385,4.911661,4.75273,4.678307,4.522761,4.44903,4.298837,4.341692,4.207374,4.130766,4.079609,4.224666,4.052074,3.54959,3.36688,3.253215,3.128671,3.055671,3.445954,2.870945,2.666591,2.652244,2.526803,2.56483,2.456809,2.429694,2.298467,1.808036,1.733679,1.644208,1.207012,1.01252,0.924423,0.826859,0.750025,0.75318,0.697443,0.648679,0.346899,0.316777,0.161563,0.156655,0.138959,0.078489,0.072739,0.065758,0.06005,0.055597,,0.053224,0.014402,0.014301
每股指标,每股经营现金流,3.692761,-0.463989,-1.214498,-1.578138,-0.080068,-4.38676,-3.086112,-3.454158,-3.280621,7.077155,-0.548463,0.124224,-1.787672,7.88777,5.787202,6.139404,2.273167,-1.743523,-1.424749,-1.198928,-3.297193,2.331092,5.258263,5.432225,1.600058,-0.542795,0.786229,,,,,,,,,-5.89014,0.546632,5.893192,5.523554,4.36905,14.289013,10.462193,8.585518,12.455936,0.049195,-1.153821,2.493752,2.346412,0.196759,0.006491,0.134062,0.620415,2.754928,0.241335,2.005769,-0.582582,1.780795,4.346401,2.455875,4.079117,2.133995,,2.150835,0.124008,
每股指标,每股现金流量净额,4.436353,-0.006262,-0.02221,-0.956524,0.966064,-1.340882,-0.797589,-1.674046,0.134248,2.283461,-0.905658,-0.265575,-1.570219,0.795665,-0.536508,3.108561,2.267666,-1.001269,-2.34924,0.401805,-0.888758,3.064412,1.731675,1.345526,-0.51128,0.437506,0.005706,,,,,,,,,-0.306166,1.104697,1.736221,0.95752,0.711789,0.123197,-0.233332,-0.145682,-0.143719,-1.339786,-1.230738,2.394675,1.500774,0.259569,-0.620549,0.882676,0.012533,1.143999,2.617775,-0.859056,-1.220749,2.864618,0.583466,0.268696,-0.422447,0.836902,,1.394852,0.754862,
每股指标,每股企业自由现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
每股指标,每股股东自由现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
每股指标,每股未分配利润,2.259175,2.041254,2.076937,1.94571,2.124417,1.907806,1.914506,1.735872,2.01613,1.80083,1.809532,1.712276,2.364097,2.099628,2.113028,1.89849,1.932718,1.731487,1.698387,1.523155,1.697635,1.522826,1.482627,1.324227,1.531855,1.362816,1.526224,,,,,,,,,0.632096,0.901835,0.712332,0.658268,0.467171,0.757521,0.70868,0.549388,0.716749,0.387223,0.21428,0.465587,0.291687,0.303523,0.232779,0.099088,0.243217,0.086616,0.295191,0.179962,0.160645,0.122177,0.246062,0.117158,0.09751,0.015867,,-0.025938,0.022222,0.015541
