常用指标,每股净资产,13.560129,13.239426,13.124655,12.856731,12.915267,12.648043,12.483234,12.138237,12.168184,11.800188,11.504837,11.180668,11.20873,10.866581,10.604545,10.236585,10.292767,9.952614,9.689681,9.347604,9.378811,9.058961,8.81038,8.645375,8.785293,8.386151,8.22523,7.904132,7.89348,7.586974,7.369623,7.074208,7.030654,6.800196,6.689621,6.43486,6.470711,6.22709,6.158705,5.900564,5.918723,5.657195,5.45326,5.20549,5.223206,4.968497,4.791081,4.551455,4.556363,4.263616,4.165284,3.969321,4.011071,3.766762,3.63488,3.453952,3.453664,3.244421,3.094043,2.934262,2.979412,2.787045,2.655276,2.466209,2.533705,2.376983,2.283342,2.160033,2.107771,1.993957,2.046129,1.942881,1.912862,1.801441,1.667827,1.449154,1.469181,,1.279897,1.006621,1.000268,1.259895,1.263784,1.34935
常用指标,每股现金流,2.272297,8.03227,6.947171,4.80357,2.884141,1.352032,3.819307,1.163168,0.837303,2.571286,1.90874,3.258316,1.483082,3.913503,3.296914,3.26186,1.919675,1.746795,1.892816,0.688605,1.013415,2.322637,2.442604,0.250788,1.979984,2.325045,0.711724,0.456691,1.12659,2.463215,2.979332,1.096271,1.39343,0.316346,0.541672,-0.484162,1.053205,3.529972,4.076984,1.886844,1.44006,2.533864,2.249489,1.278451,1.080324,1.267748,1.855626,0.358064,1.026774,0.183707,0.071676,0.30691,-0.543404,1.475187,0.898704,1.363707,0.986844,0.500033,-0.287039,-0.270036,-0.742371,1.037398,1.051538,0.851332,0.643273,1.812575,0.663009,-0.20585,-0.782788,0.773018,0.068698,-0.10748,-0.056502,1.259425,1.243978,1.020174,1.837023,,1.350506,0.608386,,,,
常用指标,净资产收益率(ROE),2.4625,10.04,7.74,5.04,2.605,10.69,8.2725,5.41,2.8975,11.56,9.0375,5.975,3.215,12.3,9.6,6.31,3.4975,12.55,9.8625,6.55,3.605,12.12,9.3975,6.325,3.7725,13.18,11.3475,7.81,3.975,14.04,12.06,8.33,4.2625,14.8,12.39,8.545,4.4075,15.44,12.87,8.9,4.6325,17.27,14.5875,10.09,5.2575,19.74,16.605,11.485,5.97,21.23,17.535,11.95,6.13,21.98,18.135,12.28,6.1525,22.51,18.615,12.49,6.5475,22.61,,12.0,,20.87,,11.27,,,,,,,,,,,,,,,,
常用指标,总资产报酬率(ROA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
常用指标,毛利率,47.021149,50.145391,50.481434,46.273013,49.203451,51.225953,52.254042,49.979143,50.862995,50.566298,51.037149,49.215625,50.597848,46.438363,46.476585,44.088584,44.762089,45.954241,46.896645,44.259389,46.283304,44.617639,43.726233,43.3863,46.965304,46.335113,51.540948,52.854032,51.195834,46.823222,52.567658,53.124862,49.068065,47.966167,52.618465,53.281021,51.086663,48.321571,51.817077,50.577433,46.56653,48.924565,53.099426,53.99528,53.278683,52.105632,56.826005,58.705942,57.880842,54.653485,60.29704,61.464751,61.397948,54.321904,59.991033,60.755489,60.844988,54.816792,60.498733,61.082062,63.310599,53.697034,60.851881,59.970516,60.527923,51.500838,56.246231,55.067169,51.732408,44.337905,54.58419,55.873302,64.191958,45.810379,52.531976,50.638392,43.141693,45.978254,42.841091,45.720782,-7.78836,15.156815,0.204197,4.129486
常用指标,销售净利率,41.09753,44.647585,45.048823,41.250098,44.058504,44.828574,45.184896,42.760094,43.252806,43.191431,43.409693,41.797104,43.050377,39.291988,39.129062,37.096589,37.815097,36.873457,37.34323,37.01517,38.342347,36.194496,36.331166,35.706961,38.673798,38.153477,42.136258,43.076208,41.65642,38.796401,42.967161,43.384436,40.429863,39.187882,42.854993,43.387704,41.119333,38.405691,41.193722,40.22899,36.133635,37.820081,41.99383,42.516444,41.343992,40.010342,44.444263,45.618728,44.738074,42.296228,46.865841,47.718187,47.548254,42.019247,46.448915,46.912623,47.053299,42.670175,47.005571,47.417016,49.030965,41.742068,47.121781,46.168146,46.746639,39.985927,43.653958,42.671669,40.14177,34.631617,42.391878,43.415096,49.497766,31.505657,35.960299,34.492307,30.835752,33.049183,37.005374,43.560521,0.672623,6.546405,9.174686,16.695082
常用指标,期间费用率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
常用指标,资产负债率,92.000721,91.922134,91.94134,91.931962,92.028623,91.757775,91.830213,91.92077,91.788102,91.723187,91.81636,92.27225,91.977466,91.680345,91.797778,92.039402,91.571414,91.35941,91.544176,91.746302,91.594928,91.506713,91.710156,91.678551,91.386791,91.212831,91.218738,91.502172,91.447106,91.423931,91.698028,91.823888,91.887447,91.883041,92.252514,92.418417,92.391834,92.417113,92.334655,92.378802,92.111154,92.124668,92.498379,92.79633,92.468124,92.520584,92.780898,93.005934,92.889615,93.007131,93.000612,93.266729,93.112691,93.203888,93.098294,93.562702,93.453822,93.350659,93.382584,93.715944,93.378334,93.516332,94.09688,94.331779,94.116193,94.191007,94.258856,94.439906,94.303101,93.811594,93.452237,93.547506,93.478297,93.600035,93.913214,94.675561,93.939555,,93.726707,94.998593,94.758993,96.521919,96.091843,95.463513
每股指标,基本每股收益,0.33,1.3,1.0,0.65,0.33,1.31,1.01,0.66,0.35,1.31,1.02,0.67,0.35,1.28,0.99,0.65,0.35,1.19,0.93,0.61,0.33,1.06,0.82,0.55,0.32,1.05,0.9,0.62,0.31,1.0,0.86,0.59,0.3,0.96,0.8,0.55,0.28,0.92,0.78,0.53,0.27,0.91,0.77,0.53,0.27,0.91,0.76,0.52,0.26,0.86,0.71,0.48,0.24,0.77,0.63,0.43,0.21,0.68,0.56,0.37,0.19,0.56,,0.3,,0.45,,0.24,,,,,,,,,,,,,,,,
每股指标,稀释每股收益,0.33,1.3,1.0,0.65,0.33,1.31,1.01,0.66,0.35,1.31,1.02,0.67,0.35,1.28,0.99,0.65,0.35,1.19,0.93,0.61,0.33,1.06,0.82,0.55,0.32,1.05,0.9,0.62,0.31,1.0,0.86,0.59,0.3,0.96,0.8,0.55,0.28,0.92,0.78,0.53,0.27,0.91,0.77,0.53,0.27,0.91,0.76,0.52,0.26,0.86,0.71,0.48,0.24,0.77,0.63,0.43,0.21,0.68,0.56,0.37,0.19,0.56,,0.3,,0.45,,0.24,,,,,,,,,,,,,,,,
每股指标,摊薄每股收益_最新股数,0.329858,1.29551,0.98379,0.619555,0.318619,1.282784,0.977735,0.628156,0.331868,1.271607,0.976504,0.639693,0.339231,1.237998,0.945266,0.617896,0.339223,1.156393,0.887433,0.586008,0.317717,1.036122,0.786818,0.526092,0.309078,1.01962,0.861405,0.58941,0.29402,0.97345,0.818454,0.562028,0.282167,0.926084,0.769272,0.528818,0.267629,0.884784,0.740958,0.509976,0.259754,0.872112,0.73225,0.504185,0.256134,0.870908,0.727437,0.499471,0.251452,0.820553,0.674624,0.45761,0.227751,0.73845,0.604704,0.406279,0.196911,0.647009,0.53139,0.354835,0.18037,0.515457,0.422396,0.270416,0.134418,0.408088,0.3292,0.213325,0.100366,0.353971,0.321994,0.224261,0.122775,0.263963,0.217992,0.130814,0.177071,0.088772,0.180057,0.187469,0.001571,0.016452,0.019751,0.028822
每股指标,摊薄每股净资产_期末股数,13.560129,13.239426,13.124655,12.856731,12.915267,12.648043,12.483234,12.138237,12.168184,11.800188,11.504837,11.180668,11.20873,10.866581,10.604545,10.236585,10.292767,9.952614,9.689681,9.347604,9.378811,9.058961,8.81038,8.645375,8.785293,8.386151,8.22523,7.904132,7.89348,7.586974,7.369623,7.074208,7.030654,6.800196,6.689621,6.43486,6.470711,6.22709,6.158705,5.900564,5.918723,5.657195,5.45326,5.20549,5.223206,4.968497,4.791081,4.551455,4.556363,4.263616,4.165284,3.969321,4.011071,3.766762,3.63488,3.453952,3.453664,3.244421,3.094043,2.934262,2.979412,2.787045,2.655276,2.466209,2.533705,2.376983,2.283342,2.160033,2.107771,1.993957,2.046129,1.942881,1.912862,1.801441,1.667827,1.449154,1.469181,,1.279897,1.006621,1.000268,1.259895,1.263784,1.34935
每股指标,调整每股净资产_期末股数,12.988459,12.674541,12.528375,12.29188,12.339409,12.132718,11.965605,11.6303,11.594129,11.227677,10.935034,10.604221,10.644763,10.377463,10.08484,9.724596,9.800248,9.496746,9.238277,8.85321,8.90424,8.600753,8.402342,8.225498,8.472535,8.008715,7.887992,7.567087,7.566623,7.269024,7.069824,6.828323,6.72168,6.53526,6.457275,6.207622,6.240485,6.021699,5.976429,5.686201,5.733515,5.47779,5.223214,4.968001,4.982572,4.728775,4.579262,4.348788,4.336305,4.032258,3.968861,3.778221,3.828315,3.57879,3.452068,3.281159,3.292687,3.079672,2.920203,2.774557,2.834835,2.636687,2.53278,2.408431,2.410815,2.23764,2.147576,2.029778,1.987705,1.874439,1.945988,1.846894,1.826774,1.713961,1.558318,1.337929,1.363974,,1.191562,0.903881,1.000268,1.259895,1.263784,1.34935
每股指标,每股净资产_最新股数,13.56011,13.239407,13.124636,12.856712,12.343097,12.087711,11.930204,11.600491,11.629111,11.277418,10.995152,10.685343,10.712163,10.385172,10.134744,9.783085,9.836778,9.511694,9.26041,8.933488,8.963312,8.657632,8.420064,8.262369,8.396088,8.014628,7.860837,7.553964,7.543784,7.250857,7.043135,6.760808,6.719183,6.498935,6.393259,6.149784,6.184046,5.951218,5.885862,5.639158,5.656513,5.40657,5.21167,4.974878,4.991808,4.748383,4.578827,4.349817,4.354508,4.07473,3.980754,3.793473,3.833373,3.599887,3.473848,3.300935,3.30066,3.100687,2.956971,2.804269,2.847419,2.663574,2.371972,2.203077,2.263372,2.123372,2.039721,1.929569,1.882883,1.781212,1.827818,1.735586,1.70877,1.609236,1.489879,1.24468,1.261882,,1.099306,0.747384,0.712078,0.409922,0.411188,0.439028
