每股指标,摊薄每股收益_最新股数,0.224605,0.56307,0.597154,0.384145,0.212687,0.51416,0.576576,0.365081,0.196989,0.462205,0.548282,0.340513,0.178858,0.417079,0.503751,0.314785,0.169407,0.551791,0.491844,0.299581,0.164337,0.532725,0.445186,0.267138,0.153637,0.508457,0.424342,0.25487,0.136871,0.435415,0.366213,0.231442,0.146435,0.384556,0.201276,0.346775,0.182949,0.335433,0.330674,,0.323642,,0.213882,0.101763,0.005631,0.007752,0.001064,-0.011168
每股指标,摊薄每股净资产_期末股数,6.813148,6.591414,6.603671,6.522173,6.433007,6.349555,6.344739,6.156826,6.068766,5.874915,5.944837,5.750036,5.578786,5.418418,5.540001,5.352293,5.308447,5.164691,5.122777,4.916279,4.917087,4.745892,4.641563,4.506561,4.569072,4.394748,4.28507,4.108005,4.145547,4.102725,,,,3.422907,3.232399,2.989651,2.802344,2.697848,,,,,1.793558,2.939984,0.532959,0.336154,0.03906,-0.248153
每股指标,调整每股净资产_期末股数,5.690591,5.472429,5.519607,5.474663,5.370514,5.349771,5.356585,5.202085,5.136313,4.966653,5.06311,4.899843,4.778856,4.645435,4.822808,4.663099,4.6669,4.561612,4.523118,4.351136,4.414336,4.271832,4.204356,4.10237,4.233587,4.081359,3.994995,3.851272,3.913859,3.885423,,,,3.194691,3.024548,2.793258,2.633863,2.537899,,,,,1.672332,2.666614,0.499649,0.280639,-0.011915,-0.31912
每股指标,每股净资产_最新股数,6.813143,6.591407,6.603663,6.522163,6.432998,6.349543,6.344727,6.156814,6.068754,5.874902,5.944824,5.750023,5.57877,5.418401,5.539982,5.352272,5.308425,5.164666,5.12275,4.916249,4.917038,4.74583,4.641503,4.506503,4.569013,4.394691,4.285015,4.107953,4.145494,3.692405,3.555545,3.375593,3.231184,3.080577,2.909121,2.690651,2.522077,2.428031,2.376954,,2.148449,,1.614181,0.578476,0.051395,0.024823,0.002287,-0.011446
每股指标,每股经营现金流,-0.231245,-2.023076,0.902173,0.132539,2.652191,1.165324,0.352284,1.591966,0.852659,2.888613,3.715563,3.054157,2.135862,0.355486,-0.098962,1.763643,-0.939384,0.140449,0.489093,-0.464331,-2.068782,1.139912,1.150564,-0.558865,-1.113559,-0.871302,-1.035187,-1.014662,-0.275323,-0.472798,,,,0.424657,0.693157,3.882849,2.397781,2.662164,,,,,-0.708047,8.591678,,,,
每股指标,每股现金流量净额,0.607122,-0.712031,1.127107,0.445486,2.533728,0.944565,0.725519,0.45857,0.122873,0.156241,0.041461,0.40341,0.760698,-0.103776,0.008007,0.640926,0.171839,-0.653119,-0.902364,-0.366751,-0.509968,0.062553,0.201041,0.116648,-0.535219,0.656051,-0.013983,-0.655205,-0.279024,-0.186994,,,,0.839405,0.439367,-0.069879,-0.412801,0.290479,,,,,-0.391586,8.082758,,,,
每股指标,每股企业自由现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
每股指标,每股股东自由现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
每股指标,每股未分配利润,2.760296,2.55297,2.610697,2.397689,2.434592,2.239185,2.369656,2.15816,2.217219,2.037509,2.188896,1.981127,1.892835,1.731257,1.878047,1.68909,1.812835,1.660707,1.673236,1.480974,1.645467,1.481132,1.447453,1.269403,1.442463,1.288824,1.256136,1.086662,1.242696,1.165676,,,,0.884691,0.723908,0.696681,0.55343,0.568217,,,,,0.103775,0.209232,-0.768795,-1.029496,-1.403716,-1.785459
每股指标,每股资本公积金,0.66839,0.668872,0.679516,0.67875,0.689578,0.688769,0.688101,0.687269,0.687269,0.687268,0.687268,0.687268,0.687267,0.687266,0.687264,0.687263,0.687263,0.687261,0.687259,0.687257,0.687245,0.687232,0.687232,0.687232,0.687232,0.687232,0.687232,0.687232,0.687232,0.444288,,,,0.444288,0.444288,0.444288,0.442959,0.442959,,,,,0.44299,1.111243,0.073683,0.096257,0.120521,0.153292
每股指标,每股盈余公积金,1.024313,1.024314,1.024314,1.024314,0.974169,0.974169,0.924024,0.924024,0.878116,0.878116,0.832209,0.832209,0.790761,0.790761,0.749313,0.749313,0.694405,0.694405,0.639497,0.639498,0.586345,0.586347,0.533193,0.533193,0.482563,0.482563,0.431934,0.431934,0.388624,0.431805,,,,0.341008,0.298333,0.259553,0.220772,0.183756,,,,,0.01153,,0.22807,0.269393,0.322255,0.384013
每股指标,每股留存收益,3.78461,3.577284,3.635012,3.422004,3.408761,3.213354,3.29368,3.082184,3.095336,2.915626,3.021105,2.813337,2.683597,2.522019,2.627361,2.438403,2.50724,2.355113,2.312734,2.120472,2.231813,2.06748,1.980646,1.802596,1.925027,1.771388,1.688071,1.518596,1.63132,1.597481,,,,1.225699,1.022241,0.956234,0.774203,0.751974,,,,,0.115305,0.209232,-0.540724,-0.760102,-1.08146,-1.401446
每股指标,每股营业收入,0.502404,1.804856,1.444932,1.035288,0.550213,1.985931,1.519627,1.054588,0.544838,1.858561,1.481433,1.006758,0.480887,1.789883,1.443787,0.96,0.448457,1.853401,1.517792,0.990586,0.478839,1.722874,1.271864,0.907954,0.509829,1.571253,1.184362,0.773026,0.382394,1.492414,,,,1.215817,0.572862,1.166036,0.565919,1.150136,,,,,0.847641,3.166972,0.741341,0.804929,0.71248,0.356468
每股指标,每股营业总收入,0.502404,1.804856,1.444932,1.035288,0.550213,1.985931,1.519627,1.054588,0.544838,1.858561,1.481433,1.006758,0.480887,1.789883,1.443787,0.96,0.448457,1.853401,1.517792,0.990586,0.478839,1.722874,1.271864,0.907954,0.509829,1.571253,1.184362,0.773026,0.382394,1.492414,,,,1.215817,0.572862,1.166036,0.565919,1.150136,,,,,0.847641,3.166972,0.741341,0.804929,0.71248,0.356468
每股指标,每股息税前利润,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
盈利能力,净资产收益率(ROE),3.05,7.94,8.6925,5.44,3.02,7.62,8.88,5.52,2.97,7.33,9.0825,5.55,2.89,6.97,8.7825,5.36,2.86,10.63,9.78,6.03,3.34,11.58,9.78,5.94,3.4275,12.38,10.4925,6.46,3.7075,12.86,11.04,6.99,3.89,13.33,7.19,13.59,7.32,14.63,,,,16.93,6.57,,,,,
盈利能力,摊薄净资产收益率,3.296646,8.542497,9.042781,5.889852,3.306202,8.097594,9.087495,5.929714,3.245958,7.867449,9.222846,5.921952,3.206058,7.697472,9.093011,5.881336,3.191291,10.683974,9.601177,6.093696,3.342204,11.225131,9.591423,5.927851,3.362585,11.569799,9.902944,6.204311,3.301683,11.792189,10.299773,6.856343,4.53194,12.483245,6.918804,12.888163,7.253934,13.815039,13.91169,,15.064012,15.66,6.35,17.591578,10.957658,31.230104,46.53475,
盈利能力,净资产收益率_平均,3.351178,8.702155,9.220185,5.968839,3.327788,8.412001,9.436894,6.068651,3.298642,8.18547,9.650112,6.097791,3.252811,7.882023,9.411821,5.98625,3.235096,11.135498,9.967883,6.201175,3.401422,11.656352,9.8534,6.002314,3.427979,12.574525,10.638594,6.534833,3.492545,12.857421,11.036961,7.169645,4.640079,13.32666,7.188735,13.549405,7.391748,13.815039,13.91169,,15.064012,,19.508966,17.591578,14.777807,57.190082,,
盈利能力,净资产收益率_平均_扣除非经常损益,3.367719,8.338831,9.085316,5.799547,3.202349,7.789294,9.09462,5.832064,3.212559,7.501774,9.096925,5.649984,3.178302,7.63762,9.263829,5.868509,3.231487,10.918506,9.679225,6.136882,3.378052,11.409068,9.79784,5.968523,3.425317,12.502469,10.52468,6.484584,3.468124,12.773691,10.946552,,,12.773919,,12.920397,,13.575656,,,,,9.242817,,,,,
盈利能力,摊薄净资产收益率_扣除非经常损益,3.312917,8.185839,8.910507,5.722799,3.181577,7.498161,8.757894,5.698543,3.16125,7.210317,8.694152,5.487058,3.13262,7.458792,8.950032,5.765658,3.187731,10.47578,9.323138,6.030516,3.319241,10.986996,9.53734,5.89448,3.359974,11.503501,9.796908,6.156604,3.278593,11.715396,10.215403,,,11.965487,,12.289853,,13.575656,,,,15.46,6.28,,,,,
盈利能力,息税前利润率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
盈利能力,总资产报酬率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
盈利能力,总资本回报率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
盈利能力,投入资本回报率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
盈利能力,息前税后总资产报酬率_平均,0.246678,0.629189,0.662403,0.427566,0.234236,0.591776,0.676492,0.427228,0.229626,0.576684,0.680937,0.423712,0.220917,0.542387,0.64696,0.398833,0.214087,0.738625,0.660229,0.401286,0.221788,0.795578,0.676834,0.41655,0.247519,0.89563,0.761377,0.464388,0.251734,0.896593,0.772187,0.498182,0.323355,0.933404,0.518634,1.021818,0.575132,1.128873,,,,,1.268788,0.659298,0.168186,0.25858,0.040998,-0.484204
盈利能力,毛利率,53.132846,29.529724,45.656393,39.980242,42.339963,21.904667,38.617543,34.267327,37.532277,21.658466,38.440863,34.268403,39.670747,21.161482,37.232116,33.408801,40.619077,32.677693,35.030571,32.444368,38.366349,32.467779,38.251226,30.813173,34.425062,35.938222,40.740257,37.464871,43.579761,40.798957,48.799591,49.890572,55.231384,45.454219,49.651382,42.328115,46.014997,42.20289,46.642209,,48.069886,,35.859439,30.5584,8.888144,11.453834,-7.758061,-111.498713
盈利能力,销售净利率,44.706123,31.30591,41.462709,37.179212,38.567424,25.825207,37.939317,34.394142,35.723073,25.209041,37.331872,34.081657,37.129523,23.596875,34.946711,32.703376,37.511047,30.029519,32.726867,30.537801,34.603701,31.106502,35.148781,29.630525,30.233227,32.617547,36.031006,33.133935,35.732848,32.753539,38.247471,39.598893,49.543042,35.207337,38.838388,32.653617,35.818422,32.405617,,,,,28.036627,16.330727,7.877593,13.042325,2.551191,-67.924581
盈利能力,成本费用利润率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
盈利能力,营业利润率,53.132846,29.529724,45.656393,39.980242,42.339963,21.904667,38.617543,34.267327,37.532277,21.658466,38.440863,34.268403,39.670747,21.161482,37.232116,33.408801,40.619077,32.677693,35.030571,32.444368,38.366349,32.467779,38.251226,30.813173,34.425062,35.938222,40.740257,37.464871,43.579761,40.798957,48.799591,49.890572,55.231384,45.454219,49.651382,42.328115,46.014997,42.20289,46.642209,,48.069886,,35.859439,30.5584,10.707847,14.170463,1.404613,-82.245705
盈利能力,总资产净利率_平均,0.246678,0.627011,0.660244,0.426715,0.234771,0.593265,0.676541,0.430015,0.232407,0.568906,0.675072,0.420495,0.221298,0.535613,0.645929,0.399892,0.215598,0.73229,0.653744,0.397412,0.219972,0.790837,0.674029,0.413625,0.246717,0.888568,0.757114,0.462102,0.252162,0.88739,0.767766,0.498182,0.323355,0.931732,0.521321,1.03405,0.576768,1.128873,1.171886,,1.291431,,1.268788,0.659298,0.168186,0.25858,0.040998,-0.484204
盈利能力,总资产净利率_平均(含少数股东损益),0.246678,0.629189,0.662403,0.427566,0.234236,0.591776,0.676492,0.427228,0.229626,0.576684,0.680937,0.423712,0.220917,0.542387,0.64696,0.398833,0.214087,0.738625,0.660229,0.401286,0.221788,0.795578,0.676834,0.41655,0.247519,0.89563,0.761377,0.464388,0.251734,0.896593,0.772187,0.498182,0.323355,0.933404,0.518634,1.021818,0.575132,1.128873,,,,,1.268788,0.659298,0.168186,0.25858,0.040998,-0.484204
