选项,指标,20260331,20251231,20250930,20250630,20250331,20241231,20240930,20240630,20240331,20231231,20230930,20230630,20230331,20221231,20220930,20220630,20220331,20211231,20210930,20210630,20210331,20201231,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20141231,20131231,20130630,20121231,20111231,20110930,20110630,20101231,20100630,20091231,20081231,20080630,20071231,20061231,20051231,20041231,20031231,20021231,20011231
常用指标,归母净利润,6628893000.0,19029250000.0,15884883000.0,11662296000.0,6021119000.0,16982563000.0,13869912000.0,9996488000.0,5133233000.0,14383367000.0,11691537000.0,8326253000.0,4238616000.0,11679330000.0,9274878000.0,6592744000.0,3308704000.0,9261019000.0,7035918000.0,5006857000.0,2518278000.0,7136450000.0,5577129000.0,4068201000.0,2164680000.0,6602123000.0,5306072000.0,3628806000.0,1815132000.0,5412082000.0,4412421000.0,3018384000.0,1522086000.0,4550365000.0,3665739000.0,2531119000.0,1310175000.0,4020927000.0,3356808000.0,2346653000.0,1215880000.0,3704479000.0,3132874000.0,2204105000.0,3506392000.0,3788360000.0,,3551821000.0,2691099000.0,2075550000.0,1381517000.0,1911116000.0,929304000.0,1365517000.0,1277434000.0,714920000.0,847659000.0,595397000.0,489688000.0,201607850.24,186198027.14,149685490.57,70053673.57
常用指标,营业总收入,10405564000.0,38798611000.0,28880010000.0,20093208000.0,9977642000.0,38381172000.0,28494311000.0,19339619000.0,9760688000.0,35015541000.0,27432451000.0,18355533000.0,9430545000.0,32931506000.0,26062311000.0,17302304000.0,8768702000.0,29360874000.0,22376716000.0,14875704000.0,7576624000.0,24805677000.0,18652430000.0,12853894000.0,6637149000.0,21408739000.0,16047009000.0,10459634000.0,5294379000.0,17054256000.0,12750995000.0,8318998000.0,4180696000.0,14121518000.0,10210561000.0,6585083000.0,3255715000.0,13732807000.0,10720246000.0,6802983000.0,3439929000.0,12403939000.0,9460822000.0,6287952000.0,11027122000.0,9775287000.0,4754060000.0,9787885000.0,7512685000.0,5036240000.0,3338456000.0,5015826000.0,2330435000.0,3659305000.0,3147381000.0,1409388000.0,2181279000.0,1715143000.0,1339594000.0,1045353324.92,775968172.31,361351749.94,262853799.42
常用指标,营业成本,2732293000.0,17589262000.0,10936633000.0,6725131000.0,3139733000.0,19121934000.0,12647468000.0,7961529000.0,4020149000.0,18728558000.0,14006727000.0,8770163000.0,4545586000.0,19938260000.0,15783704000.0,9926000000.0,5046820000.0,18780792000.0,14301567000.0,9100971000.0,4520449000.0,16741804000.0,12195527000.0,8109051000.0,4071862000.0,14100166000.0,10136024000.0,6343948000.0,3254701000.0,11246936000.0,8026081000.0,5021749000.0,2482841000.0,9135145000.0,5989749000.0,3648192000.0,1719823000.0,9012592000.0,6707714000.0,3930708000.0,1933557000.0,7906659000.0,5608273000.0,3548611000.0,6708872000.0,5028396000.0,,5331492000.0,4155278000.0,,1589498000.0,2591414000.0,1162555000.0,2006690000.0,1591087000.0,529812000.0,902151000.0,834090000.0,632705000.0,671964654.89,527902038.11,380370500.42,271817803.85
常用指标,净利润,6628893000.0,19029250000.0,15884883000.0,11662296000.0,6021119000.0,16982563000.0,13869912000.0,9996488000.0,5133233000.0,14383367000.0,11691537000.0,8326253000.0,4238616000.0,11679330000.0,9274878000.0,6592744000.0,3308704000.0,9261019000.0,7035918000.0,5006857000.0,2518278000.0,7136450000.0,5577129000.0,4068201000.0,2164680000.0,6602123000.0,5306072000.0,3628806000.0,1815132000.0,5412082000.0,4412421000.0,3018384000.0,1522086000.0,4550365000.0,3665739000.0,2531119000.0,1310175000.0,3986769000.0,3322648000.0,2313267000.0,1215909000.0,3705213000.0,3134614000.0,2205512000.0,3511351000.0,3798861000.0,2024340000.0,3557819000.0,2691437000.0,2075550000.0,1379770000.0,1911116000.0,929304000.0,1365517000.0,1277434000.0,714920000.0,847659000.0,595397000.0,489688000.0,201607850.24,186198027.14,149685490.57,70053673.57
常用指标,扣非净利润,6615750000.0,18833344000.0,15749211000.0,11559244000.0,5968331000.0,16761640000.0,13694072000.0,9863225000.0,5081817000.0,14038880000.0,11413964000.0,8172930000.0,4174220000.0,11401836000.0,9116863000.0,6459816000.0,3236652000.0,9175474000.0,6984752000.0,4969330000.0,2514327000.0,7130413000.0,5591237000.0,4082741000.0,2180757000.0,6597793000.0,5295737000.0,3622923000.0,1814233000.0,5425478000.0,4410132000.0,3017033000.0,1520326000.0,4539126000.0,3656912000.0,2523544000.0,1308653000.0,4026530000.0,3357107000.0,2361514000.0,1218765000.0,3681640000.0,3140701000.0,2209023000.0,3528300000.0,3773456000.0,,3539972000.0,2677266000.0,,1386451000.0,1939688000.0,,1373928000.0,1286501000.0,,,,,,,,
常用指标,股东权益合计(净资产),170027736000.0,163188766000.0,162950188000.0,160535901000.0,145922409000.0,136047999000.0,132689158000.0,128921111000.0,116743356000.0,111293210000.0,108386355000.0,105306381000.0,102927262000.0,98573225000.0,97196082000.0,94277531000.0,92957116000.0,90070586000.0,87841749000.0,85266705000.0,82984940000.0,80862555000.0,79470947000.0,78658705000.0,72496310000.0,62544597000.0,61494191000.0,59737524000.0,59528889000.0,57164583000.0,55840037000.0,54330378000.0,53654441000.0,51830958000.0,41262512000.0,40166874000.0,39732468000.0,38561695000.0,34712624000.0,33907491000.0,,31894442000.0,,29875789000.0,26162189000.0,20613048000.0,19138110000.0,17512763000.0,14428360000.0,13684350000.0,13027899000.0,11938128000.0,10959621000.0,10362986000.0,4809400000.0,4242397000.0,3839336000.0,3201475000.0,2490354000.0,1514882741.63,1444500627.96,739508598.8,606824043.23
常用指标,商誉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
常用指标,经营现金流量净额,-36859130000.0,159340863000.0,82745697000.0,29261891000.0,47295319000.0,65826716000.0,20098008000.0,8997434000.0,-11427621000.0,72250783000.0,19767821000.0,-17085909000.0,6719130000.0,90988788000.0,1208791000.0,20120117000.0,-16891267000.0,-55958288000.0,-47313500000.0,-16994559000.0,1919315000.0,18726372000.0,-6676873000.0,3459758000.0,-30625745000.0,45294250000.0,18125772000.0,-8207373000.0,-24579602000.0,13087417000.0,-28698909000.0,6724783000.0,12412542000.0,64104029000.0,58476968000.0,16627692000.0,-15180235000.0,83233104000.0,51280290000.0,7288623000.0,-7732328000.0,34886181000.0,20949218000.0,20525993000.0,8978188000.0,-17032305000.0,,43702235000.0,-8178953000.0,,-24911659000.0,26637207000.0,-3107016000.0,11322627000.0,8903620000.0,1955309000.0,2798568000.0,1935644000.0,3310331000.0,-249233445.3,1440016263.27,,
常用指标,基本每股收益,0.88,2.66,2.31,1.75,0.94,2.74,2.29,1.64,0.82,2.31,1.92,1.36,0.67,1.83,1.52,1.06,0.51,1.43,1.14,0.8,0.38,1.17,1.0,0.75,0.42,1.19,1.03,0.71,0.35,0.95,0.86,0.59,0.3,0.89,0.71,0.49,0.36,1.2,1.02,0.71,0.52,1.64,1.4,1.01,1.75,1.89,,2.13,1.61,,0.83,1.14,,1.0,0.97,,,,0.46,0.2,,,
常用指标,每股净资产,19.316826,18.37339,18.343347,18.027854,18.204884,17.813395,17.581952,16.946564,16.579341,15.660308,15.170139,14.650775,14.249596,13.515402,13.283182,12.791042,12.568404,12.081677,11.705932,11.271707,11.131259,10.773364,10.5387,10.401733,10.822572,10.246264,10.041515,9.699098,9.65843,9.19757,8.939384,12.103159,11.9187,11.421083,11.260284,10.961291,15.179844,14.732548,14.735593,14.382871,,13.514154,,12.654325,11.996441,12.293295,,10.444693,8.602898,,7.766256,7.142523,6.557087,6.200123,3.63958,3.210493,2.905471,2.42276,1.983688,1.506722,1.436719,1.406602,1.154226
常用指标,每股现金流,-5.084717,21.981072,11.414769,4.040887,7.492495,10.881788,3.389044,1.5172,-1.926993,12.183357,3.333368,-2.881128,1.13302,15.343089,0.203833,3.392779,-2.848315,-9.436067,-7.978398,-2.865764,0.32365,3.157797,-1.12591,0.583413,-5.969698,8.828944,3.533151,-1.599815,-4.791158,2.551053,-5.594111,1.835151,3.387305,17.493592,15.958002,4.537594,-5.799629,31.799322,21.768608,3.094038,,14.809269,,8.713334,4.127524,-10.190344,,26.146832,-4.893427,,-14.904523,15.93691,-1.858912,6.774272,6.737938,1.479707,2.117855,1.464825,2.636839,-0.24789,1.432259,,
常用指标,净资产收益率(ROE),4.69,14.65,12.68,9.5,5.15,16.0,13.51,9.74,4.99,15.57,13.12,9.33,4.72,14.09,11.71,8.31,4.05,12.33,9.99,7.09,3.44,11.14,9.57,7.14,4.01,12.15,10.68,7.38,3.73,11.01,10.05,6.94,3.56,11.34,9.17,6.39,3.35,11.83,10.09,7.14,3.76,12.84,11.29,,15.67,20.02,,22.43,20.58,,11.09,17.14,,23.07,30.09,,,,26.8,,,,
常用指标,总资产报酬率(ROA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
常用指标,毛利率,73.741999,54.665227,62.130785,66.530327,68.532314,50.178868,55.614059,58.833061,58.812852,46.513583,48.941029,52.220602,51.799328,39.455365,39.438586,42.631917,42.445073,36.034628,36.087283,38.819897,40.336896,32.508175,34.616953,36.913662,38.650435,34.138269,36.835431,39.348279,38.525349,34.052027,37.055257,39.63517,40.611778,35.31046,41.322054,44.578874,47.150293,34.371991,37.429476,42.220816,43.790787,36.256869,40.721081,43.564915,39.160263,48.560119,,45.529682,44.689841,,52.388229,48.335249,50.114249,45.161991,49.44727,62.408364,58.641191,51.369069,52.768898,35.718896,31.968596,-5.263223,-3.410262
常用指标,销售净利率,63.705273,49.046214,55.003038,58.040985,60.346111,44.247119,48.676074,51.689167,52.590893,41.077094,42.619367,45.360998,44.94561,35.46552,35.587319,38.103272,37.73311,31.542041,31.443032,33.657949,33.237468,28.769422,29.900281,31.64956,32.614606,30.838448,33.0658,34.693431,34.284134,31.734494,34.604523,36.283023,36.407478,32.222916,35.911026,38.451228,40.261331,29.030905,30.994139,34.003715,35.346921,29.871261,33.132575,35.075204,31.842859,38.861887,42.581288,36.349211,35.825234,41.212293,41.329584,38.10172,39.876847,37.316293,40.587205,50.725563,38.86064,34.714131,36.554956,19.286096,23.995575,41.423762,26.651193
常用指标,期间费用率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
常用指标,资产负债率,93.019271,93.093432,92.901083,92.819098,93.433473,93.559418,93.424007,93.504623,93.91107,93.955827,93.945386,93.96253,93.931627,93.902201,93.783202,93.849547,93.619743,93.522732,93.39551,93.372706,93.242485,93.08428,92.847301,92.659489,93.02952,93.892547,93.729101,93.690077,93.630556,93.793582,93.581548,93.659544,93.633518,93.780325,94.827778,94.67343,94.632666,94.647362,94.526045,94.018671,,94.151184,,93.935906,93.749196,93.940699,93.874101,94.6112,94.085217,94.364594,94.511449,94.509422,93.570648,93.090941,95.172113,94.723067,94.457531,94.378311,94.63074,96.030125,96.366225,97.698524,97.399211
每股指标,基本每股收益,0.88,2.66,2.31,1.75,0.94,2.74,2.29,1.64,0.82,2.31,1.92,1.36,0.67,1.83,1.52,1.06,0.51,1.43,1.14,0.8,0.38,1.17,1.0,0.75,0.42,1.19,1.03,0.71,0.35,0.95,0.86,0.59,0.3,0.89,0.71,0.49,0.36,1.2,1.02,0.71,0.52,1.64,1.4,1.01,1.75,1.89,,2.13,1.61,,0.83,1.14,,1.0,0.97,,,,0.46,0.2,,,
每股指标,稀释每股收益,0.88,2.51,2.14,1.55,0.83,2.34,1.93,1.39,0.69,1.97,1.64,1.16,0.57,1.58,1.3,0.92,0.44,1.29,1.04,0.76,0.38,1.17,1.0,0.75,0.42,1.19,1.03,0.71,0.35,0.95,0.86,0.59,0.3,0.89,0.71,0.49,0.36,1.2,1.02,0.71,0.52,1.64,1.4,1.01,1.75,1.89,,2.13,1.61,,0.83,1.14,,1.0,0.97,,,,0.46,,,,
每股指标,摊薄每股收益_最新股数,0.914455,2.625085,2.191319,1.608813,0.830613,2.342744,1.913354,1.379015,0.708129,1.984185,1.612847,1.148606,0.584717,1.611163,1.279469,0.909469,0.456435,1.277557,0.970604,0.690695,0.347396,0.984473,0.769365,0.561208,0.298617,0.910762,0.731972,0.500593,0.250397,0.746596,0.608693,0.416386,0.209971,0.627722,0.505688,0.349167,0.180738,0.554686,0.463071,0.32372,0.16773,0.511032,0.43218,0.304056,0.483706,0.522604,,0.489973,0.371237,0.286322,0.19058,0.263638,0.128197,0.188373,0.176222,0.098623,0.116934,0.082135,0.067552,0.027811,0.025686,0.020649,0.009663
每股指标,摊薄每股净资产_期末股数,19.316826,18.37339,18.343347,18.027854,18.204884,17.813395,17.581952,16.946564,16.579341,15.660308,15.170139,14.650775,14.249596,13.515402,13.283182,12.791042,12.568404,12.081677,11.705932,11.271707,11.131259,10.773364,10.5387,10.401733,10.822572,10.246264,10.041515,9.699098,9.65843,9.19757,8.939384,12.103159,11.9187,11.421083,11.260284,10.961291,15.179844,14.732548,14.735593,14.382871,,13.514154,,12.654325,11.996441,12.293295,,10.444693,8.602898,,7.766256,7.142523,6.557087,6.200123,3.63958,3.210493,2.905471,2.42276,1.983688,1.506722,1.436719,1.406602,1.154226
每股指标,调整每股净资产_期末股数,17.19542,16.242024,16.289267,16.137438,15.890284,15.634022,15.364899,14.7365,14.376794,13.491414,13.080442,12.615357,12.208391,11.555953,11.473868,11.032341,10.850641,10.482586,10.198445,9.784972,9.713353,9.389213,9.245805,9.253259,9.743366,9.096597,9.021542,8.799938,8.900784,8.4584,8.419378,11.355329,10.750943,10.443018,10.520097,10.339894,14.470843,13.952861,14.042808,13.744767,,12.942814,,12.04325,11.434315,11.471926,,9.831369,8.248362,,7.529659,6.963477,6.425654,6.068537,3.46184,3.05594,2.746938,2.252326,1.983688,1.448734,1.287099,1.159879,1.072014
每股指标,每股净资产_最新股数,19.316828,18.373392,18.343348,18.009076,15.852631,14.865185,14.383501,13.863699,13.563278,12.81143,12.410429,11.985546,11.657347,11.056706,10.866729,10.464115,10.281962,9.883763,9.576286,9.221058,9.106162,8.813379,8.621406,8.509358,7.659255,7.251395,7.106492,6.86416,6.835379,6.509222,6.326501,6.118244,6.024998,5.773449,5.692164,5.54102,5.481094,5.319586,4.788606,4.673983,,4.391677,,4.112259,3.599757,2.834488,2.640102,2.408252,1.983586,1.887756,1.79068,1.646864,1.511879,1.429574,0.663456,0.585238,0.529636,0.441643,0.343544,0.208978,0.199268,0.102015,0.083711
每股指标,每股经营现金流,-5.084717,21.981072,11.414769,4.040887,7.492495,10.881788,3.389044,1.5172,-1.926993,12.183357,3.333368,-2.881128,1.13302,15.343089,0.203833,3.392779,-2.848315,-9.436067,-7.978398,-2.865764,0.32365,3.157797,-1.12591,0.583413,-5.969698,8.828944,3.533151,-1.599815,-4.791158,2.551053,-5.594111,1.835151,3.387305,17.493592,15.958002,4.537594,-5.799629,31.799322,21.768608,3.094038,,14.809269,,8.713334,4.127524,-10.190344,,26.146832,-4.893427,,-14.904523,15.93691,-1.858912,6.774272,6.737938,1.479707,2.117855,1.464825,2.636839,-0.24789,1.432259,,
每股指标,每股现金流量净额,-9.572114,12.523888,1.08617,0.698141,4.076191,8.841786,0.618925,-0.408495,-3.233845,2.58808,-0.233187,2.245087,3.092926,2.787171,-1.164821,1.798115,0.760865,-5.900662,-4.465297,-4.061054,-1.927732,-5.055555,-7.205611,-8.335753,-9.385174,2.922508,3.927057,-1.266029,-4.677647,5.560116,1.948366,10.485331,14.800238,-2.567565,6.337516,5.746778,8.984589,8.907472,9.668905,-4.321862,,5.0899,,3.392903,-9.203182,-20.859453,,28.467132,-5.32611,,-15.375049,10.879937,-4.76771,2.244087,6.606774,0.156582,-2.526467,1.264288,3.338768,-1.065287,1.425795,,
每股指标,每股企业自由现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
