常用指标,每股净资产,9.660382,9.244636,8.966354,8.79068,9.567087,9.26312,8.926738,8.521129,9.342433,8.988612,8.683455,8.323415,8.278964,7.974835,7.831462,7.533959,7.519002,7.219634,7.011087,6.724124,6.781256,6.552723,6.388777,6.252671,6.432571,6.175247,5.908801,5.717422,5.739889,5.407378,5.170863,4.945344,4.898296,4.709552,4.584874,4.44569,4.545384,4.433192,4.394548,4.280427,,4.037802,,3.74269,4.682655,3.845264,3.705353,3.158981,3.964023,4.437246,3.991053,3.239181,3.393751,2.81771,2.351545,1.419752,1.104665,1.038967
常用指标,每股现金流,-1.730725,5.536753,5.911058,6.465202,4.374229,6.02284,5.107406,5.554078,6.146637,5.972329,2.456101,0.402563,4.783887,4.799078,1.236304,2.247282,3.174622,-0.615709,-2.426018,1.100067,3.158353,1.503341,-0.152896,1.66117,-0.670685,4.037494,2.903239,3.267667,2.25464,0.638755,0.448603,2.278173,2.903288,-3.012242,-2.82,-2.478136,-0.551077,3.075657,2.681843,1.673988,,-1.655591,,-0.650357,8.731921,-0.170018,-0.914666,6.180926,3.89536,1.961624,3.447362,0.064351,11.087429,0.92143,,,,
常用指标,净资产收益率(ROE),3.75,14.05,11.265,6.67,3.7225,14.15,11.22,6.64,3.685,13.69,10.6425,6.2,3.4575,13.06,10.035,5.86,3.2625,11.62,8.9175,5.45,2.9225,10.34,8.055,5.01,2.95,11.52,9.195,6.03,3.35,12.62,9.71,6.27,3.32,12.52,8.89,5.71,3.17,11.91,9.16,6.34,3.45,12.79,9.83,6.7,15.3,17.39,16.74,18.03,21.01,,,,,30.39,,,,
常用指标,总资产报酬率(ROA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
常用指标,毛利率,48.209499,45.677327,45.976344,40.257494,45.527577,44.632101,44.560256,39.78035,45.475793,41.061443,42.191099,37.334639,42.078322,38.184896,39.159575,34.97222,40.246139,35.330423,37.485171,34.871705,39.629095,33.90203,35.569905,32.290253,39.625997,35.332631,37.923638,34.651264,39.333357,33.996621,36.323693,34.876672,39.920076,33.174756,33.247309,31.060451,35.998188,28.758128,31.6039,31.981788,37.94448,34.526418,39.699835,38.025512,42.040439,49.88182,47.542051,46.423859,,,52.349152,58.528881,59.519593,30.63795,7.051952,-140.344452,-264.612566,-126.88776
常用指标,销售净利率,40.497355,38.419667,39.585128,34.927978,39.197404,37.339138,38.347336,34.139947,38.031417,35.533217,36.098662,32.13994,35.604884,33.227112,33.454213,29.835289,33.430266,30.582308,31.809148,29.763961,32.908228,29.42098,30.211051,27.6758,32.764154,29.474456,30.633876,29.375375,31.410905,27.212452,28.1984,28.130613,31.089928,26.455005,25.965699,25.600573,29.271576,23.5671,24.773916,26.218759,30.27041,28.137896,31.1402,33.293326,32.611806,42.101232,37.964633,40.155276,40.543184,49.30821,47.266794,49.762562,47.543762,73.896735,92.065498,40.662335,49.113872,3.383024
常用指标,期间费用率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
常用指标,资产负债率,91.708639,91.698538,91.897407,92.03485,91.866108,91.633922,91.828892,92.270319,92.257198,91.88805,92.009655,92.073215,92.10875,91.623054,91.665173,91.962938,91.808857,91.428152,91.49449,91.507337,91.376569,90.843888,90.833202,90.974723,90.385969,90.316327,90.410359,90.663984,90.962136,91.880283,92.212332,92.447569,91.97857,92.382162,92.402199,92.537258,92.23401,91.975206,91.746291,92.560648,,92.233332,,92.52391,92.752659,92.8294,92.272045,93.183895,,93.576067,93.466067,93.808747,95.589307,95.400867,96.312192,99.20568,99.206595,98.997078
每股指标,基本每股收益,0.36,1.27,1.01,0.59,0.33,1.15,0.99,0.52,0.32,1.09,0.92,0.48,0.29,1.0,0.76,0.44,0.24,0.8,0.61,0.37,0.19,0.66,0.51,0.32,0.19,0.69,0.54,0.35,0.2,0.67,0.5,0.32,0.17,0.57,0.4,0.26,0.14,0.51,0.39,0.26,0.14,0.48,0.36,0.25,0.5,0.49,0.57,0.52,0.66,,,,,0.76,,,,
每股指标,稀释每股收益,0.29,1.01,0.8,0.48,0.26,0.93,0.8,0.43,0.26,0.89,0.74,0.39,0.24,0.94,0.75,,,0.8,,,,0.66,0.51,0.32,0.19,0.66,0.51,0.32,0.17,0.58,0.44,0.28,0.16,0.57,0.4,0.26,0.14,0.51,0.39,0.26,0.14,0.48,0.36,0.25,0.5,0.49,0.57,0.52,0.66,,,,,,,,,
