常用指标,每股净资产,7.820817,7.581252,7.507274,7.373021,7.399234,7.250983,7.210658,6.962705,6.973331,6.723228,6.529854,6.31364,6.328201,6.043416,5.991006,5.728642,6.874607,6.619772,6.400901,6.163949,6.161948,5.948824,5.807949,5.738029,5.872463,5.65279,5.461905,5.306776,5.41068,5.237785,4.953638,4.847589,4.790558,4.580085,4.513331,4.411643,4.51852,4.503665,,4.371071,,4.319802,3.897359,3.363391,3.058373,4.111419,6.837173,5.911928,5.216474,4.530441,2.577051
常用指标,每股现金流,2.207982,-1.325653,-3.38498,-2.193998,-1.193184,-0.171736,-0.28343,-0.818789,0.801923,0.827547,-0.048549,-0.140362,1.572009,3.518125,3.09921,0.129426,0.523687,0.087511,-2.165326,-1.457708,0.989239,4.212947,2.775771,2.534674,2.554027,-2.088872,-2.469299,-4.131178,0.642753,-2.100126,-1.728303,-2.677386,-3.10085,3.046033,1.846998,0.979814,-0.520565,3.851531,,3.009947,,4.857434,-2.138179,-3.333078,1.477162,5.155062,24.392922,0.738624,0.316559,7.095085,
常用指标,净资产收益率(ROE),3.06,10.36,8.15,4.98,3.14,11.05,8.89,5.48,3.15,11.65,9.17,5.47,3.21,12.21,9.0,5.2,2.96,11.08,8.36,5.19,2.93,9.15,7.11,4.59,2.69,9.22,7.24,4.69,2.54,9.39,7.47,4.86,2.7,9.43,6.96,4.51,2.58,9.68,,4.73,2.72,9.92,12.38,18.48,19.98,21.81,19.21,16.75,18.94,,
常用指标,总资产报酬率(ROA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
常用指标,毛利率,52.561293,47.498983,48.432422,42.742569,48.966734,43.632223,45.031111,40.7933,48.279489,42.382719,43.377635,38.198284,48.125002,36.827649,34.391865,29.949293,32.268427,29.83676,30.049693,27.852025,34.636245,23.798909,25.820562,23.786337,31.635692,25.086035,28.563632,27.926017,33.445823,28.295536,31.674554,29.563785,39.036698,29.590959,28.18408,28.273212,34.148346,27.384055,29.864805,28.068954,31.057561,29.354721,34.397363,52.778856,55.606893,58.912351,61.161866,91.492766,94.72571,69.507567,14.670311
常用指标,销售净利率,45.6131,41.74537,42.999052,38.467529,42.864986,39.803315,41.156296,37.28885,42.518689,39.596237,40.116724,36.580375,43.004117,35.187434,35.000017,33.009585,36.690046,28.952768,29.136079,27.470258,31.959153,23.735297,24.794631,23.23293,29.164196,24.329958,26.065259,26.691481,30.69338,27.326926,29.957984,28.754964,36.081702,31.251993,30.283549,29.275786,33.864157,28.640508,29.856655,28.543371,30.310757,28.310284,30.512427,46.579364,48.031391,49.965673,50.775465,6082.81791,3194.414979,58.797917,53.548471
常用指标,期间费用率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
常用指标,资产负债率,91.142427,90.888531,90.718969,90.973263,90.925198,90.911821,91.532731,91.814552,91.798037,91.690588,91.726436,91.850304,91.568884,91.614383,91.553772,91.5319,91.422352,91.149613,91.2255,91.198596,92.106991,92.136196,91.89752,91.759679,91.228137,91.273561,91.290959,91.683981,91.695421,91.175861,91.641767,91.21268,91.081945,91.869075,91.344149,91.738496,90.951656,91.739899,,91.719201,,91.325974,91.034109,92.291851,92.908481,93.56344,92.871227,90.00313,89.294567,89.998136,94.829618
每股指标,基本每股收益,0.24,0.77,0.6,0.37,0.23,0.81,0.64,0.39,0.25,0.78,0.6,0.35,0.23,0.73,0.54,0.31,0.2,0.6,0.54,0.27,0.18,0.55,0.42,0.27,0.16,0.53,0.41,0.26,0.14,0.46,0.36,0.23,0.13,0.43,0.31,0.2,0.12,0.42,,0.2,0.12,0.41,0.45,0.62,0.6,0.56,0.42,0.96,0.92,,
每股指标,稀释每股收益,0.24,0.77,0.6,0.37,0.23,0.81,0.54,0.33,0.21,0.65,0.5,0.3,0.2,0.62,0.46,0.26,0.17,0.53,0.47,0.25,0.16,0.48,0.37,0.24,0.14,0.46,0.35,0.23,0.13,0.46,0.36,0.23,0.13,0.43,0.31,0.2,0.12,0.42,,0.2,0.12,0.41,0.45,0.62,0.6,0.56,0.42,0.96,0.92,,
每股指标,摊薄每股收益_最新股数,0.235803,0.809613,0.643091,0.406908,0.230042,0.768534,0.607882,0.387122,0.222902,0.731042,0.571946,0.354208,0.208164,0.688128,0.518921,0.311676,0.177286,0.533414,0.398877,0.243963,0.13665,0.409384,0.314141,0.201792,0.119663,0.390355,0.299707,0.193746,0.106395,0.341653,0.262895,0.168372,0.093449,0.31219,0.227985,0.143901,0.083347,0.282067,0.211004,0.136325,0.07854,0.275333,0.299055,0.41017,0.40011,0.371828,0.278061,0.212317,0.205067,0.191424,0.090855
每股指标,摊薄每股净资产_期末股数,7.820817,7.581252,7.507274,7.373021,7.399234,7.250983,7.210658,6.962705,6.973331,6.723228,6.529854,6.31364,6.328201,6.043416,5.991006,5.728642,6.874607,6.619772,6.400901,6.163949,6.161948,5.948824,5.807949,5.738029,5.872463,5.65279,5.461905,5.306776,5.41068,5.237785,4.953638,4.847589,4.790558,4.580085,4.513331,4.411643,4.51852,4.503665,,4.371071,,4.319802,3.897359,3.363391,3.058373,4.111419,6.837173,5.911928,5.216474,4.530441,2.577051
每股指标,调整每股净资产_期末股数,6.887763,6.681425,6.668214,6.459099,6.542327,6.399612,6.23552,5.992973,6.050698,5.811967,5.593415,5.399636,5.449758,5.17801,5.184688,4.944232,5.969183,5.751314,5.587349,5.374184,5.436538,5.251584,5.138151,5.11887,5.354403,5.122192,4.904947,4.769228,4.867836,4.734065,4.470529,4.380497,4.324979,4.118165,4.072211,3.997195,4.162989,4.137526,,4.003506,,3.953596,3.615954,3.130902,2.889743,3.932449,6.535458,5.643692,4.921458,4.242194,2.517421
每股指标,每股净资产_最新股数,7.820817,7.581252,7.507274,7.373021,7.399234,7.250983,6.400362,6.180252,6.189671,5.967674,5.796029,5.604114,5.617039,5.364257,5.317736,5.084856,5.084803,4.896313,4.734423,4.55916,4.55768,4.400043,4.295845,4.243233,4.342644,4.18017,4.039002,3.924282,4.00105,3.873199,3.66308,3.58466,3.542487,3.386848,3.337485,3.26229,3.341323,2.99729,,2.909046,,2.874926,2.59378,2.238412,2.035416,1.824161,1.516764,1.311507,1.157227,1.005036,0.407631
每股指标,每股经营现金流,2.207982,-1.325653,-3.38498,-2.193998,-1.193184,-0.171736,-0.28343,-0.818789,0.801923,0.827547,-0.048549,-0.140362,1.572009,3.518125,3.09921,0.129426,0.523687,0.087511,-2.165326,-1.457708,0.989239,4.212947,2.775771,2.534674,2.554027,-2.088872,-2.469299,-4.131178,0.642753,-2.100126,-1.728303,-2.677386,-3.10085,3.046033,1.846998,0.979814,-0.520565,3.851531,,3.009947,,4.857434,-2.138179,-3.333078,1.477162,5.155062,24.392922,0.738624,0.316559,7.095085,
每股指标,每股现金流量净额,1.534487,0.597351,0.728892,0.525081,0.92423,-0.141325,1.092819,0.138086,-0.505799,0.174074,-0.49556,-0.388813,-0.253993,0.788457,0.187745,0.161055,-0.073088,-0.571113,-1.158934,-0.977224,-0.455656,0.396769,-0.116355,0.477604,0.15124,0.106837,0.128924,0.920812,0.934809,-1.34983,-1.619082,-1.029358,-0.879375,0.351373,-0.846314,-0.489167,-1.063089,-1.287215,,3.391749,,-0.376635,-3.721878,-2.699051,0.038534,4.081103,17.300231,0.79926,-1.038716,5.653733,
每股指标,每股企业自由现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
每股指标,每股股东自由现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
每股指标,每股未分配利润,2.057138,1.821335,1.754813,1.51863,1.968324,1.738281,1.77736,1.529046,1.997184,1.746061,1.566823,1.321517,1.785407,1.550888,1.360259,1.126775,1.730935,1.491245,1.309352,1.099911,1.393876,1.209307,1.080503,0.928804,1.187471,1.025658,0.902328,0.759038,1.032619,0.931055,0.82455,0.696725,0.867433,0.74106,0.670348,0.556487,0.762774,0.723789,,0.556041,,0.451201,0.408768,0.229561,0.222045,0.868062,1.339633,1.126628,1.043099,0.925114,0.443906
每股指标,每股资本公积金,0.71143,0.71143,0.71143,0.71143,0.71143,0.71143,0.22818,0.228169,0.228162,0.228162,0.228161,0.228161,0.228161,0.228161,0.228161,0.22816,0.473597,0.473596,0.478647,0.478644,0.478644,0.478227,0.478227,0.477273,0.477271,0.474917,0.479429,0.479424,0.479346,0.479346,0.479346,0.479346,0.479346,0.479346,0.479346,0.479346,0.479346,0.192525,,0.192525,,0.192525,0.192525,0.192525,0.192525,0.305091,1.600622,1.628803,1.594294,1.583439,0.066418
每股指标,每股盈余公积金,2.458622,2.458622,2.458622,2.458622,2.227231,2.227231,2.509202,2.50921,2.264412,2.264413,2.264413,2.264413,2.035528,2.035528,2.035529,2.035529,2.235109,2.23511,2.23511,2.235111,2.067681,2.067681,2.067681,2.068117,1.958254,1.958267,1.958272,1.958274,1.813292,1.813292,1.813292,1.813292,1.727278,1.727278,1.684271,1.684271,1.609183,1.78799,,1.746274,,1.746274,1.58209,1.401991,1.132892,1.317482,1.900253,1.344938,0.914779,0.497474,0.397679
每股指标,每股留存收益,4.51576,4.279957,4.213436,3.977252,4.195555,3.965512,4.286562,4.038257,4.261597,4.010474,3.831237,3.585931,3.820936,3.586417,3.395788,3.162304,3.966045,3.726355,3.544463,3.335023,3.461557,3.276988,3.148184,2.996921,3.145725,2.983926,2.860601,2.717313,2.845912,2.744347,2.637842,2.510017,2.594711,2.468338,2.354619,2.240758,2.371958,2.51178,,2.302316,,2.197476,1.990858,1.631552,1.354937,2.185544,3.239887,2.471566,1.957879,1.422588,0.841586
每股指标,每股营业收入,0.5178,1.941959,1.503682,1.065724,0.541805,1.927424,1.674307,1.180393,0.590946,2.092964,1.627459,1.099535,0.549278,2.224954,1.692548,1.084293,0.663435,2.553368,1.897737,1.230563,0.593393,2.320127,1.714976,1.172965,0.556088,2.131512,1.552964,0.997694,0.468501,1.655543,1.193202,0.793676,0.351194,1.335293,1.021561,0.665823,0.333827,1.493409,,0.730607,,1.478874,1.453146,1.362001,1.284593,1.702664,2.487572,0.015735,0.028892,1.467552,1.072648
每股指标,每股营业总收入,0.5178,1.941959,1.503682,1.065724,0.541805,1.927424,1.674307,1.180393,0.590946,2.092964,1.627459,1.099535,0.549278,2.224954,1.692548,1.084293,0.663435,2.553368,1.897737,1.230563,0.593393,2.320127,1.714976,1.172965,0.556088,2.131512,1.552964,0.997694,0.468501,1.655543,1.193202,0.793676,0.351194,1.335293,1.021561,0.665823,0.333827,1.493409,,0.730607,,1.478874,1.453146,1.362001,1.284593,1.702664,2.487572,3.024185,2.989732,1.467552,1.072648
每股指标,每股息税前利润,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
盈利能力,净资产收益率(ROE),3.06,10.36,8.15,4.98,3.14,11.05,8.89,5.48,3.15,11.65,9.17,5.47,3.21,12.21,9.0,5.2,2.96,11.08,8.36,5.19,2.93,9.15,7.11,4.59,2.69,9.22,7.24,4.69,2.54,9.39,7.47,4.86,2.7,9.43,6.96,4.51,2.58,9.68,,4.73,2.72,9.92,12.38,18.48,19.98,21.81,19.21,16.75,18.94,,
盈利能力,摊薄净资产收益率,3.015068,10.679149,8.566243,5.51888,3.109005,10.599036,9.497626,6.263862,3.601194,12.250033,9.8679,6.320501,3.705942,12.828028,9.758323,6.129508,3.486603,10.894211,8.425043,5.351069,2.998248,9.304106,7.312685,4.755638,2.755551,9.338267,7.420328,4.937109,2.659177,8.820959,7.176894,4.697017,2.64,9.21774,6.831061,4.411063,2.49,9.410755,,4.686266,2.72,9.577058,11.529733,18.32419,19.657416,20.383525,18.332519,16.188853,17.72,19.046498,23.0
盈利能力,净资产收益率_平均,3.061965,10.916941,8.715004,5.564935,3.140466,11.628024,9.829894,6.373474,3.666953,12.902338,10.249672,6.458717,3.79125,13.413064,10.160943,6.245293,3.552446,11.47578,8.733454,5.446105,3.051011,9.542529,7.412483,4.791242,2.808081,9.694214,7.575824,4.969453,2.702353,9.411876,7.458102,4.830292,2.6972,9.780203,7.197908,4.597806,2.629823,9.606856,,4.713911,,10.069414,12.37765,19.194543,20.73337,22.259006,19.66297,17.200552,18.967893,27.101104,22.288534
盈利能力,净资产收益率_平均_扣除非经常损益,3.079757,10.926316,8.727825,5.564901,3.135363,11.435841,9.60413,6.195973,3.607064,12.482931,9.862016,6.17372,3.767058,12.309098,9.205475,5.514875,2.959871,10.930575,8.427391,5.334673,3.05516,9.192356,7.116542,4.579574,2.68696,9.162957,7.23869,4.668963,2.586827,9.357872,7.445076,4.817912,2.674163,9.433612,6.879564,4.578773,2.60885,9.402421,,3.196715,,8.073081,11.400464,18.254381,20.314671,22.185767,19.064723,0.001259,18.871291,,
盈利能力,摊薄净资产收益率_扣除非经常损益,3.032587,10.688319,8.578846,5.518846,3.103953,10.42386,9.279492,6.089413,3.542379,11.85183,9.494683,6.041602,3.682295,11.772213,8.840715,5.412631,2.905011,10.376636,8.129788,5.241582,3.002326,8.962682,7.020728,4.545544,2.636696,8.826516,7.090115,4.638574,2.545497,8.770345,7.16436,4.684978,2.62,8.891082,6.528942,4.392803,2.47,9.210493,,3.177968,2.71,7.678339,10.619488,17.426659,,,,,17.63,,
盈利能力,息税前利润率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
盈利能力,总资产报酬率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
盈利能力,总资本回报率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
盈利能力,投入资本回报率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
盈利能力,息前税后总资产报酬率_平均,0.246922,0.88831,0.718203,0.452718,0.25676,0.880326,0.706906,0.450629,0.257398,0.911198,0.725355,0.45009,0.268727,0.964824,0.735703,0.453894,0.258994,0.866788,0.655051,0.407786,0.234646,0.746169,0.592383,0.385291,0.234101,0.792753,0.62816,0.409073,0.218704,0.755157,0.610651,0.404213,0.227375,0.78023,0.601786,0.374487,0.224791,0.806576,,0.399823,,0.882668,0.998048,1.43241,1.415957,1.501015,1.607945,1.749764,1.947934,2.134947,1.152402
盈利能力,毛利率,52.561293,47.498983,48.432422,42.742569,48.966734,43.632223,45.031111,40.7933,48.279489,42.382719,43.377635,38.198284,48.125002,36.827649,34.391865,29.949293,32.268427,29.83676,30.049693,27.852025,34.636245,23.798909,25.820562,23.786337,31.635692,25.086035,28.563632,27.926017,33.445823,28.295536,31.674554,29.563785,39.036698,29.590959,28.18408,28.273212,34.148346,27.384055,29.864805,28.068954,31.057561,29.354721,34.397363,52.778856,55.606893,58.912351,61.161866,91.492766,94.72571,69.507567,14.670311
盈利能力,销售净利率,45.6131,41.74537,42.999052,38.467529,42.864986,39.803315,41.156296,37.28885,42.518689,39.596237,40.116724,36.580375,43.004117,35.187434,35.000017,33.009585,36.690046,28.952768,29.136079,27.470258,31.959153,23.735297,24.794631,23.23293,29.164196,24.329958,26.065259,26.691481,30.69338,27.326926,29.957984,28.754964,36.081702,31.251993,30.283549,29.275786,33.864157,28.640508,29.856655,28.543371,30.310757,28.310284,30.512427,46.579364,48.031391,49.965673,50.775465,6082.81791,3194.414979,58.797917,53.548471
盈利能力,成本费用利润率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
盈利能力,营业利润率,52.561293,47.498983,48.432422,42.742569,48.966734,43.632223,45.031111,40.7933,48.279489,42.382719,43.377635,38.198284,48.125002,36.827649,34.391865,29.949293,32.268427,29.83676,30.049693,27.852025,34.636245,23.798909,25.820562,23.786337,31.635692,25.086035,28.563632,27.926017,33.445823,28.506277,31.730434,29.563785,39.036698,29.732551,28.320122,28.481937,34.148346,27.384055,30.098504,28.068954,31.057561,29.354721,34.397363,52.778856,55.606893,58.912351,61.161866,36.402636,36.243729,69.507567,55.20367
盈利能力,总资产净利率_平均,0.246523,0.887143,0.71434,0.449351,0.254325,0.881882,0.702555,0.446512,0.257255,0.905549,0.715885,0.446554,0.266801,0.955392,0.726052,0.445291,0.255031,0.845567,0.638882,0.397891,0.228592,0.749957,0.591679,0.385808,0.233581,0.806934,0.628947,0.402471,0.218826,0.771204,0.607333,0.403276,0.226757,0.789345,0.599731,0.373864,0.224123,0.799238,,0.392729,,0.872204,1.011474,1.391548,1.379673,1.478616,1.595659,1.749637,1.950961,2.134947,1.152402
盈利能力,总资产净利率_平均(含少数股东损益),0.246922,0.88831,0.718203,0.452718,0.25676,0.880326,0.706906,0.450629,0.257398,0.911198,0.725355,0.45009,0.268727,0.964824,0.735703,0.453894,0.258994,0.866788,0.655051,0.407786,0.234646,0.746169,0.592383,0.385291,0.234101,0.792753,0.62816,0.409073,0.218704,0.755157,0.610651,0.404213,0.227375,0.78023,0.601786,0.374487,0.224791,0.806576,,0.399823,,0.882668,0.998048,1.43241,1.415957,1.501015,1.607945,1.749764,1.947934,2.134947,1.152402
成长能力,归母净利润,576383894.6,1978974061.72,1571937202.04,994624167.35,562303527.23,1878563242.92,1485874510.0,946261048.55,544849690.84,1786919111.87,1398034465.84,865806752.81,508825194.6,1682023495.03,1268424164.88,761845368.5,433350428.23,1303849618.24,974993607.92,596331735.77,334021214.12,1000677495.4,767870500.01,493251310.43,292499592.81,954163494.71,732587946.96,473582437.64,260066187.76,835118718.67,642607214.06,411559635.09,228421710.23,763102278.7,557275772.82,351745460.15,203729264.47,689470806.21,515768640.7,333226990.59,191979199.88,673009701.42,730995974.2,1002599378.57,978007617.75,908877000.0,679677242.42,518978382.46,501256877.48,467907130.27,222081035.49
成长能力,营业总收入,1265683084.02,4746818987.26,3675518339.46,2604997986.45,1324359596.29,4711289734.07,3632680981.51,2561047286.57,1282147542.38,4541001431.06,3531017680.55,2385607762.68,1191741959.2,4827371857.78,3672237262.78,2352536684.35,1199464356.47,4616386535.83,3431031263.02,2224807488.82,1072830018.09,4194692041.29,3100604917.44,2120224445.18,1005172788.5,3852844596.19,2807073870.92,1803389713.3,846828449.46,2998745805.32,2157951199.2,1434592071.34,634794256.75,2413577974.9,1846499449.34,1203492964.42,603401658.16,2439481249.48,1757349402.58,1188527733.99,642978900.73,2405784223.96,2363929937.85,2215658395.17,2089734411.74,1846558100.0,1348900274.27,8532492.64,15667314.86,795788603.58,414728993.53
成长能力,净利润,577317293.51,1981577196.91,1580438056.16,1002078359.97,567686567.87,1875249496.55,1495076965.28,954985086.95,545152335.62,1798065714.21,1416528643.65,872664275.67,512498108.43,1698628288.47,1285283692.53,776562616.09,440084028.53,1336571707.74,999668009.69,611160364.36,342867387.3,995622616.77,768783553.3,492590279.25,293150566.95,937395494.87,731671078.91,481351435.39,259920275.89,817741745.01,646117642.21,412516447.49,229044577.24,754291236.09,559185581.92,352332031.01,204336885.83,695800922.97,524685750.66,339245883.42,194891772.83,681084367.45,721292418.35,1032039599.02,1003728507.42,922645200.0,684910399.73,519015990.55,500479052.84,467907130.27,222081035.49
成长能力,扣非净利润,579733046.21,1980673509.16,1574249834.81,994617949.29,561389721.6,1847515183.55,1451748210.99,919907650.08,535951141.74,1728833026.41,1345159030.7,827602158.55,505578448.82,1543584040.56,1149149965.95,672743782.19,361064259.61,1241904792.24,940825113.66,584130287.96,334475469.07,963956572.02,737213543.14,471460481.58,279883252.02,901873915.72,699986878.07,444946067.57,248948341.47,830326937.26,641484913.72,410504762.11,226470772.41,736059458.5,532628960.98,350289360.7,202104498.71,674798792.65,,225976205.43,190786095.85,539580767.67,673285557.33,953491387.28,958257300.0,905886500.0,658998000.0,38000.0,498704000.0,,
