选项,指标,20260331,20251231,20250930,20250630,20250331,20241231,20240930,20240630,20240331,20231231,20230930,20230630,20230331,20221231,20220930,20220630,20220331,20211231,20210930,20210630,20210331,20201231,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20061231,20060630,20051231,20041231,20031231,20021231,20011231,20001231,19991231,19981231
常用指标,归母净利润,20098000000.0,70618000000.0,53391000000.0,36478000000.0,19509000000.0,68576000000.0,51826000000.0,35490000000.0,19191000000.0,67016000000.0,51433000000.0,36067000000.0,19144000000.0,62103000000.0,47103000000.0,32524000000.0,17350000000.0,55641000000.0,41756000000.0,29031000000.0,15641000000.0,48980000000.0,36918000000.0,25541000000.0,14453000000.0,48015000000.0,40752000000.0,28307000000.0,13216000000.0,44513000000.0,36799000000.0,25721000000.0,12166000000.0,42566000000.0,34738000000.0,24011000000.0,11389000000.0,41629000000.0,34543000000.0,23600000000.0,11200000000.0,41158000000.0,32926000000.0,22586000000.0,10928000000.0,40692000000.0,32280000000.0,22034000000.0,10706000000.0,39175000000.0,30860000000.0,20391000000.0,9218000000.0,31032000000.0,27226000000.0,19373000000.0,8563000000.0,30819000000.0,24226000000.0,15024000000.0,6505000000.0,21509000000.0,17193000000.0,10685000000.0,4312000000.0,14320000000.0,11648000000.0,7351000000.0,3350000000.0,13262000000.0,12451000000.0,8417000000.0,4190000000.0,8290000000.0,5247000000.0,3205000000.0,3726000000.0,1717000000.0,3148000000.0,2450000000.0,1543838000.0,1416326000.0,945531000.0,924000000.0,760000000.0,1419000000.0
常用指标,营业总收入,54649000000.0,212475000000.0,156598000000.0,105762000000.0,51931000000.0,213646000000.0,162210000000.0,109019000000.0,53770000000.0,205896000000.0,156228000000.0,106174000000.0,51363000000.0,211392000000.0,160426000000.0,108394000000.0,54030000000.0,204557000000.0,155198000000.0,105592000000.0,51914000000.0,194731000000.0,149174000000.0,102013000000.0,51509000000.0,187584000000.0,142387000000.0,93150000000.0,47410000000.0,164854000000.0,121384000000.0,81052000000.0,39638000000.0,156708000000.0,115309000000.0,76570000000.0,37782000000.0,153844000000.0,115336000000.0,78205000000.0,40479000000.0,145134000000.0,107453000000.0,70038000000.0,32992000000.0,124716000000.0,92568000000.0,62106000000.0,29800000000.0,104558000000.0,76572000000.0,49878000000.0,24046000000.0,89435000000.0,66282000000.0,44171000000.0,21679000000.0,76948000000.0,55456000000.0,35300000000.0,16830000000.0,55765000000.0,40156000000.0,25505000000.0,12182000000.0,40801000000.0,28916000000.0,18310000000.0,8853000000.0,41680000000.0,30978000000.0,20250000000.0,9507000000.0,27838000000.0,19299000000.0,11879000000.0,17830000000.0,7953000000.0,13540000000.0,11064000000.0,9004673000.0,6296207000.0,4838239000.0,8537000000.0,6867000000.0,7772000000.0
常用指标,营业成本,31093000000.0,128801000000.0,91179000000.0,59162000000.0,29126000000.0,132717000000.0,99726000000.0,65333000000.0,31888000000.0,131001000000.0,97267000000.0,63840000000.0,28893000000.0,138074000000.0,104261000000.0,69722000000.0,32943000000.0,138988000000.0,105472000000.0,70687000000.0,33344000000.0,136915000000.0,105050000000.0,71262000000.0,34510000000.0,131073000000.0,93105000000.0,58723000000.0,31516000000.0,110327000000.0,75431000000.0,48645000000.0,23894000000.0,104339000000.0,70966000000.0,45536000000.0,22967000000.0,99152000000.0,69872000000.0,47032000000.0,25738000000.0,90497000000.0,63722000000.0,39928000000.0,18347000000.0,70312000000.0,49552000000.0,32627000000.0,15449000000.0,52273000000.0,35584000000.0,22783000000.0,11761000000.0,47931000000.0,29922000000.0,18340000000.0,10088000000.0,35523000000.0,22978000000.0,15065000000.0,8146000000.0,27796000000.0,17273000000.0,11294000000.0,6401000000.0,21679000000.0,13473000000.0,8513000000.0,4391000000.0,24176000000.0,14458000000.0,9130000000.0,3979000000.0,14735000000.0,10019000000.0,6307000000.0,11041000000.0,4933000000.0,8098000000.0,7023000000.0,4796687000.0,4077863000.0,3281031000.0,7085000000.0,5728000000.0,5771000000.0
常用指标,净利润,20489000000.0,71490000000.0,54267000000.0,37074000000.0,19783000000.0,69468000000.0,52531000000.0,35871000000.0,19391000000.0,68062000000.0,52262000000.0,36707000000.0,19445000000.0,62950000000.0,47732000000.0,32935000000.0,17538000000.0,56377000000.0,42360000000.0,29480000000.0,15832000000.0,49532000000.0,37363000000.0,25964000000.0,14559000000.0,48994000000.0,41544000000.0,28837000000.0,13402000000.0,45376000000.0,37472000000.0,26175000000.0,12429000000.0,42878000000.0,34895000000.0,24164000000.0,11392000000.0,41786000000.0,34623000000.0,23677000000.0,11203000000.0,41740000000.0,33434000000.0,22969000000.0,11097000000.0,41454000000.0,32853000000.0,22425000000.0,10931000000.0,39717000000.0,31239000000.0,20643000000.0,9332000000.0,31385000000.0,27544000000.0,19585000000.0,8673000000.0,30844000000.0,24220000000.0,15273000000.0,6589000000.0,21779000000.0,17420000000.0,10839000000.0,4407000000.0,14560000000.0,11755000000.0,7481000000.0,3401000000.0,13220000000.0,12451000000.0,8417000000.0,4190000000.0,8290000000.0,5247000000.0,3205000000.0,3726000000.0,1717000000.0,3149000000.0,2451000000.0,1543838000.0,1416326000.0,945531000.0,924000000.0,760000000.0,1419000000.0
常用指标,扣非净利润,20017000000.0,69819000000.0,52956000000.0,36335000000.0,19336000000.0,68062000000.0,51571000000.0,35283000000.0,19104000000.0,66524000000.0,51121000000.0,35904000000.0,19027000000.0,61850000000.0,47030000000.0,32474000000.0,17310000000.0,55511000000.0,41641000000.0,28965000000.0,15590000000.0,48818000000.0,36882000000.0,25560000000.0,14411000000.0,47946000000.0,40721000000.0,28290000000.0,13257000000.0,44377000000.0,36625000000.0,25576000000.0,12094000000.0,42389000000.0,34543000000.0,23854000000.0,11389000000.0,41601000000.0,34411000000.0,23494000000.0,11150000000.0,40893000000.0,32754000000.0,22442000000.0,10936000000.0,40499000000.0,32199000000.0,21997000000.0,10688000000.0,38928000000.0,30692000000.0,20249000000.0,9156000000.0,30873000000.0,27138000000.0,19272000000.0,8551000000.0,30627000000.0,24802000000.0,14771000000.0,6479000000.0,21002000000.0,17097000000.0,10616000000.0,4303000000.0,13911000000.0,11350000000.0,7026000000.0,3215000000.0,13187000000.0,12387000000.0,8367000000.0,4180000000.0,8575000000.0,5229000000.0,3188000000.0,4429000000.0,,3580000000.0,2711000000.0,,,,,,
常用指标,股东权益合计(净资产),866733000000.0,847630000000.0,842192000000.0,832965000000.0,826841000000.0,807365000000.0,829952000000.0,815751000000.0,784681000000.0,734675000000.0,723456000000.0,711013000000.0,705805000000.0,685830000000.0,678218000000.0,661289000000.0,656763000000.0,642626000000.0,633492000000.0,616406000000.0,575741000000.0,560038000000.0,549593000000.0,546366000000.0,552271000000.0,532524000000.0,486005000000.0,471958000000.0,470015000000.0,453086000000.0,437147000000.0,423761000000.0,419542000000.0,412433000000.0,401222000000.0,392698000000.0,393166000000.0,384496000000.0,347428000000.0,331870000000.0,330569000000.0,319686000000.0,296136000000.0,291082000000.0,278749000000.0,267346000000.0,257685000000.0,246698000000.0,243354000000.0,230725000000.0,224810000000.0,215977000000.0,212796000000.0,203086000000.0,199669000000.0,192480000000.0,187796000000.0,178781000000.0,173362000000.0,139657000000.0,131326000000.0,124538000000.0,121040000000.0,114222000000.0,111869000000.0,107008000000.0,103428000000.0,99063000000.0,98280000000.0,129059000000.0,94377000000.0,90196000000.0,86059000000.0,84141000000.0,81041000000.0,78976000000.0,31830000000.0,,23718000000.0,8720000000.0,16844928000.0,9336882000.0,9508800000.0,8563000000.0,8035000000.0,7981000000.0
常用指标,商誉,899000000.0,916000000.0,933000000.0,931000000.0,951000000.0,959000000.0,921000000.0,949000000.0,942000000.0,926000000.0,952000000.0,946000000.0,893000000.0,903000000.0,921000000.0,870000000.0,826000000.0,833000000.0,846000000.0,849000000.0,860000000.0,860000000.0,896000000.0,931000000.0,933000000.0,912000000.0,929000000.0,896000000.0,872000000.0,896000000.0,895000000.0,861000000.0,815000000.0,849000000.0,867000000.0,886000000.0,905000000.0,914000000.0,877000000.0,873000000.0,851000000.0,854000000.0,836000000.0,816000000.0,806000000.0,795000000.0,799000000.0,800000000.0,799000000.0,792000000.0,799000000.0,803000000.0,814000000.0,817000000.0,824000000.0,822000000.0,817000000.0,818000000.0,822000000.0,838000000.0,849000000.0,857000000.0,870000000.0,879000000.0,886000000.0,887000000.0,,,,889000000.0,,,,,,,,,,,,,,,,
常用指标,经营现金流量净额,188185000000.0,443082000000.0,210437000000.0,28651000000.0,37993000000.0,-181032000000.0,-222397000000.0,-341909000000.0,-333139000000.0,-918000000.0,-4461000000.0,-123018000000.0,-12733000000.0,195066000000.0,4891000000.0,36219000000.0,29757000000.0,-75394000000.0,-22581000000.0,-188288000000.0,-31120000000.0,156863000000.0,50354000000.0,66853000000.0,-72923000000.0,116969000000.0,40707000000.0,8547000000.0,-8434000000.0,102316000000.0,177232000000.0,12400000000.0,-56207000000.0,54074000000.0,-4541000000.0,-87514000000.0,-158595000000.0,218811000000.0,-29242000000.0,49632000000.0,53508000000.0,-20835000000.0,39621000000.0,38180000000.0,-31117000000.0,34150000000.0,6103000000.0,90072000000.0,-13074000000.0,-136228000000.0,-110816000000.0,47381000000.0,-64413000000.0,-55426000000.0,-107999000000.0,-75551000000.0,-126654000000.0,300104000000.0,-22441000000.0,7491000000.0,-54422000000.0,37325000000.0,13388000000.0,11529000000.0,-45138000000.0,-7697000000.0,-85219000000.0,-110045000000.0,-81867000000.0,140459000000.0,46414000000.0,97304000000.0,13077000000.0,29519000000.0,56561000000.0,33414000000.0,-7574000000.0,-13241000000.0,-7650000000.0,30256000000.0,,,,,,
常用指标,基本每股收益,0.36,1.2,0.89,0.62,0.36,1.22,0.94,0.66,0.39,1.27,0.99,0.7,0.39,1.17,0.9,0.63,0.35,1.08,0.83,0.59,0.32,0.94,0.73,0.52,0.3,0.95,0.81,0.58,0.27,0.88,0.72,0.53,0.25,0.84,0.68,0.49,0.23,0.85,0.71,0.48,0.23,0.88,0.7,0.48,0.23,0.87,0.69,0.47,0.23,0.84,0.66,0.44,0.2,0.66,0.58,0.41,0.18,0.71,0.57,0.37,0.16,0.53,0.42,0.27,0.11,0.37,0.29,0.18,0.08,,,,,,0.15,0.094,,,,,,,,,,
