常用指标,每股净资产,10.332137,10.062973,9.968243,9.817491,9.751154,9.715728,9.511527,9.310685,9.392812,9.046721,8.808373,8.57869,8.540157,8.219927,8.073799,7.842992,7.866676,7.676295,7.411764,7.201753,7.141179,6.958299,,,,,,,,,,,,,,4.89798,4.936509,4.808033,4.79457,4.582015,4.490106,4.387809,4.115029,3.93949,3.414563,3.374779,3.192474,2.838611,2.384091,2.211596,2.116452,2.132428,1.755374,1.719384,1.173926,1.165449,1.185985,1.181041,1.090438,1.21772
常用指标,每股现金流,-1.462697,-0.421043,-1.41969,-0.812264,0.614484,-1.635234,1.761936,0.03082,-0.830891,-1.656814,-7.763386,-10.394179,-7.807018,9.963767,5.437309,6.623067,3.519384,-8.319849,-7.573936,-7.877153,-7.685227,-4.508991,,,,,,,,,,,,,,-0.462359,-6.663258,5.280689,5.538065,,,13.621928,2.148292,-0.397313,14.105718,-6.097772,6.871757,6.752832,9.149971,5.17507,-1.307175,-1.307175,8.02905,9.495784,3.212361,,,,,
常用指标,净资产收益率(ROE),2.31,9.05,6.64,4.18,2.23,9.36,7.04,4.71,2.8,11.2,8.89,6.14,2.93,11.38,8.32,5.58,2.71,10.98,7.98,5.66,2.89,11.23,7.84,5.85,3.23,11.11,7.82,,,10.94,,5.46,,12.11,,6.28,,11.97,,,,12.01,,12.43,,6.51,14.0,16.58,9.41,,,,,,,,,,,
常用指标,总资产报酬率(ROA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
常用指标,毛利率,48.292685,47.266509,48.79908,45.048261,57.003437,47.738378,48.984767,45.566056,54.000379,47.223651,54.235624,55.772243,58.107755,41.905372,41.393797,45.68697,50.48595,44.558059,42.893467,47.861816,49.929613,33.109554,32.386482,34.071318,38.513876,38.65172,42.281203,43.498648,44.080573,43.294006,50.317484,49.876419,45.244586,41.982236,42.758669,40.465576,40.964474,37.292387,39.334954,39.735795,36.840954,39.964212,44.271228,40.631443,44.695503,46.400849,44.033188,39.883503,33.712757,24.905175,19.559616,50.67263,46.564998,46.515485,-37.695247,-35.756411,-74.979488,-35.192183,-5.633983,5.339972
常用指标,销售净利率,47.949615,46.95841,47.252259,45.207105,54.626794,46.983852,48.325952,43.504262,51.724459,49.126202,49.889502,49.873311,51.655052,43.624834,41.455553,44.197142,47.027938,41.631124,39.904526,44.981295,46.897093,33.407686,34.254336,35.69603,36.739723,38.507944,37.71056,39.730669,33.005165,33.811788,37.256438,36.028483,31.641607,33.181962,31.849122,30.22535,31.752923,28.553986,28.361591,23.379093,24.050598,27.686608,31.763677,31.36716,33.79202,34.016924,32.604148,29.394716,24.05811,16.497039,16.11469,38.775223,1.552607,12.795123,2.665749,3.040685,8.12135,13.820531,9.52947,47.906523
常用指标,期间费用率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
常用指标,资产负债率,92.847835,92.432847,92.519445,92.470278,92.158963,92.062406,92.115601,92.161346,92.001215,92.189181,92.110113,92.707267,92.990521,93.334236,93.3085,93.257878,93.082406,92.939101,92.948219,92.848622,92.388447,93.10061,94.038959,93.900532,93.456868,93.691995,93.809832,93.884638,93.473935,93.99507,93.877832,93.989648,93.961093,94.220429,94.023492,94.6703,95.118897,95.102275,95.013918,94.949843,95.080492,94.867715,93.752893,94.751284,95.567629,93.062206,95.190302,95.655882,96.132876,95.248097,94.531393,93.553181,97.55845,97.117038,96.531493,95.424123,94.027404,94.035007,93.155655,91.069178
每股指标,基本每股收益,0.24,0.9,0.66,0.41,0.22,0.89,0.65,0.43,0.26,0.96,0.75,0.51,0.25,0.9,0.65,0.44,0.21,0.8,0.57,0.41,0.2,0.75,0.53,0.4,0.22,0.72,0.49,,,0.59,,0.29,,0.6,,0.31,,0.55,,,,0.5,,0.46,0.3786,0.19,0.34,0.35,0.16,,,,,,,,,,,
每股指标,稀释每股收益,0.24,0.9,0.66,0.41,0.22,0.89,0.65,0.43,0.26,0.96,0.75,0.51,0.25,0.9,0.65,0.44,0.21,0.8,0.57,0.41,0.2,0.75,0.53,0.4,0.22,0.72,0.49,,,0.59,,0.29,,0.6,,0.31,,0.55,,,,0.5,,0.46,,,,,,,,,,,,,,,,
每股指标,摊薄每股收益_最新股数,0.262733,0.998346,0.734729,0.438774,0.244584,0.983145,0.732864,0.459879,0.285109,1.009375,0.781879,0.541254,0.273223,0.949587,0.682092,0.466929,0.237619,0.82171,0.573181,0.405628,0.203933,0.690594,0.475232,0.360218,0.189891,0.648264,0.432398,0.317819,0.141494,0.533957,0.407158,0.259513,0.10863,0.460621,0.330356,0.219495,0.100529,0.39095,0.300132,0.164746,0.102532,0.337231,0.175274,0.273959,0.196935,0.097412,0.177096,0.143417,0.051687,0.023898,0.01255,0.08151,0.003832,0.021359,0.001187,0.000941,0.002549,0.003653,0.002009,0.011093
每股指标,摊薄每股净资产_期末股数,10.332137,10.062973,9.968243,9.817491,9.751154,9.715728,9.511527,9.310685,9.392812,9.046721,8.808373,8.57869,8.540157,8.219927,8.073799,7.842992,7.866676,7.676295,7.411764,7.201753,7.141179,6.958299,,,,,,,,,,,,,,4.89798,4.936509,4.808033,4.79457,4.582015,4.490106,4.387809,4.115029,3.93949,3.414563,3.374779,3.192474,2.838611,2.384091,2.211596,2.116452,2.132428,1.755374,1.719384,1.173926,1.165449,1.185985,1.181041,1.090438,1.21772
每股指标,调整每股净资产_期末股数,9.231236,8.953062,8.916505,8.800809,8.759559,8.759726,8.590843,8.444706,8.516205,8.125632,8.009693,7.807652,7.755359,7.36564,7.255131,7.03844,7.126778,6.947891,6.666585,6.44531,6.409484,6.236251,,,,,,,,,,,,,,4.473638,4.632819,4.50685,4.606246,4.439253,4.358762,4.254672,3.978181,3.806609,3.25569,3.279166,3.09598,2.743953,2.284163,2.11627,1.948143,1.989886,1.663503,1.63241,1.119287,1.129504,1.147127,1.135097,1.055074,1.181338
每股指标,每股净资产_最新股数,10.332137,10.062973,9.968243,9.817491,9.751154,9.715728,9.511528,9.310685,9.392812,9.046721,8.808373,8.57869,8.540158,8.219927,8.0738,7.842992,7.866676,7.676295,7.411765,7.201753,7.14118,6.958299,6.011634,6.034151,6.091713,5.795658,5.536884,5.462941,5.339027,5.192483,4.988848,4.854072,4.739005,4.566952,4.499644,3.693657,3.507604,3.416316,3.40675,3.255721,3.190415,3.117729,2.923907,2.368844,1.776159,1.755465,1.660635,1.153567,0.775085,0.509143,0.400975,0.404002,0.171523,0.168007,0.114708,0.11388,0.115886,0.115403,0.10655,0.118987
每股指标,每股经营现金流,-1.462697,-0.421043,-1.41969,-0.812264,0.614484,-1.635234,1.761936,0.03082,-0.830891,-1.656814,-7.763386,-10.394179,-7.807018,9.963767,5.437309,6.623067,3.519384,-8.319849,-7.573936,-7.877153,-7.685227,-4.508991,,,,,,,,,,,,,,-0.462359,-6.663258,5.280689,5.538065,,,13.621928,2.148292,-0.397313,14.105718,-6.097772,6.871757,6.752832,9.149971,5.17507,-1.307175,-1.307175,8.02905,9.495784,3.212361,,,,,
每股指标,每股现金流量净额,0.247584,0.257503,-1.029427,0.629689,0.532154,-3.653431,0.655908,-0.959455,-0.547233,-1.679292,-3.647679,-8.652058,-8.65364,6.524174,3.087425,1.787771,0.773508,-3.914947,-3.849873,-5.813606,-3.346595,1.909613,,,,,,,,,,,,,,-1.793466,-2.295975,-1.484774,-2.890954,,,0.501652,-2.408541,-10.145353,11.806672,-5.455142,0.656385,4.36422,4.307995,2.703721,-0.52981,-0.52981,10.243799,4.464704,0.109718,,,,,
每股指标,每股企业自由现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
每股指标,每股股东自由现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
每股指标,每股未分配利润,3.724906,3.460117,3.721796,3.478469,3.44444,3.227576,3.349576,3.129435,3.264186,3.007517,3.021686,2.781049,2.801874,2.557076,2.520972,2.305808,2.326498,2.116161,2.194323,2.026769,2.005075,1.799616,,,,,,,,,,,,,,0.608272,0.676863,0.536663,0.675664,0.485126,0.397567,0.253266,0.478597,0.274052,0.359248,0.308145,0.120874,0.22343,0.091121,0.122664,0.10191,0.35014,0.133399,0.107024,0.068646,0.062096,0.08761,0.107999,0.021509,0.167414
每股指标,每股资本公积金,2.570927,2.571016,2.571256,2.571256,2.571256,2.571256,2.571256,2.571256,2.571256,2.571256,2.571256,2.571256,2.571256,2.571256,2.571256,2.571256,2.571256,2.571256,2.571256,2.571256,2.571256,2.573643,,,,,,,,,,,,,,1.936716,1.747282,1.822448,1.873358,1.851341,1.84699,1.822448,1.822448,1.699361,1.310998,1.46254,1.467505,1.210438,1.040015,0.810311,0.688736,0.690956,0.000261,0.000261,,,,,,
每股指标,每股盈余公积金,0.848302,0.848415,0.757685,0.757684,0.757682,0.757684,0.667204,0.667204,0.666911,0.667204,0.573887,0.573887,0.57379,0.573887,0.482112,0.482112,0.482112,0.482112,0.404624,0.404624,0.404624,0.404624,,,,,,,,,,,,,,0.234352,0.248724,0.248724,0.193831,0.193831,0.193831,0.193831,0.14637,0.172961,0.147272,0.109412,0.109412,0.096469,0.076472,0.085542,0.09133,0.09133,0.216448,0.212526,0.10528,0.103353,0.098374,0.073041,0.068928,0.050306
每股指标,每股留存收益,4.573209,4.308532,4.479481,4.236154,4.202122,3.985261,4.016781,3.79664,3.931097,3.674721,3.595573,3.354936,3.375664,3.130963,3.003084,2.787921,2.808611,2.598273,2.598947,2.431394,2.409699,2.20424,,,,,,,,,,,,,,0.842625,0.925588,0.785388,0.869496,0.678957,0.591399,0.447098,0.624968,0.447014,0.50652,0.417557,0.230287,0.319899,0.167594,0.208206,0.193241,0.441471,0.349848,0.31955,0.173926,0.165449,0.185985,0.181041,0.090438,0.21772
每股指标,每股营业收入,0.575433,2.22036,1.624371,1.019004,0.460156,2.182221,1.576813,1.095908,0.564073,2.122941,1.626795,1.120641,0.544026,2.233724,1.68607,1.081705,0.518017,2.014122,1.460993,0.915356,0.438199,2.105094,,,,,,,,,,,,,,0.967323,0.445572,1.929236,1.48933,0.991738,0.59999,1.714222,0.7766,1.452494,1.120373,0.550521,1.044217,1.200596,0.660837,0.62927,0.411077,1.109553,2.526296,1.708433,0.455854,0.316881,0.32125,0.270568,0.215831,0.236989
每股指标,每股营业总收入,0.575433,2.22036,1.624371,1.019004,0.460156,2.182221,1.576813,1.095908,0.564073,2.122941,1.626795,1.120641,0.544026,2.233724,1.68607,1.081705,0.518017,2.014122,1.460993,0.915356,0.438199,2.105094,,,,,,,,,,,,,,0.967323,0.445572,1.929236,1.48933,0.991738,0.59999,1.714222,0.7766,1.452494,1.120373,0.550521,1.044217,1.200596,0.660837,0.62927,0.411077,1.109553,2.526296,1.708433,0.455854,0.316881,0.32125,0.270568,0.215831,0.236989
每股指标,每股息税前利润,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
盈利能力,净资产收益率(ROE),2.31,9.05,6.64,4.18,2.23,9.36,7.04,4.71,2.8,11.2,8.89,6.14,2.93,11.38,8.32,5.58,2.71,10.98,7.98,5.66,2.89,11.23,7.84,5.85,3.23,11.11,7.82,,,10.94,,5.46,,12.11,,6.28,,11.97,,,,12.01,,12.43,,6.51,14.0,16.58,9.41,,,,,,,,,,,
盈利能力,摊薄净资产收益率,2.542875,9.920984,7.370697,4.469318,2.508264,10.119108,7.705012,4.939263,3.035399,11.157364,8.876548,6.309295,3.199275,11.552262,8.448219,5.953457,3.020577,10.704512,7.733404,5.632352,2.855736,9.924758,7.905216,5.969662,3.117206,11.185351,7.809426,5.817733,2.650189,10.283269,8.161371,5.34631,2.292258,10.085972,7.341831,5.94249,2.866041,11.443622,8.809921,5.060209,3.213759,10.816561,5.994532,11.565107,11.087704,5.549118,10.664401,12.432559,6.668578,4.693935,3.129951,20.175668,2.234478,12.713632,1.035152,0.826751,2.199849,3.166193,1.886174,9.323422
盈利能力,净资产收益率_平均,2.576434,10.095162,7.465252,4.492602,2.512829,10.479922,7.897991,5.010286,3.09237,11.691622,9.183294,6.444041,3.260403,11.947336,8.661437,6.017404,3.057575,11.229692,7.977441,5.729189,2.892777,10.829491,8.049816,6.090013,3.19484,11.799351,8.060099,5.9654,2.687065,10.942376,8.521702,5.509247,2.334639,11.539673,8.346587,6.174291,2.903828,11.966563,9.200183,5.169768,3.25079,12.292957,6.623192,13.218777,11.460406,5.70316,12.585932,14.872339,8.049528,5.234403,3.118182,28.325449,2.257622,12.713632,1.038903,0.819531,2.204444,3.292484,1.782161,9.323422
盈利能力,净资产收益率_平均_扣除非经常损益,2.317196,9.095011,7.440196,4.46812,2.508595,10.533138,7.887186,5.008311,3.091515,11.598148,9.135733,6.41599,3.261122,11.900277,8.638621,6.010944,3.049652,11.260778,7.992297,5.709317,2.821823,10.570201,8.04135,6.078234,,11.817754,,,,11.219204,,5.703831,,11.458842,,6.157716,,11.86443,,,,12.206588,,13.138003,,,,,,,,,2.257622,,,,,,,
盈利能力,摊薄净资产收益率_扣除非经常损益,2.55106,9.910509,7.345959,4.444962,2.50404,10.170482,7.694467,4.937317,3.03456,11.068161,8.830575,6.281832,3.199981,11.506759,8.425964,5.947064,3.01275,10.734144,7.747805,5.612815,2.785691,9.68713,,5.958117,,11.202796,,,,10.543423,,,,10.015324,,,,,,,,,,,,,,,,,,,,,,,,,,
盈利能力,息税前利润率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
盈利能力,总资产报酬率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
盈利能力,总资本回报率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
盈利能力,投入资本回报率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
盈利能力,息前税后总资产报酬率_平均,0.157966,0.63926,0.47643,0.288845,0.161403,0.677774,0.506598,0.318899,0.196474,0.722536,0.571287,0.407391,0.201377,0.73404,0.532221,0.370437,0.190975,0.720062,0.508709,0.366752,0.189723,0.697721,0.494344,0.377435,0.203915,0.724604,0.487179,0.35913,0.166585,0.635782,0.502281,0.319212,0.136547,0.608769,0.449792,0.30918,0.140144,0.591485,0.465059,0.263141,0.163268,0.63701,0.381296,0.643064,0.527981,0.325633,0.57987,0.615558,0.336095,0.281474,0.184577,1.254952,0.061677,0.374433,0.040974,0.042515,0.131578,0.209305,0.139125,0.832658
盈利能力,毛利率,48.292685,47.266509,48.79908,45.048261,57.003437,47.738378,48.984767,45.566056,54.000379,47.223651,54.235624,55.772243,58.107755,41.905372,41.393797,45.68697,50.48595,44.558059,42.893467,47.861816,49.929613,33.109554,32.386482,34.071318,38.513876,38.65172,42.281203,43.498648,44.080573,43.294006,50.317484,49.876419,45.244586,41.982236,42.758669,40.465576,40.964474,37.292387,39.334954,39.735795,36.840954,39.964212,44.271228,40.631443,44.695503,46.400849,44.033188,39.883503,33.712757,24.905175,19.559616,50.67263,46.564998,46.515485,-37.695247,-35.756411,-74.979488,-35.192183,-5.633983,5.339972
盈利能力,销售净利率,47.949615,46.95841,47.252259,45.207105,54.626794,46.983852,48.325952,43.504262,51.724459,49.126202,49.889502,49.873311,51.655052,43.624834,41.455553,44.197142,47.027938,41.631124,39.904526,44.981295,46.897093,33.407686,34.254336,35.69603,36.739723,38.507944,37.71056,39.730669,33.005165,33.811788,37.256438,36.028483,31.641607,33.181962,31.849122,30.22535,31.752923,28.553986,28.361591,23.379093,24.050598,27.686608,31.763677,31.36716,33.79202,34.016924,32.604148,29.394716,24.05811,16.497039,16.11469,38.775223,1.552607,12.795123,2.665749,3.040685,8.12135,13.820531,9.52947,47.906523
盈利能力,成本费用利润率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
盈利能力,营业利润率,48.292685,47.266509,48.799103,45.048261,57.003437,47.738378,48.984767,45.566056,54.000379,47.223651,54.235624,55.772243,58.107755,41.905372,41.393797,45.68697,50.48595,44.558059,42.893467,47.861816,49.929613,33.109554,32.386455,34.071318,38.513876,38.65172,42.281203,43.498648,44.080573,43.294006,50.317484,49.876419,45.244586,41.982236,42.758669,40.465576,40.964474,37.292387,39.334954,39.735795,36.840954,39.964212,44.271229,40.631443,44.695503,46.400849,44.033188,39.883503,33.712757,24.905175,19.559616,50.67263,12.753904,22.499016,7.425928,9.692077,13.434032,26.429024,33.006738,48.947287
盈利能力,总资产净利率_平均,0.150418,0.612099,0.456056,0.275122,0.157047,0.649913,0.487221,0.307604,0.191993,0.699296,0.550366,0.394529,0.195792,0.715305,0.51937,0.361794,0.186276,0.705642,0.50014,0.361309,0.188274,0.685152,0.484145,0.370792,0.201714,0.713923,0.487179,0.355079,0.166585,0.633025,0.502281,0.318497,0.136547,0.605128,0.449792,0.307789,0.140144,0.590776,0.465059,0.263141,0.163268,0.63701,0.381296,0.643064,0.527981,0.325633,0.57987,0.615558,0.336095,0.281474,0.184577,1.254952,0.061677,0.374433,0.040974,0.042515,0.131578,0.209305,0.139125,0.832658
盈利能力,总资产净利率_平均(含少数股东损益),0.157966,0.63926,0.47643,0.288845,0.161403,0.677774,0.506598,0.318899,0.196474,0.722536,0.571287,0.407391,0.201377,0.73404,0.532221,0.370437,0.190975,0.720062,0.508709,0.366752,0.189723,0.697721,0.494344,0.377435,0.203915,0.724604,0.487179,0.35913,0.166585,0.635782,0.502281,0.319212,0.136547,0.608769,0.449792,0.30918,0.140144,0.591485,0.465059,0.263141,0.163268,0.63701,0.381296,0.643064,0.527981,0.325633,0.57987,0.615558,0.336095,0.281474,0.184577,1.254952,0.061677,0.374433,0.040974,0.042515,0.131578,0.209305,0.139125,0.832658
