每股指标,摊薄每股收益_最新股数,0.135329,0.756948,0.472148,0.312459,0.132027,0.752276,0.41643,0.267914,0.129156,0.697345,0.389938,0.242459,0.114578,0.596874,0.338622,0.212247,0.101591,0.470424,0.276702,0.173824,0.084268,0.390348,0.239471,0.150623,0.077588,0.374025,0.235176,0.14834,0.0716,0.316654,0.1994,0.135732,0.067595,0.298592,0.189212,0.130169,0.064535,0.287319,0.188449,0.133608,0.065295,0.300827,0.201578,0.141052,0.073438,0.302092,0.369237,0.363983,0.326657,0.315653,0.231238,0.221083,0.178443,0.117872,0.105341
每股指标,摊薄每股净资产_期末股数,8.108387,7.96139,7.779779,7.70071,7.666603,7.552507,7.157869,7.00785,7.030824,7.104395,6.72499,6.560644,6.559805,6.406622,6.097136,5.897976,5.933511,5.831603,5.56941,5.468763,5.507182,5.419877,5.241024,5.194529,5.353855,5.247708,5.053451,4.940047,5.864329,5.7187,5.410876,5.312806,5.302869,5.17654,5.024186,4.912064,5.000835,4.952009,4.861037,4.847562,4.742667,4.643605,,4.208417,,5.02253,4.370573,4.353492,3.727471,2.979193,3.88604,3.398546,2.994007,2.16341,3.060941
每股指标,调整每股净资产_期末股数,7.437876,7.288125,7.099084,7.023686,6.963355,6.856023,6.398094,6.25436,6.301716,6.309752,5.885579,5.720688,5.76041,5.639666,5.334969,5.143907,5.22438,5.157312,4.840264,4.774449,4.837247,4.78916,4.570016,4.547006,4.742582,4.672009,4.46212,4.342975,5.140028,5.037913,4.755567,4.740041,4.751981,4.641675,4.490454,4.408205,4.547883,4.512408,4.446574,4.413386,4.294364,4.225294,,3.835187,,4.61242,3.996528,4.079278,3.558943,2.834537,3.728028,3.16707,2.719595,1.709083,2.826745
每股指标,每股净资产_最新股数,7.371261,7.237628,7.072527,7.000646,6.96964,6.865916,6.507154,6.370773,6.391658,5.699374,5.39496,5.263117,5.262442,5.139555,4.891275,4.731499,4.759923,4.678172,4.467835,4.38709,4.417907,4.347869,4.204386,4.16707,4.294882,4.209715,4.053874,3.962896,3.919296,3.733061,3.532076,3.467958,3.461472,3.37901,3.27956,3.206372,3.264318,3.232447,3.173064,2.789278,2.728922,2.671922,,2.421515,,2.311963,2.011855,1.821812,1.55984,1.246708,0.985575,0.783579,0.575256,0.415668,0.278469
每股指标,每股经营现金流,-0.650283,-0.966385,-1.385684,-2.376795,1.138671,1.4972,1.557736,-0.32942,-1.881054,-0.184203,-1.56641,-1.900333,-0.147123,0.18029,0.182334,0.216493,-0.003981,1.875865,-1.203108,-0.420564,1.810269,1.54138,-0.340448,-0.476772,-0.405372,5.27926,2.086944,2.659903,0.197408,-6.731274,-5.357826,-4.043442,0.140336,1.150771,1.714691,0.530287,0.171068,8.103646,3.456989,1.368445,2.088821,5.698931,,-0.447337,,3.21612,-2.039161,11.63441,-3.253289,3.896072,3.83024,0.577847,1.907495,2.896601,
每股指标,每股现金流量净额,-0.886089,0.951853,0.362851,0.022274,0.073392,-0.035364,-0.198121,0.179554,0.185577,-0.09006,-0.075209,-0.253265,-0.090985,0.028135,0.853535,0.125691,0.062739,-0.305677,-0.158709,0.264777,-0.309175,0.4299,0.044136,-0.105609,-0.131779,-0.224322,0.011761,-0.550087,-0.495993,-0.687901,-1.010706,-0.82159,-1.089238,-0.284875,3.881788,-1.332185,0.888141,3.768916,1.307987,-0.484502,-0.067347,0.639677,,-0.897069,,-0.312991,-4.136962,6.959981,-2.827425,2.419017,-0.07604,-0.280571,1.477219,0.970444,
每股指标,每股企业自由现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
每股指标,每股股东自由现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
每股指标,每股未分配利润,2.136542,1.987679,1.858723,1.683065,2.212746,2.067516,1.781665,1.618297,2.082251,2.198615,1.895838,1.712001,2.03185,1.889024,1.641482,1.483953,1.760846,1.634206,1.450827,1.322585,1.565903,1.460858,1.320784,1.210035,1.483154,1.386441,1.260186,1.15194,1.711323,1.664087,1.537619,1.440126,1.633779,1.530224,1.411905,1.321452,1.512359,1.413492,1.307188,1.387615,1.268893,1.34798,,1.123418,,1.418169,1.506805,1.553046,1.239783,0.99905,1.233082,0.863837,0.687073,0.316027,
每股指标,每股资本公积金,0.869419,0.872211,0.872211,0.872211,0.871079,0.871079,0.871079,0.871079,0.870913,0.418114,0.425792,0.425792,0.42579,0.42579,0.425789,0.425785,0.425723,0.425723,0.425722,0.425717,0.425716,0.425714,0.425708,0.425694,0.425694,0.42568,0.425674,0.425669,0.509973,0.404406,0.404388,0.404241,0.404241,0.404241,0.404241,0.404241,0.404241,0.404241,0.404241,,,,,,,,,-0.001432,0.002542,-0.035849,0.00582,-0.002434,0.009491,0.007631,0.140753
每股指标,每股盈余公积金,2.726313,2.726313,2.64199,2.64199,2.276343,2.276343,2.192764,2.192764,1.928686,2.185591,2.105209,2.105209,1.944072,1.944072,1.869696,1.869698,1.77765,1.77765,1.719545,1.719548,1.645884,1.645885,1.597885,1.597892,1.551851,1.551857,1.50503,1.505032,1.695972,1.736364,1.68325,1.683299,1.541845,1.541845,1.492596,1.492596,1.379432,1.379432,1.334272,1.513651,1.513651,1.353179,,1.300409,,1.674879,1.25033,1.299355,1.036954,0.622669,1.226062,1.248482,0.951049,0.576426,1.920188
