常用指标,每股净资产,22.634119,22.127994,22.357072,22.495704,22.637775,22.268601,21.80451,21.559995,21.474243,20.852343,20.543881,20.455471,20.481568,19.936665,19.737189,19.508108,19.57778,18.987326,18.732522,18.393704,18.499523,17.903584,17.383926,17.10943,17.469031,16.733544,16.358783,15.768772,15.626805,15.046402,14.494685,14.000238,13.569773,13.473834,13.199713,12.704917,16.196734,15.636367,15.260014,14.595337,15.961939,15.292446,14.493379,13.712325,13.701495,13.145821,12.40208,11.703854,11.61738,10.956682,10.493164,10.009328,10.017048,9.515734,9.097183,8.686336,8.419651,7.981958,7.482087,7.142277,8.994898,8.571875,7.108703,6.61051,8.177578,7.695659,7.365104,5.905781,7.948803,7.362105,6.729349,6.112868,7.214668,6.497963,6.29366,5.995867,5.898449,5.673201,4.569917,4.359216,4.005016,4.079045,3.783444,3.612609,3.582136,3.484014,3.311342,3.181026,3.064084,3.067924,2.94429,2.835675,2.748521,2.202068,2.191247,3.156891,3.042495,2.932226,3.410198,3.291053,3.089115,3.446605,3.226578,1.910187,1.65846,1.577969,1.579908
常用指标,每股现金流,2.753978,11.284333,5.277499,0.702385,-6.882052,-11.367334,-5.498705,-13.036317,-15.420754,13.232386,3.702848,1.65188,3.523405,12.438641,-0.798684,2.223255,-9.360997,-8.762333,-5.754633,-7.252044,-4.418949,4.305839,7.157604,4.201996,3.147247,-2.338103,-2.297935,0.300899,6.317559,-11.527664,-12.335752,-4.023405,-1.660023,-4.79262,-3.351866,-9.109948,-9.296419,-8.881163,-6.929179,-6.200804,-5.168676,19.236583,15.796011,11.295394,-4.363319,10.24811,2.684233,-1.628906,-4.264675,16.533855,14.605264,13.475955,5.383691,4.963169,1.702983,1.125241,4.120557,10.649802,2.180724,0.52276,2.794745,-0.383794,-1.758242,-2.423292,-8.428328,11.719292,4.619804,0.850783,5.918063,18.635846,10.94017,3.857048,-1.087163,12.727501,12.158221,6.250341,0.607541,2.356137,-4.186721,-2.355005,-4.621726,1.809137,0.74343,0.787918,-5.345238,5.557324,0.694774,2.095808,2.081152,1.574535,1.754173,-0.529068,-2.241539,5.325077,,-2.182943,,4.26561,,-1.80784,2.486154,-0.619499,0.189353,,-0.772737,,
常用指标,净资产收益率(ROE),2.32,6.76,5.67,4.33,2.55,6.28,5.25,4.17,2.68,5.21,4.32,3.73,2.54,7.98,6.69,5.13,3.28,8.75,7.25,5.36,3.35,10.81,8.39,5.53,3.28,12.29,10.32,6.89,3.47,13.14,10.48,6.97,3.45,14.45,11.51,7.85,3.96,16.35,12.86,8.59,4.5,18.82,14.37,9.37,4.47,21.02,15.92,10.52,5.09,21.53,15.93,10.45,4.89,20.95,16.31,10.86,5.16,20.07,,9.96,,23.27,,12.51,,25.86,,15.1,,36.71,,20.4,,20.1,,9.86,,19.39,,9.63,,,,7.93,,15.17,,7.14,,13.96,,6.34,,16.67,,7.38,,15.13,,6.98,13.75,,,,,,
常用指标,总资产报酬率(ROA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
常用指标,毛利率,46.784617,30.815571,31.907317,36.990249,43.909237,27.785391,28.03857,34.253467,44.923667,23.487897,23.960396,29.13296,40.597766,29.833741,31.695434,35.03913,45.520179,31.000303,33.079646,35.698659,45.020394,33.982401,34.756036,33.113098,37.393547,36.637858,39.466888,39.211467,38.585176,38.091546,40.058532,41.533748,43.162835,41.676797,43.214606,43.165295,43.430122,43.32305,44.251124,42.884437,43.689412,45.081542,44.518189,44.145061,44.51517,50.130296,50.944047,50.398861,50.746322,53.514972,53.955047,54.574573,52.914451,53.547834,55.976873,56.261951,51.766329,52.647162,53.190741,53.156537,51.825291,50.289086,53.419049,51.361942,50.095952,46.650025,51.572881,53.793622,48.895979,44.362724,50.412948,50.342086,45.981184,41.59284,44.087898,47.368896,65.970039,59.599055,63.40214,30.289831,-13.642389,60.472887,16.263303,-14.503125,14.942446,61.349589,38.424554,37.87073,42.108337,40.609944,38.002872,38.466028,38.609922,11.628165,28.269503,39.478553,32.780747,34.521888,15.600179,38.459003,36.21566,12.107844,6.389456,28.84839,19.064147,26.115969,35.293365
常用指标,销售净利率,39.01402,28.974385,29.612186,33.010523,38.709115,26.843652,27.485578,30.962741,38.960465,21.58112,21.527688,25.885125,33.590548,27.566773,28.619153,31.016584,39.192432,28.152391,29.361461,31.021414,38.078025,30.039616,30.383712,28.848107,31.628897,31.205948,33.380241,33.208332,33.194233,32.945284,34.351619,35.134215,36.485906,32.619099,33.979866,34.217913,34.577431,33.383501,34.018589,32.906586,33.265388,34.798362,34.497201,34.123986,34.279045,38.447487,39.173248,38.7294,39.156582,41.19382,41.40072,41.923556,40.66603,41.362474,43.136467,43.161171,39.841827,40.276869,40.500372,40.516689,39.970936,38.468076,41.361542,39.920838,38.27711,35.88736,39.065634,40.662116,37.464619,36.214196,38.292275,38.158362,34.979466,21.250127,21.425599,21.991007,18.510335,17.736859,18.257834,18.613629,26.898036,17.558573,19.342863,25.118816,17.610149,17.148819,13.710696,13.482205,13.136978,14.965996,15.179816,14.615378,15.439751,26.663062,20.868232,17.785269,24.592084,25.332189,39.698571,29.377935,28.216496,49.982736,50.941686,54.905656,37.827326,28.48153,33.498453
常用指标,期间费用率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
常用指标,资产负债率,91.835553,91.822547,91.499941,91.693247,92.089539,92.128615,92.237048,91.854613,91.701058,91.863396,91.782587,91.927473,91.85608,91.88049,91.681933,91.842589,91.739868,91.664762,91.684137,91.869367,91.775562,91.876738,92.437831,92.392403,92.016971,91.991768,91.942429,92.497343,92.433403,92.394118,92.412224,92.655339,92.910264,92.977543,93.029166,93.370282,93.458522,93.632964,93.447384,93.478758,93.336814,93.684025,93.704263,93.722582,93.215008,93.725219,94.073282,94.368784,94.128137,94.369022,94.479572,94.550117,94.451801,94.288756,94.539066,94.602372,94.375534,94.429801,94.447242,94.556908,94.299284,94.374407,95.858859,95.72956,95.646152,95.80411,95.897542,97.106723,96.998727,96.815259,96.584607,96.548303,96.692844,96.90727,96.754186,96.608278,96.351928,96.415995,97.195445,97.292056,97.3843,97.215548,97.148516,97.127967,96.933052,97.007154,96.940374,96.991052,96.939052,96.763049,96.809608,96.760201,96.151702,97.149854,96.743439,96.360396,95.861287,95.931464,94.949615,94.734792,94.304902,92.370853,92.465771,95.597091,96.183221,96.166309,97.571881
每股指标,基本每股收益,0.52,1.52,1.28,0.99,0.57,1.36,1.13,0.89,0.57,1.07,0.88,0.76,0.51,1.56,1.31,1.0,0.64,1.62,1.34,0.99,0.61,1.88,1.45,0.96,0.56,1.95,1.62,1.07,0.53,1.85,1.44,0.95,0.46,1.84,1.45,0.97,0.49,1.85,1.44,0.95,0.63,2.422,1.811,1.165,0.6,2.521,1.866,1.215,0.574,2.194,1.599,1.039,0.477,1.833,1.401,0.922,0.423,1.463,1.067,0.69,0.325,1.234,0.994,0.608,0.465,1.247,1.297,0.856,0.523,2.21,1.74,1.13,0.65,1.26,0.9,0.586,0.225,0.85,,0.41,,0.653,,0.282,0.131,0.502,,0.223,,0.403,,0.17,,0.356,,0.225,,0.441,,0.222,0.397,,0.439,,,,0.63
每股指标,稀释每股收益,0.52,1.42,1.18,0.9,0.52,1.25,1.03,0.82,0.52,0.99,0.82,0.7,0.47,1.44,1.2,0.92,0.58,1.5,1.23,0.91,0.56,1.73,1.33,0.88,0.52,1.92,1.62,1.07,0.53,1.85,1.44,0.95,0.46,1.84,1.45,0.97,0.49,1.85,1.44,0.95,0.63,2.422,1.811,1.165,0.6,2.521,1.866,1.215,0.574,2.194,1.599,1.039,0.477,1.833,1.401,0.922,0.423,1.463,1.067,0.69,0.325,1.234,0.994,0.608,0.465,1.247,1.297,0.856,0.523,2.21,1.74,1.13,0.5,1.26,0.9,0.586,0.225,0.85,,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,
