常用指标,每股净资产,11.588884,11.190277,11.218516,11.092569,10.897524,11.380453,11.401266,11.1518,11.075239,10.667281,10.38845,10.065935,9.973269,9.58984,9.452177,9.171286,10.012376,9.683574,9.466098,9.228926,9.193488,8.91905,8.745483,8.595724,8.435873,8.340699,8.212604,8.052624,,,,,,7.108536,6.82411,6.651725,,6.443076,6.222751,,5.705886,5.146956,4.919923,4.534863,4.311214,2.348507,1.990658,1.922512,1.000108,1.099063
常用指标,每股现金流,8.36667,2.480854,6.279039,3.638314,2.429759,2.86156,6.589942,8.629607,5.042172,4.490492,6.72206,8.1671,5.938669,0.158381,0.074748,3.731135,4.699282,-2.289041,-2.004844,-2.259059,4.963886,5.740461,2.730881,1.787977,-2.810077,-4.17022,-1.341614,-2.538834,,,,,,2.316167,3.506005,-5.277822,,0.301747,3.178317,,5.240407,5.111111,6.779831,5.136428,0.988218,2.43282,,,,
常用指标,净资产收益率(ROE),3.08,10.66,9.02,6.17,3.11,11.68,9.64,6.66,3.33,12.0,9.84,6.85,3.26,11.52,9.16,6.47,3.23,9.96,7.97,5.68,2.95,8.96,7.36,5.27,2.75,9.85,8.42,6.06,3.04,10.08,,5.92,,10.15,5.28,10.04,,5.53,10.3,,11.09,10.42,9.63,,,,,,,
常用指标,总资产报酬率(ROA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
常用指标,毛利率,57.119518,53.548911,58.453965,58.461954,58.51332,52.271332,55.824624,56.092391,55.373064,48.378378,50.361546,50.832464,50.116446,41.900059,43.220288,45.069314,43.858549,36.137605,37.60887,38.436043,39.166664,32.096849,34.606991,35.554471,38.370598,34.908437,38.549546,39.282327,37.027411,34.531212,38.401223,39.911572,,39.522225,36.87378,34.218132,163.136433,35.423654,34.591758,163.663898,39.981307,45.894185,49.819294,56.768044,55.329479,40.505022,61.038541,24.838087,,
常用指标,销售净利率,48.435329,45.149215,49.081943,49.799935,49.540317,43.136844,46.611759,47.64906,46.674785,40.427102,42.675173,43.655612,42.784062,34.99714,35.898053,37.845884,36.940211,30.355142,32.304274,33.404183,33.342741,26.296726,28.312011,29.205528,31.073343,27.700374,30.489182,31.192716,29.811676,29.913132,34.079173,35.733836,,31.168278,29.563825,28.362416,,28.83468,26.61001,,30.994537,36.081897,40.040421,45.380901,43.7993,33.688257,84.381267,20.810587,,
常用指标,期间费用率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
常用指标,资产负债率,92.414849,91.975386,92.08563,91.912515,91.732385,92.034792,92.538671,92.496339,92.40792,92.079949,92.012368,92.181057,92.446081,92.286318,92.170319,92.327051,92.253232,92.431207,92.448377,92.561703,92.547473,91.952199,92.075816,92.092334,92.321177,91.570422,91.825469,92.586891,92.722644,92.096602,92.003204,92.398158,92.456534,92.158404,92.619301,91.972381,92.318857,92.246669,91.501238,91.433169,91.489654,90.458793,88.389235,83.471237,76.407678,93.337913,94.168716,94.722167,98.525003,97.316289
每股指标,基本每股收益,0.35,1.14,0.96,0.66,0.34,1.31,1.08,0.74,0.37,1.22,0.99,0.69,0.32,1.07,0.89,0.59,0.29,0.85,0.74,0.52,0.27,0.77,0.63,0.45,0.23,0.79,0.67,0.48,0.23,0.75,,0.43,0.22,0.7,0.36,0.65,,0.35,0.61,,0.59,0.53,0.46,0.3438,0.2427,0.3842,,,,
每股指标,稀释每股收益,0.35,1.13,0.95,0.65,0.32,1.14,0.93,0.64,0.31,1.07,0.86,0.6,0.28,0.95,0.76,0.53,0.26,0.79,0.69,0.5,0.27,0.77,0.63,0.45,0.23,0.79,0.67,0.48,0.23,0.75,,0.43,0.22,0.7,0.36,0.65,,0.35,0.61,,0.59,0.53,,0.3438,0.2427,0.3842,,,,
每股指标,摊薄每股收益_最新股数,0.376278,1.196311,1.001436,0.701095,0.347675,1.133659,0.934872,0.660462,0.325546,1.029075,0.841543,0.589162,0.289907,0.876477,0.693454,0.486904,0.239902,0.694905,0.550718,0.389266,0.198996,0.575289,0.470205,0.335182,0.173439,0.553163,0.460232,0.319831,0.157585,0.501483,0.398598,0.289595,,0.471921,0.240106,0.436072,0.320632,0.235769,0.405983,0.30838,0.393667,0.357492,0.303413,0.230676,0.136096,0.080948,0.054484,0.030657,,
每股指标,摊薄每股净资产_期末股数,11.588884,11.190277,11.218516,11.092569,10.897524,11.380453,11.401266,11.1518,11.075239,10.667281,10.38845,10.065935,9.973269,9.58984,9.452177,9.171286,10.012376,9.683574,9.466098,9.228926,9.193488,8.91905,8.745483,8.595724,8.435873,8.340699,8.212604,8.052624,,,,,,7.108536,6.82411,6.651725,,6.443076,6.222751,,5.705886,5.146956,4.919923,4.534863,4.311214,2.348507,1.990658,1.922512,1.000108,1.099063
每股指标,调整每股净资产_期末股数,10.689343,10.258914,10.303534,10.240105,10.037007,10.425424,10.432457,10.161226,10.022975,9.608394,9.390705,8.991398,8.900021,8.538497,8.442875,8.222277,9.022067,8.732572,8.531009,8.317171,8.323949,8.085875,7.976569,7.87519,7.810614,7.736769,7.654844,7.436307,,,,,,6.631783,6.385706,6.317543,,6.200137,5.959265,,5.480075,4.930439,4.80153,4.422842,4.197626,2.017509,1.824014,1.738508,0.999231,1.098156
每股指标,每股净资产_最新股数,11.588884,11.190277,11.218516,11.092569,10.897524,9.757439,9.366289,9.146475,9.083672,8.749069,8.520376,8.255853,8.179845,7.86536,7.752447,7.522061,7.46536,7.22018,7.057939,6.881103,6.854681,6.650059,6.520647,6.408987,6.289802,6.218839,6.123331,5.403645,5.239762,5.270505,5.076588,5.026974,4.862192,4.770123,4.579261,4.463584,4.368928,4.323571,4.175724,4.001693,3.828887,3.453821,3.301473,3.043081,2.893003,0.490323,0.267333,0.234711,0.02934,0.039299
每股指标,每股经营现金流,8.36667,2.480854,6.279039,3.638314,2.429759,2.86156,6.589942,8.629607,5.042172,4.490492,6.72206,8.1671,5.938669,0.158381,0.074748,3.731135,4.699282,-2.289041,-2.004844,-2.259059,4.963886,5.740461,2.730881,1.787977,-2.810077,-4.17022,-1.341614,-2.538834,,,,,,2.316167,3.506005,-5.277822,,0.301747,3.178317,,5.240407,5.111111,6.779831,5.136428,0.988218,2.43282,,,,
每股指标,每股现金流量净额,0.919623,0.134364,0.917834,-0.126129,0.270267,0.563232,-0.210737,-0.146125,1.653016,-0.625077,-0.802145,-0.736536,-0.982942,0.164547,-1.042579,-0.203016,0.68135,1.138518,2.374636,0.177188,2.687596,-2.451558,-2.359289,-0.541948,-1.188554,-3.146273,-5.452724,-4.962465,,,,,,0.132195,-2.092852,0.516671,,1.310773,-1.78791,,-1.355879,2.402845,4.791815,1.631701,3.615202,2.101493,,,,
每股指标,每股企业自由现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
每股指标,每股股东自由现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
每股指标,每股未分配利润,4.119392,3.76882,4.135264,3.83513,3.776533,4.029056,4.421259,4.093877,4.108466,3.742637,3.818354,3.510642,3.476148,3.153771,3.239193,2.987358,3.234832,2.913088,2.995192,2.778654,2.905363,2.638469,2.521223,2.338026,2.12116,2.184162,2.126047,2.153045,,,,,,1.543481,1.26643,1.109886,,0.874921,0.721012,,0.646328,0.534116,0.458399,0.359322,0.20887,0.419304,0.589156,0.251117,,-0.075537
每股指标,每股资本公积金,3.427203,3.427203,3.427275,3.417763,3.417763,2.998924,2.867708,2.862667,2.862664,2.862662,2.86199,2.861988,2.862286,2.862283,2.862281,2.862278,3.248777,3.248766,3.248717,3.248717,3.248717,3.248717,3.244361,3.244361,3.244361,3.244361,3.246582,2.861655,,,,,,2.861655,2.861655,2.860192,,2.859497,2.859497,,2.859218,2.859218,2.907938,2.850993,2.84629,0.321128,0.005133,,-6.9e-05,0.055483
每股指标,每股盈余公积金,0.687391,0.687391,0.684118,0.684118,0.616084,0.718561,0.727293,0.728475,0.728476,0.728477,0.728476,0.728476,0.728477,0.728477,0.683021,0.683021,0.751324,0.751326,0.751329,0.751329,0.751329,0.751329,0.751329,0.751329,0.751329,0.751329,0.701329,0.779255,,,,,,0.685308,0.616905,0.585139,,0.521607,0.491648,,0.403294,0.320429,0.246525,0.200517,0.158155,0.351351,0.164732,0.130517,0.000177,0.119117
每股指标,每股留存收益,4.806784,4.456212,4.819382,4.519248,4.392618,4.747617,5.148553,4.822353,4.836943,4.471114,4.546831,4.239118,4.204625,3.882248,3.922214,3.67038,3.986156,3.664415,3.746522,3.529983,3.656693,3.389799,3.272552,3.089356,2.872489,2.935492,2.827377,2.932301,,,,,,2.228789,1.883335,1.695025,,1.396529,1.212661,,1.049622,0.854545,0.704924,0.55984,0.367026,0.770655,0.753888,0.381635,0.000177,0.04358
