常用指标,每股净资产,13.144579,12.896555,12.834543,12.871591,12.727011,12.513338,12.514024,12.359896,12.430633,12.097208,12.016422,11.841784,11.88566,11.533643,11.501987,11.310538,11.338974,11.061988,11.114384,10.862454,10.856173,10.499223,10.573043,10.450801,10.67836,10.255013,10.085354,9.763121,9.753026,9.368736,9.168562,8.842675,10.281101,10.115883,9.89053,9.710922,9.512621,9.118761,8.950719,8.737124,8.519939,8.25594,8.01702,7.682033,7.422482,7.031358,6.861839,6.527585,7.440069,6.970034,6.693153,6.525981,6.272685,5.74903,5.442254,5.279665,5.198053,4.851094,4.586299,4.314766,4.131798,3.896986,3.74737,4.311202,4.163192,3.954451,3.16671,3.041757,3.016841,2.862455,3.027965,2.901651,2.588094,3.466091,3.123475,2.963953,2.005983,1.899252,1.711738,1.633341,2.191659,2.129763,2.360056,2.220418,2.606621,2.489592,2.399371,2.305389,3.052096,2.661935,2.145515,1.975135,2.432127,2.321011,2.291616,2.202845,2.501635,2.411793,2.711168,2.602761,3.560847,3.465246,1.259601,1.110478,1.173635,1.128791
常用指标,每股现金流,-0.008154,-3.59682,1.051916,-5.003037,-2.682723,-5.290713,-4.444748,-6.483098,-2.909095,1.682792,2.821639,2.481179,5.161276,3.797747,-0.294139,1.871134,3.248001,3.549792,6.777853,6.577817,1.397766,-1.882097,-2.158512,2.603627,3.02638,-1.939769,-2.732995,1.409894,1.793453,-9.033347,-7.728175,-3.706363,-3.360476,-7.045607,-10.079539,-10.086693,-1.203124,28.199397,23.448787,19.968836,4.841112,6.170234,3.356036,2.112731,1.905495,6.709893,2.629377,3.07121,1.885955,-1.242261,0.554219,-1.131424,0.790453,-0.701156,-1.703906,-2.36036,-1.614785,3.777877,-0.489724,-1.095826,2.649373,1.400786,1.770428,2.805992,0.224238,2.556688,0.066354,-2.213568,-2.235987,2.826435,-0.337153,0.960188,-0.342875,-0.808873,0.262401,-0.895325,-3.561639,4.041504,1.120742,-0.763787,-3.000241,2.110972,-0.199839,5.510053,2.422959,-2.912243,0.061292,0.247631,-0.937883,6.942384,9.719174,0.507256,-6.869244,13.677463,,5.769872,,7.016,,6.745151,,1.051898,-0.61772,2.461822,,
常用指标,净资产收益率(ROE),2.02,4.93,4.605,3.57,2.305,5.18,4.845,3.52,2.5025,6.1,5.6625,3.94,2.775,6.31,5.9925,4.33,2.7975,6.59,6.9675,5.215,3.155,6.81,7.515,5.74,3.6325,12.4,10.6425,7.43,3.7725,12.94,11.2125,7.905,4.07,14.03,11.52,8.115,4.1775,15.13,12.435,8.745,4.49,16.98,14.4675,10.49,5.41,20.41,17.0325,12.11,6.2,23.23,18.5625,13.02,6.5,25.24,19.74,13.44,6.83,23.95,18.7875,12.54,5.79,18.29,,9.59,,20.19,,13.09,,,,,,,,,,,,,,,,,,,,9.76,,,,10.09,,15.39,,7.64,,12.25,,5.0,,25.36,,,,
常用指标,总资产报酬率(ROA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
常用指标,毛利率,34.403257,22.988835,27.751615,31.946286,39.518648,25.199207,31.528624,34.920374,44.454818,26.692089,33.677001,34.653825,43.958882,26.264072,33.166046,35.761937,42.258557,21.41063,29.273165,33.204215,39.252878,20.108569,30.074448,33.835161,40.765815,35.985169,41.496905,43.57664,43.806288,37.820615,44.888112,47.875147,49.725155,42.173952,46.180421,48.489402,48.477738,38.764005,42.950309,45.133481,44.45358,39.015703,43.56116,45.909079,49.514293,43.905985,49.20333,52.707703,54.346642,49.016274,52.330328,53.066616,52.308065,49.201346,50.32641,50.289567,50.309566,45.266365,47.271489,47.485587,48.062015,42.01541,43.03339,44.732806,45.407545,37.101759,42.760534,45.020707,37.791495,29.734129,43.794109,46.137332,42.302873,36.360049,36.830141,40.292985,32.31633,30.056223,21.76298,24.197297,21.864441,37.56697,33.400013,18.026499,39.981691,16.789329,31.108515,34.965381,33.767168,30.363545,33.86447,33.56818,37.039232,0.989373,32.356817,29.284192,32.995394,28.984465,32.900913,35.558998,38.01995,31.317334,5.618301,23.627645,-15.405837,6.654924
常用指标,销售净利率,30.381788,21.406222,26.301044,29.66954,34.721429,24.009098,30.21444,33.829904,39.351676,25.555153,31.83041,33.508995,38.947053,25.110895,31.342775,33.53684,37.721788,20.647022,27.38929,30.460837,33.933878,18.97908,26.439251,29.335018,34.076581,30.438758,34.635839,36.221899,36.407578,32.104561,37.317123,39.583913,41.158702,35.293628,38.801785,40.567094,40.039747,31.426896,34.274494,35.537709,34.756067,30.449732,33.62572,35.463316,37.654732,33.636477,37.461467,40.060495,41.397969,37.348773,39.67316,40.306061,39.079544,37.152195,37.815948,37.717661,37.291791,34.531614,35.870864,36.174593,36.509879,32.296231,32.72146,34.209921,34.598917,28.787446,32.578391,34.727974,28.520804,22.54048,31.855823,34.213804,31.884407,25.038867,23.98896,24.989709,22.485326,21.535165,11.004375,12.145996,11.348765,23.942841,21.550893,25.881675,26.0758,25.511244,23.100832,25.006435,23.084955,21.468702,24.219277,24.050721,26.072359,29.686084,24.209639,25.470758,25.76531,21.270469,23.481324,24.369761,29.515159,25.43209,44.702034,19.333473,36.279982,54.449179
常用指标,期间费用率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
常用指标,资产负债率,90.902632,91.022138,91.101738,90.95998,91.444275,91.598584,91.604466,91.926354,91.556375,91.689851,91.566478,91.798795,91.736615,91.554001,91.432551,91.766895,91.634922,91.563971,91.467726,91.692796,92.117004,92.21252,92.140146,92.455493,92.119451,92.055647,91.981246,92.293039,92.769643,92.810445,92.918936,93.27117,93.405489,93.395352,93.325648,93.506009,93.843088,94.029268,94.044169,93.759144,93.373482,93.147436,93.125816,93.296719,93.482851,93.829449,93.611535,93.579668,93.361575,93.667895,94.077481,94.392909,94.434102,94.752679,94.319415,94.035926,94.061673,93.983573,94.142537,94.59469,94.536251,94.228498,94.262962,94.058411,93.699647,93.767912,95.693958,95.882877,95.043437,94.814625,94.580466,94.801137,95.086007,94.543773,95.212255,94.963579,97.054878,97.336883,97.323433,97.344909,97.196392,97.225188,97.140986,97.30342,97.110726,97.102111,97.050842,97.056867,96.920566,97.32729,97.973639,97.985987,97.527792,97.56221,97.255118,97.09245,96.026949,96.094337,94.841939,94.163248,92.364491,91.19028,96.423477,95.811768,93.610367,91.589338
每股指标,基本每股收益,0.26,0.63,0.59,0.45,0.29,0.64,0.6,0.43,0.31,0.72,0.67,0.46,0.33,0.71,0.68,0.49,0.31,0.71,0.75,0.56,0.34,0.71,0.79,0.61,0.38,1.22,1.04,0.72,0.36,1.14,0.97,0.68,0.34,1.13,1.1,0.64,0.39,1.31,1.07,0.75,0.38,1.3,1.1,0.78,0.39,1.31,1.08,0.75,0.37,1.24,0.97,0.67,0.39,1.34,1.04,0.69,0.34,1.05,0.8,0.52,0.23,0.66,,0.33,,0.51,,0.39,,,,,,,,,,,,,,,,,0.12,,,0.21,,,,0.21,,0.34,,0.17,,0.29,,0.13,,0.31,,,,
每股指标,稀释每股收益,0.26,0.63,0.59,0.45,0.29,0.64,0.6,0.43,0.31,0.72,0.67,0.46,0.33,0.71,0.68,0.49,0.31,0.71,0.75,0.56,0.34,0.71,0.79,0.61,0.38,1.22,1.04,0.72,0.36,1.14,0.97,0.68,0.34,1.13,1.1,0.64,0.39,1.31,1.07,0.75,0.38,1.27,1.06,0.74,0.37,1.24,1.02,0.71,0.35,1.19,0.94,0.65,0.38,1.34,1.04,0.69,0.34,1.05,0.8,0.52,0.23,0.66,,0.33,,0.51,,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
