常用指标,每股净资产,20.192899,19.839522,19.388564,19.20622,19.16519,18.974677,18.332139,17.954948,17.974677,17.504618,16.954068,16.628715,16.689726,16.367326,16.02918,15.655748,15.757847,15.488464,15.007603,14.611815,14.648729,14.339507,13.871644,13.646389,13.83473,13.493013,13.089231,12.776174,12.555533,12.813608,12.549793,12.179287,11.874756,11.547765,11.160102,10.82235,12.681639,12.371888,12.008609,11.544825,11.423731,11.012352,10.496163,12.477035,11.830207,11.393374,10.810331,10.270522,10.072318,9.592363,9.204491,11.985401,11.369107,10.9047,10.38889,10.012781,9.677724,9.328998,8.895146,8.585089,7.454675,7.112649,6.848181,6.544973,6.329529,6.058313,5.834901,5.642263,5.605525,5.49468,3.751496,3.44807,3.297867,3.108482,3.007064,2.860678,2.849621,2.772094,2.677876,2.557724,2.58231,2.488811,2.445838,2.340199,2.362159,2.287855,2.234101,2.163673,2.541143,2.464879,2.777664,1.598623,,1.440547,,0.838334,0.58223
常用指标,每股现金流,-2.269871,4.339491,5.584103,8.286396,2.308702,2.670122,-0.468174,0.146905,1.678228,15.908074,7.674458,4.658812,2.267357,4.962299,1.919412,4.535581,2.54754,4.615259,5.822057,-0.179047,-1.298043,2.258984,2.58049,1.840319,0.276597,5.139533,7.911548,10.509326,3.119646,-6.559758,-8.402869,-8.518053,-4.788738,-6.849255,-7.851516,-3.094439,0.700823,13.093018,6.827718,6.916058,-9.545573,0.15029,7.133913,-1.840539,-2.942504,1.446603,-5.061201,-11.041661,-6.083548,9.065805,2.58338,14.155766,-2.269631,13.846384,9.232506,2.003563,-1.078259,11.537272,3.157282,-1.096696,-0.299392,4.663903,-3.828885,-2.509331,0.055173,-8.029482,1.515235,-13.443672,-12.517584,9.992254,-1.254868,2.363264,-0.838164,-6.12585,-8.519116,-5.27886,-7.796663,9.072946,2.436922,3.48193,1.18495,-1.568132,-0.684066,-2.71459,-3.68629,3.952954,-1.337816,-0.483405,-1.721628,-2.351556,-7.272658,-6.632726,,8.83011,,,
常用指标,净资产收益率(ROE),1.57,8.32,5.41,3.42,1.67,8.84,5.79,3.69,2.09,8.71,5.66,3.48,1.87,9.0,5.84,3.59,1.95,9.04,5.92,3.64,2.02,8.64,5.37,3.11,1.9,10.61,7.36,4.99,1.97,12.67,8.83,6.01,2.47,13.54,9.7,6.59,2.73,15.75,11.82,8.02,3.7,17.18,12.9,8.72,4.0,19.31,14.47,9.66,4.25,19.3,14.05,9.31,3.87,18.5,13.58,9.09,3.61,17.44,13.27,9.71,4.7,18.25,,9.5,,13.04,,5.92,,,,,,,,,,,,,,12.83,,,,11.16,,5.59,,15.53,,,,,,,
常用指标,总资产报酬率(ROA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
常用指标,毛利率,26.955568,37.305524,37.493256,33.976978,36.940749,36.99792,35.193645,34.735492,35.669711,38.026113,34.250235,34.358339,33.879828,35.919111,31.446075,31.951209,31.383333,32.89663,29.885644,30.800407,29.914023,28.487341,26.201899,25.318929,27.396795,32.450964,31.879959,33.78144,30.944692,36.95017,37.850384,40.047451,38.076076,39.342311,38.045214,39.435648,36.990998,40.795001,40.968589,42.070181,39.281698,42.373054,43.053367,43.723524,42.924821,43.529197,42.872191,43.60238,40.596966,45.688759,44.417803,43.819516,37.489296,43.243996,41.608749,41.518743,34.935574,37.334806,35.376208,35.740837,30.74374,32.794959,34.006574,34.717554,31.050444,28.087376,28.010426,27.703495,24.04335,22.905034,29.323762,30.781629,26.844241,27.038521,27.214449,27.139613,23.85012,25.52456,20.882237,19.70928,27.330698,28.309919,31.945626,29.086503,33.450844,28.886999,30.888473,29.383889,34.17815,28.350548,31.250794,30.701743,36.660297,32.67826,33.407363,36.763931,24.580948
常用指标,销售净利率,20.794411,30.192353,28.461336,25.800711,28.426953,29.024355,26.57201,26.29772,27.159265,28.801484,25.79139,25.95399,25.812172,27.172522,23.898414,24.285891,23.8625,24.932721,22.684948,23.270218,23.090932,22.629552,20.228137,19.974359,20.861235,26.099322,24.848494,26.700505,23.799272,29.055616,28.884104,30.754958,28.827412,30.026813,28.612797,29.707928,27.830506,30.856696,30.860384,31.651978,29.512533,32.207191,32.382099,32.87207,32.277104,32.837751,32.374629,32.945369,30.419181,34.301952,33.349318,32.863511,27.74012,32.168525,31.253356,31.228426,26.01123,27.489351,26.604061,26.895922,23.079589,24.468353,25.550554,26.013891,23.328022,21.951587,21.476165,21.512533,19.404525,17.436684,23.56572,22.097892,18.893329,14.734556,15.974205,15.439248,14.44214,14.468462,9.781597,9.05783,16.277519,16.702256,19.851014,17.906106,18.692318,16.163223,17.290466,16.596016,19.522524,14.867918,17.291428,16.334045,20.835304,18.076566,17.660288,19.379585,15.969445
常用指标,期间费用率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
常用指标,资产负债率,91.686874,91.561161,91.875754,91.877945,91.842274,91.644356,91.823417,92.394537,92.480374,92.437609,92.376651,92.494491,92.341051,91.710047,91.947403,92.10349,92.026846,91.820497,91.739585,91.839377,91.715251,91.686167,91.735726,91.674952,91.165063,91.083885,91.294829,91.458612,92.31299,91.840758,93.017427,93.079203,93.171362,93.244203,93.29566,93.412854,93.483767,93.507735,93.443264,93.596795,93.182337,94.140959,94.212084,94.16878,94.178796,94.485987,94.568553,94.82289,94.792967,94.856697,94.681561,94.515019,94.871522,94.981219,95.0783,94.934481,94.694822,94.861505,94.355834,94.845097,96.685552,96.58769,96.61888,96.531483,96.456832,96.423921,96.464531,96.482597,96.308099,96.252055,97.585699,97.694501,97.683648,97.795916,97.61533,97.50222,97.178012,97.383955,97.168408,97.257371,97.007014,97.06482,96.919706,96.965817,96.675465,96.842529,96.602168,96.579095,96.311663,96.504833,95.521271,98.037572,,97.978422,,98.4481,98.541991
每股指标,基本每股收益,0.31,1.62,1.04,0.66,0.32,1.62,1.04,0.66,0.37,1.48,0.95,0.58,0.31,1.43,0.92,0.56,0.3,1.35,0.87,0.53,0.29,1.2,0.74,0.43,0.26,1.37,0.94,0.63,0.24,1.56,1.07,0.72,0.29,1.48,1.04,0.7,0.29,1.53,1.14,0.77,0.41,1.77,1.3,0.87,0.39,1.68,1.23,0.81,0.42,1.74,1.25,0.82,0.33,1.44,1.03,0.68,0.34,1.4802,1.09,0.7606,0.34,1.2002,,0.6026,,0.7535,,0.3338,,,,,,,,,,,,,,0.31,,,0.07,0.24,,0.12,,0.2915,,,,0.32,,,
每股指标,稀释每股收益,0.31,1.62,1.04,0.66,0.32,1.62,1.04,0.66,0.37,1.48,0.95,0.58,0.31,1.43,0.92,0.56,0.3,1.35,0.87,0.53,0.29,1.2,0.74,0.43,0.26,1.37,0.94,0.63,0.24,1.56,1.07,0.72,0.29,1.48,1.04,0.7,0.29,1.53,1.14,0.77,0.41,1.77,1.3,0.87,0.39,1.68,1.23,0.81,0.42,1.74,1.25,0.82,0.33,1.44,1.03,0.68,0.34,1.4802,1.09,0.7606,0.34,1.2002,,0.6026,,0.7535,,0.3338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
