每股指标,摊薄每股收益_最新股数,0.445745,1.702677,1.272077,0.931145,0.442821,1.658091,1.237731,0.912709,0.432845,1.586651,1.220671,0.903296,0.425309,1.568031,1.208172,0.891988,0.411933,1.551297,1.171388,0.864105,0.390857,1.469843,1.059319,0.783391,0.368582,1.428498,1.15132,0.753996,0.35326,1.269194,1.004743,0.659562,0.30954,1.078785,0.820433,0.548654,0.272672,1.006983,0.767921,0.514825,0.255912,0.915077,0.697404,0.466983,0.800649,0.657498,0.528459,0.270451,0.408623,0.197791,0.35387,0.260831,0.179633,0.254968,0.112103,0.216562,0.141523,0.206511,0.093327,0.167769,0.06792,0.150515,0.06542,0.102982,0.05373,0.080266,0.054653,0.060057,0.059398,0.052642,0.058483,0.062636,0.061439
每股指标,摊薄每股净资产_期末股数,17.781566,17.301321,16.881276,17.113485,16.780898,16.461948,15.931531,15.867255,15.829903,15.362887,14.912376,14.644847,14.498846,14.129335,13.814599,13.463702,13.430629,13.013654,12.703964,12.384335,12.287131,11.997351,11.745217,11.451852,11.427301,11.03376,10.79272,13.47852,13.373703,12.931744,12.624473,17.004769,16.84536,16.273567,15.909378,20.115436,19.958121,19.28057,19.125229,18.370247,17.773313,17.096687,16.464894,15.850742,15.724987,13.215595,9.908828,9.099505,8.296885,7.469073,6.964357,6.77049,6.476481,8.273881,7.600296,7.246197,6.334781,5.677445,5.248443,4.746575,4.129137,3.96845,3.044796,2.807273,,3.302165,3.165432,2.987622,2.798,2.603985,2.160249,2.072851,1.701995
每股指标,调整每股净资产_期末股数,15.936214,15.488855,15.067407,15.45335,15.10815,14.869036,14.326435,14.242772,14.185161,13.72537,13.1552,12.94749,12.739645,12.382864,12.067093,11.798734,11.878764,11.503681,11.286237,11.090492,11.041683,10.808903,10.549005,10.382143,10.403389,10.028502,9.946651,12.416495,12.327514,11.995971,11.832535,16.006272,15.684283,15.211007,14.976969,19.055733,18.873558,18.345846,18.209554,17.57471,16.9188,16.340908,15.800601,15.289636,15.070188,12.588334,9.419585,8.513101,7.873758,6.876746,6.435162,6.256404,5.982825,7.599058,7.029044,6.831759,5.989432,5.276173,5.013766,4.402623,3.887012,3.520298,2.794478,2.482896,,3.069777,2.922431,2.713649,2.798,2.603985,2.160249,2.072851,1.701995
每股指标,每股净资产_最新股数,17.78154,17.301286,16.88123,17.113405,16.778143,16.459231,15.928879,15.864612,15.827265,15.360326,14.909888,14.642402,14.496423,14.126972,13.812288,13.461444,13.42837,13.011455,12.701799,12.382147,12.284961,11.995232,11.743143,11.449829,11.425283,11.031811,10.790814,10.36626,10.285646,9.945738,9.709417,9.341629,9.254057,8.93994,8.739872,8.500373,8.433895,8.147576,7.273731,6.986596,6.759569,6.502234,6.261949,6.028374,5.205865,3.937974,2.952626,2.711464,2.4723,2.225629,2.075234,2.017466,1.929857,1.513972,1.390718,1.325924,1.159151,1.03887,0.960371,0.868538,0.755558,0.726155,0.557143,0.51368,,0.604237,0.579217,0.50896,0.393833,0.294319,0.268491,0.234287,0.192131
每股指标,每股经营现金流,-0.009568,-4.768913,-10.86723,-9.204186,-10.12614,0.287297,1.680939,-0.265404,0.523392,0.28439,-2.559291,-0.35446,0.267741,1.773171,0.637088,2.666783,2.153277,-0.778422,0.731215,2.470647,-1.01646,0.877902,1.067733,5.038869,2.505755,-0.558362,-0.883208,4.669477,0.295146,-1.988725,-7.485571,-10.220634,-10.581353,-7.784904,-11.096075,-11.969214,-3.916001,28.453215,19.415203,17.448238,4.927782,11.129362,5.589359,4.931992,22.542787,30.593692,0.916194,3.452952,2.313765,2.0038,2.598907,-1.862606,,9.074136,-2.040658,10.758898,1.866014,-0.449372,3.233875,8.107022,6.043363,3.098405,-6.816799,,,9.935288,3.320441,,2.162613,6.344498,,,
每股指标,每股现金流量净额,1.477855,0.537135,2.071131,1.514742,0.986344,1.809793,1.130101,0.342701,2.069257,-1.366936,-0.970454,0.096729,-1.689699,0.219087,0.798899,-0.26235,1.836403,0.458071,1.625571,1.945128,1.351393,0.187369,0.644209,3.422709,1.674347,-2.681355,-2.199793,-1.199678,-0.64301,0.030091,-1.633368,-0.389649,0.565412,0.14323,-1.565019,0.015706,5.164326,-3.017276,-2.80266,-0.569096,-9.436724,-7.32461,-13.718241,-12.744241,12.341203,2.07659,-2.416735,5.457376,6.967994,3.694662,-3.078383,-6.233253,,2.44934,-7.02307,5.712733,-1.308578,0.825154,-1.819151,4.188268,-0.020095,-3.13548,,,,5.211296,0.468897,,0.953275,4.509256,,,
每股指标,每股企业自由现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
每股指标,每股股东自由现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
每股指标,每股未分配利润,6.251354,5.808502,5.437056,5.397996,5.791384,5.350223,4.987556,4.944226,5.653329,5.221858,4.914532,4.599564,5.237402,4.813504,4.569399,4.256887,4.85424,4.442723,4.135717,3.828013,4.398479,4.009942,3.673107,3.405535,4.023887,3.655643,3.451982,3.971418,4.633109,4.361064,4.11264,5.130392,5.574469,5.012405,4.545141,5.265651,6.56295,5.919377,5.950903,5.2877,6.156452,5.484039,4.937907,4.309017,5.30249,4.648817,3.932701,3.070961,3.007627,2.300089,2.388917,2.076683,1.804187,2.739758,1.958997,2.028329,1.61824,1.737505,1.57479,1.282336,1.170658,1.182507,0.715323,0.5628,,0.763363,0.67163,0.546831,0.5805,0.663138,0.498301,0.561021,0.509975
每股指标,每股资本公积金,1.550162,1.550158,1.553201,1.553187,1.552025,1.552019,1.552008,1.552008,1.552007,1.552006,1.552005,1.55239,1.552389,1.552388,1.552387,1.552384,1.552379,1.552373,1.552361,1.552309,1.552309,1.552309,1.552309,1.552309,1.552309,1.552309,1.552309,2.318002,2.318002,2.318002,2.318002,3.645203,3.645203,3.645014,3.645014,5.038519,5.038519,5.038519,3.77363,3.77363,3.77363,3.77363,3.77363,3.77363,3.335184,2.353258,0.810273,0.96634,0.945456,0.825182,0.864243,0.982608,0.961096,0.752449,0.859625,0.968172,0.466846,0.432936,0.517798,0.510656,0.517683,0.529395,0.517683,0.517683,,0.517683,0.517683,0.445621,0.226,0.006226,0.005662,0.006226,
每股指标,每股盈余公积金,5.294996,5.294999,5.295003,5.295013,4.812378,4.812382,4.812389,4.812389,4.331193,4.331194,4.331194,4.331194,3.870299,3.8703,3.8703,3.870302,3.407377,3.40738,3.407385,3.407406,2.974413,2.974413,2.974413,2.974413,2.55331,2.55331,2.55331,3.319304,2.833937,2.833937,2.833937,3.967513,3.386629,3.386629,3.386629,4.402618,3.701811,3.701811,4.113128,4.113128,3.405424,3.405424,3.405424,3.405424,3.194087,2.886013,2.354599,2.354599,1.943235,1.943235,1.586964,1.586964,1.586964,2.166288,2.166288,1.811233,1.811233,1.472387,1.082777,1.380504,0.885251,1.256548,0.81179,0.726789,,1.021118,0.976118,0.99517,0.9915,0.93462,0.656285,0.505603,0.192019
每股指标,每股留存收益,11.546351,11.103502,10.732059,10.69301,10.603762,10.162605,9.799945,9.756615,9.984523,9.553052,9.245726,8.930758,9.107702,8.683804,8.4397,8.127189,8.261618,7.850104,7.543103,7.23542,7.372893,6.984355,6.647521,6.379949,6.577198,6.208954,6.005293,7.290723,7.467047,7.195002,6.946578,9.097905,8.961098,8.399034,7.931771,9.66827,10.264761,9.621188,10.064032,9.400828,9.561876,8.889463,8.343331,7.714441,8.496577,7.53483,6.2873,5.42556,4.950862,4.243324,3.975881,3.663648,3.391152,4.906047,4.125286,3.839563,3.429473,3.209893,2.657568,2.662841,2.05591,2.439055,1.527113,1.28959,,1.784482,1.647749,1.542001,1.572,1.597758,1.154586,1.066625,0.701995
每股指标,每股营业收入,0.997611,3.853964,2.895382,1.924408,0.957093,3.729618,2.783326,1.847516,0.921647,3.559206,2.764406,1.85547,0.930192,3.738561,2.933362,1.9668,1.001551,3.958002,2.91807,1.950128,0.972902,3.572028,2.642131,1.788739,0.921109,3.505451,2.66647,2.30146,1.191006,4.016052,2.894347,2.530151,1.172913,4.243646,3.129293,2.56371,1.363175,5.730552,4.888827,3.324995,1.718796,6.136034,4.518769,2.897391,5.97312,5.070261,4.083602,1.99336,3.344872,1.580958,3.058246,2.207739,1.473111,3.629225,1.647977,3.77451,1.792605,2.947695,0.91053,2.359335,0.825524,2.230875,1.150637,1.592609,,1.647275,1.334611,1.068818,0.7425,0.757783,0.723669,1.275217,0.947007
每股指标,每股营业总收入,0.997611,3.853964,2.895382,1.924408,0.957093,3.729618,2.783326,1.847516,0.921647,3.559206,2.764406,1.85547,0.930192,3.738561,2.933362,1.9668,1.001551,3.958002,2.91807,1.950128,0.972902,3.572028,2.642131,1.788739,0.921109,3.505451,2.66647,2.30146,1.191006,4.016052,2.894347,2.530151,1.172913,4.243646,3.129293,2.56371,1.363175,5.730552,4.888827,3.324995,1.718796,6.136034,4.518769,2.897391,5.97312,5.070261,4.083602,1.99336,3.344872,1.580958,3.058246,2.207739,1.473111,3.629225,1.647977,3.77451,1.792605,2.947695,0.91053,2.359335,0.825524,2.230875,1.150637,1.592609,,1.647275,1.334611,1.068818,0.7425,0.757783,0.723669,1.275217,0.947007
每股指标,每股息税前利润,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
盈利能力,净资产收益率(ROE),2.54,9.69,7.53,5.5,2.66,10.01,7.7925,5.75,2.77,10.36,8.3475,6.18,2.97,11.0,8.9475,6.63,3.11,11.8,9.42,6.965,3.215,12.09,9.2475,6.85,3.2825,12.94,11.055,7.31,3.495,12.67,10.725,7.11,3.4025,12.63,9.675,6.51,3.29,14.35,11.145,7.63,3.86,15.67,12.2925,,18.44,20.51,19.53,10.41,18.02,10.21,18.71,,,,,,,,,,,,,,,,10.05,13.3,,,,,
盈利能力,摊薄净资产收益率,2.506788,9.841336,7.535455,5.441028,2.639273,10.073931,7.770364,5.753117,2.734811,10.329541,8.186989,6.169043,2.93389,11.099555,8.747085,6.62625,3.067635,11.922554,9.222227,6.978636,3.181594,12.253563,9.020747,6.841949,3.226025,12.9489,10.669451,7.273563,3.434503,12.761193,10.348135,7.060463,3.344911,12.067027,9.387249,6.454478,3.233059,12.359299,10.557465,7.368761,3.785926,14.073272,11.137178,7.74642,15.379756,16.696357,17.897943,9.974384,16.528069,8.886999,17.05,12.928674,9.308109,16.841031,8.060819,16.332932,12.209212,19.878482,9.72,19.316307,8.99,20.727776,11.74,20.05,,13.28,9.44,11.8,15.082201,17.886178,21.782437,26.734755,31.978021
