常用指标,每股净资产,8.537995,8.460447,8.417679,8.286819,8.149172,8.171157,8.043174,7.844362,7.792573,7.57357,7.500541,7.336746,7.298937,7.3812,7.271061,7.060038,7.056392,6.911219,6.756699,6.541993,6.548767,6.373759,6.27078,6.101183,6.230505,5.999638,5.890777,5.676484,5.654384,5.456,5.317742,5.126235,5.1591,5.137304,5.110435,4.936352,4.884252,4.723922,4.672079,4.485528,4.548876,4.360161,4.207373,4.02665,4.017802,3.834165,3.702992,3.533944,3.504573,3.302698,3.267862,3.137628,3.027748,2.823741,2.717156,2.586073,2.550758,2.375038,2.24618,2.142558,2.13331,2.012239,1.974981,1.653132,,1.438821,,1.177737,0.874975,-0.0222,-0.338647,1.623004,1.559193,,
常用指标,每股现金流,-0.609535,2.757116,3.697948,3.592813,0.966049,-3.466167,-0.601225,-2.490116,-2.683038,-0.061165,1.322123,1.197661,-0.279981,-1.043788,-2.398652,-3.308798,-4.02641,-2.077324,-3.277021,-2.650447,-1.336411,2.168289,2.052696,3.574158,4.314465,1.240259,-0.168454,0.288993,-0.613404,0.371773,1.970127,2.314999,-1.040313,-2.719064,-4.376122,-5.143619,-3.502774,7.491141,4.91555,6.737912,1.737312,4.528803,4.177274,4.292058,1.905182,0.743353,1.585809,1.169412,1.296643,-0.015061,0.377766,1.870656,1.775219,6.726969,2.470507,-0.288366,-0.183076,1.145878,0.552572,0.179163,0.318276,0.337814,1.068031,-0.310706,,0.732935,,0.923224,0.427398,2.312983,2.015854,1.771834,,,
常用指标,净资产收益率(ROE),1.995,7.0,6.6225,4.565,2.2775,7.93,7.245,4.755,2.3625,8.38,7.6725,5.07,2.6125,10.27,8.175,5.375,2.6325,10.64,8.37,5.535,2.78,10.72,8.3175,5.025,3.0825,11.77,9.8625,6.45,3.28,11.55,9.495,6.18,3.34,12.75,10.245,6.88,3.825,13.8,11.0,7.275,4.06,15.5,12.6225,8.65,4.56,17.36,14.16,9.7,5.155,21.48,17.5725,12.295,6.7325,22.54,18.33,12.6,6.8875,20.44,16.2975,10.72,5.8025,20.99,,13.22,,,,,,,,,,,
常用指标,总资产报酬率(ROA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
常用指标,毛利率,45.89293,39.717839,49.833457,47.213204,47.364444,38.263855,46.43893,42.755844,43.616435,34.1854,40.52927,38.495818,40.36113,36.922285,39.280171,37.308486,37.437127,34.460658,36.515439,35.251434,37.59789,32.065778,33.107722,30.611254,35.148103,34.110622,37.220742,36.946431,34.748692,37.181161,40.377358,41.389213,43.714488,44.181818,47.920512,47.487805,48.374688,42.469453,45.385419,46.027082,47.24299,42.121534,45.128271,47.158417,49.47671,48.918261,52.848265,55.288307,59.925302,52.499004,56.37098,57.415191,62.608747,52.591962,56.963863,56.603518,61.004932,52.411191,55.782145,53.605067,57.352528,47.794025,50.786679,53.496788,59.403627,43.376975,44.10696,32.911309,42.231884,31.977476,31.367473,18.523834,17.417329,7.308126,11.606049
常用指标,销售净利率,36.217031,30.987799,39.543863,37.532995,37.871002,30.950042,37.687868,35.253839,36.231043,28.195078,33.775282,31.650548,32.637978,29.703492,31.346885,29.885028,30.526967,28.568716,30.182911,29.214154,29.877749,26.60392,27.807266,25.544277,29.146227,28.190976,31.396613,30.971136,28.812457,30.587605,34.168766,34.655664,35.791508,34.415895,37.039729,36.629688,36.348649,32.314939,34.61147,35.062169,35.938827,31.748945,34.142789,35.721814,37.604994,36.836408,40.329708,42.370528,45.598974,40.967139,44.496391,44.221774,47.521153,39.421857,42.939857,42.442234,45.486503,39.25357,41.778115,40.215332,43.643315,36.008166,38.124523,39.469945,45.064425,31.507272,32.689821,29.619451,25.139993,19.211175,21.342905,6.010101,4.768101,,
常用指标,期间费用率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
常用指标,资产负债率,91.98719,91.52247,91.619801,91.750024,91.852171,91.518476,91.536866,91.600842,91.768137,91.808626,91.947195,91.999367,91.958292,91.90521,91.955414,92.128567,92.120108,91.793284,91.63109,91.959909,91.678525,91.524055,91.664077,92.735496,92.388853,91.844097,91.947933,92.810769,92.63537,92.599301,92.766774,92.882435,92.635834,92.528917,93.19385,93.400967,93.60954,93.754592,93.518842,93.892871,93.335052,92.927161,92.973113,93.052244,93.443744,93.442369,93.292988,93.810594,93.644951,93.662668,94.651269,94.858059,94.92183,94.984326,95.038872,94.999581,94.879714,94.452945,94.554633,94.7812,94.875038,94.510415,94.637735,96.117991,,95.982164,,96.098779,96.659964,100.030601,100.539732,96.618849,95.986499,,
每股指标,基本每股收益,0.17,0.58,0.55,0.38,0.19,0.62,0.57,0.37,0.18,0.62,0.57,0.38,0.19,0.74,0.59,0.38,0.19,0.71,0.56,0.37,0.18,0.68,0.52,0.31,0.19,0.68,0.57,0.37,0.19,0.61,0.5,0.32,0.17,0.64,0.51,0.34,0.18,0.63,0.5,0.33,0.18,0.63,0.51,0.35,0.18,0.62,0.5,0.34,0.18,0.66,0.54,0.37,0.2,0.58,0.47,0.32,0.17,0.45,0.35,0.23,0.12,0.36,,0.2,,,,,,,,,,,
每股指标,稀释每股收益,0.17,0.58,0.55,0.38,0.19,0.62,0.57,0.37,0.18,0.61,0.56,0.36,0.18,0.67,0.53,0.35,0.17,0.65,0.51,0.34,0.17,0.61,0.47,0.28,0.17,0.62,0.51,0.33,0.17,0.55,0.45,0.29,0.16,0.59,0.48,0.32,0.18,0.63,0.5,0.33,0.18,0.63,0.51,0.35,0.18,0.62,0.5,0.34,0.18,0.66,0.54,0.37,0.2,0.58,0.47,0.32,0.17,0.45,0.35,0.23,0.12,0.36,,0.2,,,,,,,,,,,
每股指标,摊薄每股收益_最新股数,0.193939,0.657114,0.626515,0.416717,0.210948,0.705688,0.650142,0.414432,0.210305,0.690388,0.637888,0.407409,0.209492,0.758341,0.619288,0.394326,0.198864,0.734646,0.593799,0.37972,0.194886,0.640156,0.501053,0.310786,0.18331,0.632201,0.531415,0.346006,0.164727,0.569665,0.469827,0.305912,0.153184,0.533886,0.430443,0.286685,0.145196,0.513306,0.413586,0.278223,0.142945,0.499749,0.404075,0.274872,0.141455,0.488833,0.394715,0.26817,0.138223,0.45214,0.366654,0.252464,0.134787,0.399268,0.322127,0.218674,0.116098,0.305791,0.239191,0.155882,0.082295,0.216469,0.170233,0.115669,0.06487,0.129362,0.099357,0.123825,0.085285,0.044848,0.043,0.007335,0.004596,,
每股指标,摊薄每股净资产_期末股数,8.537995,8.460447,8.417679,8.286819,8.149172,8.171157,8.043174,7.844362,7.792573,7.57357,7.500541,7.336746,7.298937,7.3812,7.271061,7.060038,7.056392,6.911219,6.756699,6.541993,6.548767,6.373759,6.27078,6.101183,6.230505,5.999638,5.890777,5.676484,5.654384,5.456,5.317742,5.126235,5.1591,5.137304,5.110435,4.936352,4.884252,4.723922,4.672079,4.485528,4.548876,4.360161,4.207373,4.02665,4.017802,3.834165,3.702992,3.533944,3.504573,3.302698,3.267862,3.137628,3.027748,2.823741,2.717156,2.586073,2.550758,2.375038,2.24618,2.142558,2.13331,2.012239,1.974981,1.653132,,1.438821,,1.177737,0.874975,-0.0222,-0.338647,1.623004,1.559193,,
每股指标,调整每股净资产_期末股数,7.874183,7.756118,7.712283,7.573672,7.459635,7.533628,7.417256,7.213248,7.138899,6.902971,6.848221,6.683089,6.654689,6.6865,6.592204,6.386863,6.584505,6.468092,6.30282,6.077787,6.118633,5.94592,5.827678,5.667778,5.82823,5.631541,5.514145,5.332317,5.351235,5.201851,5.065423,4.891672,4.918497,4.947379,4.906231,4.741254,4.702264,4.555688,4.523854,4.358298,4.410312,4.228411,4.071916,3.904218,3.908138,3.721973,3.589344,3.432785,3.401551,3.171769,3.14757,3.027674,2.931124,2.715048,2.62774,2.505889,2.470894,2.284328,2.151734,2.05958,2.058363,1.938556,1.913864,1.584785,,1.372187,,1.094646,0.740053,-0.526994,-1.060533,0.454062,0.33433,,
每股指标,每股净资产_最新股数,8.53806,8.460511,8.417743,8.286882,8.149234,8.171219,8.043235,7.844422,7.792632,7.573628,7.500598,7.336802,7.298992,6.74989,6.649172,6.456197,6.452863,6.320106,6.178803,5.98246,5.988655,5.828616,5.570685,5.420022,5.534906,5.329814,5.233106,5.042738,5.023106,4.84687,4.724048,4.553922,4.583117,4.563755,4.037366,3.899836,3.858676,3.732012,3.691054,3.543675,3.593721,3.444632,3.323926,3.181149,3.17416,3.029082,2.925452,2.7919,2.768697,2.58674,2.23635,2.147225,2.072029,1.932418,1.859467,1.769761,1.745593,1.62534,1.537157,1.466245,1.459916,1.377061,1.351565,0.935459,,0.814187,,0.56244,0.417853,-0.003087,-0.047094,0.225707,0.216833,,
每股指标,每股经营现金流,-0.609535,2.757116,3.697948,3.592813,0.966049,-3.466167,-0.601225,-2.490116,-2.683038,-0.061165,1.322123,1.197661,-0.279981,-1.043788,-2.398652,-3.308798,-4.02641,-2.077324,-3.277021,-2.650447,-1.336411,2.168289,2.052696,3.574158,4.314465,1.240259,-0.168454,0.288993,-0.613404,0.371773,1.970127,2.314999,-1.040313,-2.719064,-4.376122,-5.143619,-3.502774,7.491141,4.91555,6.737912,1.737312,4.528803,4.177274,4.292058,1.905182,0.743353,1.585809,1.169412,1.296643,-0.015061,0.377766,1.870656,1.775219,6.726969,2.470507,-0.288366,-0.183076,1.145878,0.552572,0.179163,0.318276,0.337814,1.068031,-0.310706,,0.732935,,0.923224,0.427398,2.312983,2.015854,1.771834,,,
每股指标,每股现金流量净额,-0.738127,1.88124,-0.382679,1.634194,0.545966,0.070321,-0.063246,0.330941,-0.399045,-0.21599,-0.572132,-0.247791,-0.496598,-1.59015,-1.987081,-1.791864,-0.824178,1.434464,-0.606825,-0.163088,-0.274244,0.510382,0.343672,0.447579,2.133246,-1.337061,-0.765436,0.345748,0.097715,0.757434,0.025205,0.795404,-0.5255,-1.782925,-2.583945,-1.288802,-0.883373,2.560958,1.416204,1.762055,1.114205,0.513357,1.359519,0.427858,1.105293,-0.403179,0.185093,-0.447738,-0.104993,-0.455777,-1.02849,-0.833708,0.230666,-0.463262,-0.571423,-1.013525,-0.95688,1.62188,1.013468,0.293268,0.358836,-0.613912,0.478456,-1.111328,,0.706472,,0.888706,1.101145,0.001194,-0.070788,0.868877,,,
每股指标,每股企业自由现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
每股指标,每股股东自由现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
每股指标,每股未分配利润,4.131147,4.069508,4.05976,3.88933,3.784991,3.705057,3.76458,3.568154,3.55343,3.372744,3.397031,3.205869,3.214297,3.318385,3.25496,3.052339,3.058187,2.886585,2.875629,2.683631,2.709061,2.527779,2.597515,2.390862,2.481567,2.295604,2.320352,2.119072,2.096229,1.9108,1.895425,1.718398,1.747699,1.755872,1.92729,1.753679,1.695323,1.511536,1.688339,1.516999,1.558473,1.377921,1.455665,1.292122,1.309239,1.130187,1.158722,0.998543,1.006062,0.838321,0.944256,0.777395,0.663435,0.466477,0.762318,0.611146,0.594257,0.424607,0.390712,0.268976,0.245466,0.172207,0.135769,0.067769,,0.047721,,0.076618,-0.119981,-1.025284,-1.687849,0.05958,0.054746,,
每股指标,每股资本公积金,1.260586,1.260264,1.260247,1.260417,1.260417,1.260417,1.260417,1.260417,1.260417,1.260417,1.260417,1.260417,1.260417,1.08147,1.08147,1.08147,1.08147,1.08147,1.08147,1.08147,1.08147,1.08147,1.019889,1.019889,1.019889,1.019889,1.019889,1.019889,1.019889,1.019889,1.019889,1.019889,1.019889,1.019889,0.714775,0.714775,0.714775,0.714775,0.714775,0.714775,0.714775,0.714775,0.714775,0.714775,0.714775,0.714775,0.707491,0.698622,0.661732,0.620329,0.467342,0.503969,0.508049,0.501001,0.507147,0.527236,0.508809,0.502739,0.471202,0.489316,0.492997,0.49218,0.522485,0.202325,,0.192424,,0.03843,-0.005043,0.003083,0.349202,0.330207,0.279142,,
每股指标,每股盈余公积金,0.5,0.5,0.5,0.5,0.5,0.5,0.444183,0.444183,0.444183,0.444183,0.444183,0.444183,0.444183,0.48573,0.48573,0.48573,0.48573,0.48573,0.48573,0.48573,0.48573,0.48573,0.500009,0.500009,0.500009,0.500009,0.464306,0.464306,0.464306,0.464306,0.401112,0.401112,0.401112,0.401112,0.384562,0.384562,0.384562,0.384562,0.320572,0.320572,0.320572,0.320572,0.258146,0.258146,0.258146,0.258146,0.197069,0.197069,0.197069,0.198781,0.162235,0.162235,0.162235,0.162235,0.104504,0.104504,0.104504,0.104504,0.060187,0.060187,0.060187,0.060187,0.028625,0.034619,,0.034619,,0.01393,,,,0.233216,0.225305,,
每股指标,每股留存收益,4.631147,4.569508,4.55976,4.38933,4.284991,4.205057,4.208763,4.012337,3.997613,3.816927,3.841214,3.650052,3.65848,3.804116,3.74069,3.53807,3.543918,3.372316,3.361359,3.169362,3.194791,3.01351,3.097525,2.890872,2.981577,2.795614,2.784659,2.583379,2.560536,2.375107,2.296538,2.11951,2.148812,2.156985,2.311853,2.138242,2.079886,1.896098,2.008911,1.837571,1.879046,1.698493,1.713811,1.550268,1.567385,1.388333,1.355791,1.195612,1.203132,1.037102,1.106491,0.939631,0.82567,0.628712,0.866823,0.715651,0.698762,0.529112,0.4509,0.329164,0.305654,0.232395,0.164395,0.102388,,0.08234,,0.090549,-0.119981,-1.025284,-1.687849,0.292797,0.280051,,
每股指标,每股营业收入,0.538384,2.137748,1.595471,1.115628,0.559963,2.291828,1.73305,1.181464,0.583674,2.465643,1.899434,1.295061,0.645804,2.806336,2.170528,1.451991,0.717519,2.827046,2.161274,1.425784,0.716075,2.636937,2.035112,1.373887,0.71072,2.530282,1.909371,1.260054,0.644763,2.100325,1.549943,0.995084,0.482844,1.74989,1.473703,0.992609,0.506801,2.014546,1.515756,1.006191,0.504295,1.995736,1.50061,0.975556,0.476938,1.682362,1.241029,0.802502,0.384305,1.411197,1.206083,0.835464,0.415036,1.481785,1.097529,0.753791,0.373312,1.139428,0.837512,0.567082,0.275838,0.878698,0.652532,0.517864,,0.725551,,0.875397,0.710367,1.678663,1.448758,0.877618,0.693175,,
