常用指标,每股净资产,13.17532,12.932664,12.85107,12.665712,13.346202,13.055087,12.834278,12.557855,12.654673,12.297375,11.93865,11.692134,11.730336,11.427211,11.10926,10.796129,10.898859,10.635942,10.362576,10.083325,10.185583,9.874567,9.562864,9.461952,9.566432,9.336776,9.095606,8.841738,8.871699,8.598211,8.383474,8.130253,8.125984,8.231111,8.057417,7.855513,7.930099,7.66554,7.486137,7.239015,7.254487,7.001615,6.787862,6.581729,6.597067,6.343064,6.137645,5.931661,5.921602,5.649664,5.502942,5.337395,5.365754,5.115845,4.931823,4.815774,4.654461,4.391978,4.164835,4.399964,4.199271,3.959704,3.823409,3.718712,3.565416,3.344246,3.202085,3.172306,3.107523,2.963811,2.805384,2.75452,2.761623,2.6203,2.494999,2.470118,2.064273,1.907693,,1.837765,1.880163,1.787966,1.747685,1.662578,1.322216,,,1.052086,0.543432,2.037986
常用指标,每股现金流,1.349022,1.498811,1.487675,0.605212,1.502767,-0.772228,-1.557451,-2.995327,-1.69344,1.849144,0.106378,-0.068984,1.790622,4.958337,1.202509,1.199911,1.368393,-0.468268,-1.831571,-1.518158,-1.109112,2.011742,2.480279,1.607233,1.924861,-1.111522,0.859997,0.039656,-0.098272,1.668287,1.70055,1.026177,0.187441,0.144446,0.386046,0.62144,0.636306,6.531731,1.909456,3.043265,-0.273541,5.105126,4.084591,4.793059,1.037192,0.669445,-0.097572,-0.137901,-0.831436,1.87419,1.552643,0.89315,0.155851,1.031523,0.694437,3.172801,0.705603,-0.018517,0.284345,0.185211,-0.426448,-0.429559,-1.029665,-0.438409,-1.073396,1.505225,1.749887,2.036882,-0.111993,3.946013,1.866412,1.059639,0.461362,0.428991,2.547516,-0.182165,-1.109444,3.555213,,1.296917,0.106912,1.238559,0.715068,0.202755,1.39488,,,3.113782,,
常用指标,净资产收益率(ROE),2.2675,8.38,6.36,4.58,10.35,9.08,6.795,4.645,10.79,9.68,7.3725,5.08,2.8675,10.34,7.77,5.235,2.92,10.76,8.04,5.465,2.9475,10.35,6.99,4.95,2.96,11.2,8.805,6.285,3.25,11.36,8.925,6.38,3.3075,11.4,8.91,6.4,3.025,12.22,9.63,6.91,3.6,13.46,10.6125,7.62,3.9475,14.87,11.685,8.395,4.36,15.49,12.225,8.765,4.555,18.43,14.925,10.82,5.675,20.49,15.9,11.19,5.79,20.08,,11.75,,19.26,,10.27,,,,,,,,,,,,,,15.0,,,4.0,,,,,
常用指标,总资产报酬率(ROA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
常用指标,毛利率,42.957281,39.108389,37.580705,35.174854,41.213426,39.777004,37.106815,35.953969,40.698489,38.599739,36.938694,36.124093,39.170232,35.88824,33.753498,31.828072,34.208238,34.801959,34.591188,34.732439,36.390904,35.017465,30.970257,31.432244,37.485962,37.917684,39.171152,41.592486,39.47826,40.685808,42.13214,46.581259,47.449031,42.381805,43.687381,45.518285,43.68771,44.193259,45.385978,46.743243,43.974086,44.220649,45.851119,49.606087,49.533448,47.261289,49.211727,51.776649,53.583884,48.357101,50.199642,53.092722,54.180197,50.482906,52.114165,54.182395,56.015336,51.116922,52.362651,54.64262,56.665233,47.681178,49.646566,52.830074,56.204044,47.220677,51.245669,53.899437,56.277637,46.677537,52.174746,54.063604,57.132552,49.500978,50.667921,51.93693,56.267583,39.929588,42.626531,45.252664,43.391727,15.996784,40.469662,40.620758,5.338691,14.339535,25.540334,22.033877,41.145414,22.800035
常用指标,销售净利率,37.90399,36.410622,35.519547,34.832193,38.597944,36.266193,35.392075,34.624887,37.657883,36.201013,35.034617,33.951368,37.19644,33.713339,32.378758,30.778458,31.705792,33.014959,32.750912,32.019866,32.646611,32.319252,28.841817,29.180436,33.140008,33.579097,34.446064,36.510407,34.375201,34.875901,36.540752,40.243459,41.206541,36.064812,36.59729,37.826942,35.437733,35.028918,35.924399,36.697664,34.320846,34.479538,35.724286,38.777113,38.564922,37.223578,38.243976,40.802671,41.937935,37.985222,39.316707,41.17106,42.074572,39.688605,40.662016,42.285652,43.565657,40.027253,40.874781,42.701454,44.019312,37.580827,39.010649,41.3539,43.833556,37.326562,40.174794,42.471409,44.601175,37.203235,39.852636,41.427774,43.855074,33.119925,34.123668,33.008673,29.868708,28.854782,29.962333,32.02724,30.071524,36.399479,26.741367,27.17295,5.73096,-4.48038,-19.330289,19.865288,27.904993,16.589007
常用指标,期间费用率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
常用指标,资产负债率,92.000404,91.765821,91.667831,91.546901,92.30442,92.244688,92.190635,92.10539,92.092914,92.180561,92.242081,92.363197,92.254541,92.02812,92.023786,92.139183,91.912122,91.623038,91.659623,91.80026,91.926266,91.786693,92.249812,92.369848,92.139861,91.914553,92.118861,92.679511,92.582252,92.599985,92.662702,92.812591,92.786061,92.51768,92.574814,92.739673,92.532864,92.474181,92.351797,93.018206,92.478692,92.479877,92.755519,93.094786,92.563434,92.444441,92.629956,92.957503,92.612319,92.929232,92.882244,93.036276,92.899216,92.766554,92.891606,94.195614,94.079933,94.0842,94.07138,94.286426,94.255878,94.34008,94.321068,94.68495,95.034253,95.031181,95.231085,95.265928,94.967952,94.562056,94.465569,94.41972,93.99721,93.877381,94.47646,94.319068,94.794504,94.903599,,94.698386,94.287352,94.244517,94.026141,94.221187,95.485809,,,98.081094,98.818533,95.097675
每股指标,基本每股收益,0.3,1.08,0.8,0.59,0.34,1.16,0.84,0.56,0.34,1.15,0.84,0.57,0.33,1.14,0.83,0.55,0.31,1.1,0.8,0.54,0.3,0.99,0.65,0.46,0.25,1.0,0.77,0.54,0.28,0.96,0.74,0.51,0.27,0.91,0.7,0.49,0.26,0.89,0.7,0.5,0.26,0.9,0.7,0.5,0.26,0.89,0.69,0.5,0.25,0.84,0.66,0.47,0.24,0.88,0.7,0.5,0.26,0.82,0.62,0.43,0.21,0.66,,0.36,,0.59,,0.32,,,,,,,,,,,,,,0.23,,,0.05,,,,,
每股指标,稀释每股收益,0.3,1.08,0.8,0.59,0.34,1.16,0.84,0.56,0.34,1.15,0.84,0.57,0.33,1.14,0.83,0.55,0.31,1.1,0.8,0.54,0.3,0.99,0.65,0.46,0.25,1.0,0.77,0.54,0.28,0.96,0.74,0.51,0.27,0.91,0.7,0.49,0.26,0.89,0.7,0.5,0.26,0.9,0.7,0.5,0.26,0.89,0.69,0.5,0.25,0.84,0.66,0.47,0.24,0.88,0.7,0.5,0.26,,,0.43,,0.73,,0.4,,,,0.32,,,,,,,,,,,,,,,,,,,,,,
