常用指标,每股净资产,44.899524,43.434496,43.212846,42.100991,42.258564,41.45789,39.733584,38.055789,38.402815,36.713877,35.360388,33.968279,34.125337,32.714393,31.686597,30.174028,30.390602,29.012767,27.950555,26.59877,26.607969,25.364631,24.554004,23.729777,24.106502,22.888025,22.298176,21.166574,21.093616,20.065543,19.491316,18.503172,18.322006,17.690126,17.368556,16.628747,16.678588,15.953608,15.71812,14.995122,15.033306,14.306344,13.836716,13.167129,13.136994,12.466455,11.971252,11.337668,11.234536,10.525971,10.19536,9.841173,9.936367,9.289243,8.846595,8.404643,8.214997,7.646892,7.130184,6.740139,6.617092,6.210594,6.168976,5.785836,5.595399,4.852921,4.57686,5.724144,5.587203,5.406609,5.683008,5.269327,5.083429,4.623189,4.280875,4.028563,3.897911,3.751584,3.514228,2.666385,2.638964,2.378034,2.285703,2.16721,3.203152,3.049123,2.95988,2.83672,3.249902,3.199933,3.104915,3.003451,2.906643,2.809239,2.895151,2.821387,3.690091,1.216224,,0.876034,0.68496
常用指标,每股现金流,4.990047,17.900753,6.983901,5.331522,3.767882,17.72494,11.389095,4.289452,-0.047898,14.185289,2.1272,3.741157,-0.500317,22.60678,5.808643,5.179381,0.220103,7.218398,3.266534,0.250674,-1.284218,16.706106,8.716415,10.081443,3.455471,0.175733,-2.130531,-2.18172,-6.844647,-1.416375,-6.92724,-2.602061,-2.127319,-0.224425,-7.63977,-2.215543,-8.499206,-4.782513,-14.249643,-11.908247,-11.381403,15.877081,6.980967,12.738897,1.140919,10.79195,5.994052,16.208564,2.246193,4.724544,0.256701,-2.300458,0.128979,11.57311,0.501969,11.977105,0.128145,4.694628,2.852435,4.083236,0.253696,0.411966,1.394911,-0.071094,1.049604,2.254092,2.753648,1.326851,1.73448,3.581219,4.504997,-2.762086,1.799075,8.056511,7.732521,5.29917,2.000612,4.843811,2.38267,2.305994,-1.053718,2.63092,1.61067,0.414024,-2.131552,0.959443,-0.036424,-1.680675,-4.01977,4.811741,-1.900997,-0.985771,-1.850377,5.957132,,1.233476,,4.357633,,1.781176,1.781176
常用指标,净资产收益率(ROE),3.37,13.44,10.47,6.925,3.5325,14.49,11.535,7.72,4.02,16.22,13.035,8.775,4.6075,17.06,13.665,9.035,4.81,16.96,13.5825,9.03,4.885,15.73,12.75,8.47,4.69,16.84,14.3925,9.735,4.8625,16.57,14.3025,9.805,4.9925,16.54,13.995,9.555,4.855,16.27,13.77,9.535,4.96,17.09,14.625,10.2,5.3325,19.28,15.9975,10.745,5.4475,23.12,18.4425,12.73,6.2775,24.78,19.545,13.5,6.8,24.17,19.72,13.31,6.4475,21.75,17.61,11.955,5.6775,21.18,,10.08,,27.41,,18.21,8.45,24.76,,,,18.49,,,,17.51,,9.78,,16.1,,8.88,,12.79,,6.68,,13.07,,8.72,,32.52,16.14,28.28,17.65
常用指标,总资产报酬率(ROA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
常用指标,毛利率,51.374511,53.106668,53.785299,52.334249,52.849518,53.044552,53.096644,51.845384,52.287165,52.094077,51.956938,50.924016,51.736616,47.901433,48.85154,46.701397,48.220458,44.684576,46.370868,45.180712,47.197083,42.220516,44.279004,42.485153,45.865044,43.398479,47.494343,46.880355,48.083329,42.89111,47.02929,46.761688,47.755155,40.987428,44.609331,44.002627,44.369689,37.181198,41.497651,39.869286,40.676714,36.852946,40.702452,41.425073,44.536622,43.872955,47.888856,47.489912,48.085439,51.213387,53.408659,54.159576,55.353496,52.143039,53.666897,53.717677,54.289237,48.475929,52.260634,52.134358,51.753796,46.182944,51.309992,51.478715,48.674775,42.594176,43.072002,40.651724,45.060745,47.754393,57.685071,59.311304,60.618436,51.064505,59.0104,60.155535,59.287727,55.786087,41.325234,55.652058,55.485148,46.942121,48.148552,48.131134,50.330241,45.900141,46.871699,47.174028,47.773548,42.419608,42.015462,40.72116,43.947279,43.230731,42.308277,43.965452,40.924931,33.154634,46.752979,23.625805,18.378146
常用指标,销售净利率,43.763515,44.773828,45.556041,44.363972,44.791106,44.315353,45.126608,43.585532,44.484302,43.643751,44.17183,42.831446,43.278608,40.400483,40.772486,39.087391,39.470594,36.477858,37.530726,36.532364,38.051468,33.722915,34.805581,33.755973,36.492043,34.639214,37.433687,36.773414,37.09248,32.515539,35.8961,35.569102,37.046463,31.977799,35.704845,35.029201,35.202803,29.84332,32.655607,31.289685,31.619515,28.797196,31.228236,31.851922,34.096596,33.792346,36.727266,36.220033,36.620097,39.019939,40.490715,41.004105,42.199098,39.93843,40.841267,40.925086,41.01462,37.570847,40.386968,40.385617,39.466021,36.102666,40.12827,40.089269,37.829705,35.444932,34.568619,33.485996,35.257645,37.871555,44.678299,46.069565,46.083722,37.216172,35.388492,34.995425,31.539841,28.335148,26.197802,25.601397,28.356435,16.656134,18.966573,19.626516,20.311682,16.278256,18.924978,19.155296,19.359426,16.890416,18.320331,18.758481,19.993317,18.059621,20.007811,20.778877,15.975189,22.756686,19.116174,15.875622,11.719234
常用指标,期间费用率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
常用指标,资产负债率,90.429393,90.200093,89.915149,89.753934,89.992938,89.849643,90.050119,90.349495,90.230304,90.155228,90.426151,90.820036,90.581545,90.588358,90.442398,90.790063,90.433375,90.640295,91.075745,91.429464,91.207321,91.265221,91.298846,92.043888,91.649968,91.67201,91.748505,92.020289,91.565988,91.941493,91.874098,92.289662,92.011132,92.324233,92.857465,93.196046,92.970389,93.212034,92.857032,93.152111,93.003533,93.392521,93.298632,93.623751,93.234491,93.341686,93.596854,94.31041,93.555707,93.378247,93.378394,94.423545,93.893225,94.116956,93.927593,94.541729,94.018279,94.096182,94.157548,94.497891,94.476119,94.422243,94.358788,94.530471,94.624865,95.513266,95.661413,95.732645,95.437071,94.924217,94.182448,94.447879,94.557958,94.812567,94.837809,94.657532,94.17981,94.094808,94.17683,96.027886,95.768295,96.638812,96.65131,96.684297,96.518326,96.535808,96.420955,96.394927,96.368278,96.375928,95.997641,96.067278,95.737369,95.686427,95.058026,94.858117,95.114182,98.078818,98.218567,98.321101,98.160034
每股指标,基本每股收益,1.49,5.7,4.43,2.89,1.48,5.66,4.41,2.89,1.51,5.63,4.44,2.93,1.54,5.26,4.15,2.67,1.43,4.61,3.62,2.35,1.27,3.79,3.02,1.97,1.1,3.62,3.05,2.01,1.0,3.13,2.66,1.77,0.9,2.78,2.33,1.56,0.79,2.46,2.07,1.4,0.73,2.29,1.92,1.31,0.68,2.22,1.82,1.21,0.59,2.3,1.83,1.22,0.6,2.1,1.61,1.08,0.54,1.67,1.32,0.86,0.41,1.23,0.99,0.65,0.3,0.95,0.68,0.56,0.29,1.43,1.29,0.9,0.43,1.04,0.68,0.42,0.17,0.48,,0.23,0.12,0.38,0.31,0.21,0.154,0.46,,0.25,,0.39,,0.19,,0.33,,0.18,,0.34,0.15,0.19,0.12
每股指标,稀释每股收益,1.49,5.7,4.43,2.89,1.48,5.66,4.41,2.89,1.51,5.63,4.44,2.93,1.54,5.26,4.15,2.67,1.43,4.61,3.62,2.35,1.27,3.79,3.02,1.97,1.1,3.62,3.05,2.01,1.0,3.13,2.66,1.77,0.9,2.78,2.33,1.56,0.79,2.46,2.07,1.4,0.73,2.29,1.92,1.31,0.68,2.22,1.82,1.21,0.59,2.3,1.83,1.22,0.6,2.1,1.61,1.08,0.54,1.67,1.32,0.86,0.41,1.23,0.99,0.65,0.3,0.95,0.68,0.56,0.29,1.43,1.29,0.9,0.43,1.04,0.68,0.42,0.17,0.55,,,0.12,,,,,,,,,,,,,,,,,,,,
每股指标,摊薄每股收益_最新股数,1.500881,5.954873,4.511209,2.971072,1.478438,5.883898,4.487894,2.963658,1.509803,5.812961,4.515888,3.003666,1.540017,5.472357,4.239597,2.752594,1.428319,4.755064,3.711957,2.424677,1.269436,3.859738,3.037409,1.974159,1.102108,3.682298,3.062627,2.006832,1.000799,3.194309,2.671705,1.774634,0.899053,2.781539,2.331695,1.55667,0.792114,2.461593,2.067498,1.396955,0.727601,2.287722,1.923088,1.307541,0.682795,2.216944,1.816188,1.207739,0.592588,2.051677,1.566147,1.041679,0.516299,1.795133,1.379469,0.926928,0.46166,1.432562,1.125621,0.737514,0.349328,1.021774,0.816222,0.523516,0.234299,0.723041,0.518559,0.327599,0.166852,0.83573,0.753335,0.525181,0.250556,0.604404,0.395323,0.242666,0.097621,0.281822,0.177174,0.110986,0.05678,0.155844,0.127671,0.084648,0.041825,0.124667,0.100463,0.066968,0.032125,0.088418,0.066906,0.043934,0.02204,0.068766,0.052953,0.036262,0.013359,0.056745,0.025646,0.031872,0.019103
每股指标,摊薄每股净资产_期末股数,44.899524,43.434496,43.212846,42.100991,42.258564,41.45789,39.733584,38.055789,38.402815,36.713877,35.360388,33.968279,34.125337,32.714393,31.686597,30.174028,30.390602,29.012767,27.950555,26.59877,26.607969,25.364631,24.554004,23.729777,24.106502,22.888025,22.298176,21.166574,21.093616,20.065543,19.491316,18.503172,18.322006,17.690126,17.368556,16.628747,16.678588,15.953608,15.71812,14.995122,15.033306,14.306344,13.836716,13.167129,13.136994,12.466455,11.971252,11.337668,11.234536,10.525971,10.19536,9.841173,9.936367,9.289243,8.846595,8.404643,8.214997,7.646892,7.130184,6.740139,6.617092,6.210594,6.168976,5.785836,5.595399,4.852921,4.57686,5.724144,5.587203,5.406609,5.683008,5.269327,5.083429,4.623189,4.280875,4.028563,3.897911,3.751584,3.514228,2.666385,2.638964,2.378034,2.285703,2.16721,3.203152,3.049123,2.95988,2.83672,3.249902,3.199933,3.104915,3.003451,2.906643,2.809239,2.895151,2.821387,3.690091,1.216224,,0.876034,0.68496
每股指标,调整每股净资产_期末股数,40.591157,39.239016,38.94877,37.942743,38.307692,37.491435,35.547264,33.854877,34.167605,32.447184,30.841316,29.547422,29.740087,28.399762,27.421609,25.946986,26.285368,25.031998,23.954599,22.674781,22.83065,21.694607,20.895241,20.1318,20.623156,19.5249,18.885527,17.837985,17.9113,16.993457,16.398017,15.513164,15.400396,15.020459,15.058485,14.464234,14.730808,14.174147,14.12494,13.488025,13.695836,13.133901,12.534694,11.998572,12.198651,11.533227,11.05908,10.489413,10.422759,9.692783,9.45785,9.027482,9.116559,8.48116,8.04083,7.638133,7.433841,6.880335,6.283589,5.941511,5.86949,5.472586,5.481948,5.124159,4.917924,4.075631,3.802081,4.740531,4.582307,4.420684,4.757666,5.124974,4.942952,4.476164,4.164445,3.895606,3.744201,3.597879,3.351669,2.479982,2.44932,2.149027,2.070439,1.953006,2.899406,2.748131,2.625834,2.502952,2.888434,2.833726,2.70688,2.605437,2.465281,2.370247,2.474349,2.41705,3.094008,0.644707,,0.235846,0.086601
每股指标,每股净资产_最新股数,44.899799,43.434762,43.213111,42.101249,42.258823,41.458144,39.733827,38.056022,38.40305,36.714102,35.360605,33.968487,34.125545,32.714593,31.686791,30.174213,30.390788,29.012945,27.950726,26.598933,26.608132,25.364786,24.554155,23.729923,24.10665,22.888165,22.298312,21.166703,21.093745,20.065666,19.491435,18.503285,18.322118,17.690235,17.368663,16.628848,16.67869,15.953705,15.718216,14.995214,15.033398,14.306431,13.836801,13.167209,13.137074,12.466531,11.971326,11.337737,11.234604,10.526035,10.195423,8.419678,8.501122,7.947471,7.568761,7.190646,7.028393,6.542347,6.100275,5.766569,5.661295,5.313513,5.277907,4.950109,4.68734,3.678967,3.469688,3.338045,3.258188,3.152874,3.314056,3.072818,2.964411,2.695654,2.495891,2.348785,2.272456,2.187187,2.018054,1.298293,1.284889,0.978219,0.934034,0.882733,0.869782,0.827957,0.803724,0.770281,0.735397,0.724089,0.702589,0.679629,0.657723,0.635682,0.655122,0.638431,0.615528,0.202873,0.171774,0.146127,0.114255
每股指标,每股经营现金流,4.990047,17.900753,6.983901,5.331522,3.767882,17.72494,11.389095,4.289452,-0.047898,14.185289,2.1272,3.741157,-0.500317,22.60678,5.808643,5.179381,0.220103,7.218398,3.266534,0.250674,-1.284218,16.706106,8.716415,10.081443,3.455471,0.175733,-2.130531,-2.18172,-6.844647,-1.416375,-6.92724,-2.602061,-2.127319,-0.224425,-7.63977,-2.215543,-8.499206,-4.782513,-14.249643,-11.908247,-11.381403,15.877081,6.980967,12.738897,1.140919,10.79195,5.994052,16.208564,2.246193,4.724544,0.256701,-2.300458,0.128979,11.57311,0.501969,11.977105,0.128145,4.694628,2.852435,4.083236,0.253696,0.411966,1.394911,-0.071094,1.049604,2.254092,2.753648,1.326851,1.73448,3.581219,4.504997,-2.762086,1.799075,8.056511,7.732521,5.29917,2.000612,4.843811,2.38267,2.305994,-1.053718,2.63092,1.61067,0.414024,-2.131552,0.959443,-0.036424,-1.680675,-4.01977,4.811741,-1.900997,-0.985771,-1.850377,5.957132,,1.233476,,4.357633,,1.781176,1.781176
