每股指标,调整每股净资产_期末股数,20.271183,19.416232,18.586776,18.099015,18.147304,17.865212,17.006724,16.320081,16.427545,15.570831,14.672465,14.8409,13.960266,13.3082,12.503547,11.924659,11.993203,11.515198,10.759476,10.354068,10.427349,10.044631,9.565834,9.27706,9.423116,9.034214,8.595209,8.202828,8.292152,7.954631,7.643046,7.287665,7.339127,7.109867,6.764097,6.425483,,6.224219,,5.808182,5.235855,4.440065,3.760596,3.205105,2.649532,2.425787,2.343537,1.985243,0.149405,1.056539,0.851581,0.846807,0.292724
每股指标,每股净资产_最新股数,21.70307,20.843346,20.01057,19.472682,19.500064,18.823852,16.64041,15.969729,16.058156,15.285284,14.478167,14.575611,13.536444,12.929033,12.082885,11.288369,11.303871,10.83904,10.27004,9.837542,9.836028,9.445446,8.99534,8.687699,8.75331,8.38774,8.011039,7.649846,7.673026,7.361075,7.054559,6.733777,6.710447,5.887128,5.638995,5.359735,,5.169955,,4.768523,4.279003,3.574562,3.023746,2.578616,2.126446,1.92115,1.835144,1.579848,0.164924,0.320225,0.263111,0.263758,0.057023
每股指标,每股经营现金流,16.407096,17.662132,13.58767,11.604116,15.138419,-22.596338,-5.229461,-0.925343,-0.255705,-6.228159,-10.672642,-9.020255,-5.510982,2.594443,-4.295484,1.88203,-0.197906,-0.974811,7.555945,5.923257,-0.451037,-0.217262,7.585148,5.099399,-0.464928,6.609627,-4.931405,-3.754624,0.884758,-3.294367,0.727591,0.662167,-6.872843,13.105737,13.245846,4.187466,,4.105363,,2.556617,7.742874,0.727234,7.756864,0.208452,10.734544,-1.461691,3.748242,0.913572,2.477134,,,,
每股指标,每股现金流量净额,8.926647,2.62055,1.612505,4.021675,6.055613,-3.826299,9.195282,13.032408,8.917308,-9.467584,-3.652935,-4.327741,-7.856206,7.833849,4.595687,8.90487,1.926048,4.766609,2.525764,1.355905,2.582826,0.810614,1.805442,2.703367,-3.394113,-2.667636,-4.327918,0.188563,-7.598669,-6.444936,-12.773023,-8.334875,-8.193952,5.465343,6.13421,2.464322,,-8.255236,,4.40959,3.170081,-5.047848,4.422683,-1.492248,7.342965,-5.144194,3.182121,2.312363,3.405004,,,,
每股指标,每股企业自由现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
每股指标,每股股东自由现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
每股指标,每股未分配利润,10.521514,9.776733,9.759587,9.081041,9.121593,8.545921,9.437222,8.684446,8.711829,7.964321,8.040463,8.131861,7.485791,6.8094,6.922792,6.425939,6.417331,5.821987,5.866353,5.3843,5.368169,4.906045,4.923189,4.52342,4.572598,4.181285,4.270372,3.854395,3.861617,3.499963,3.505418,3.153058,3.130932,3.161489,3.16579,2.809683,,2.551454,,2.266402,1.852725,1.256816,1.08774,0.576774,0.195617,0.065258,-0.04697,-0.289807,-0.818584,0.009904,-0.181766,-0.175428,-0.611058
每股指标,每股资本公积金,3.306504,3.306504,3.306806,3.306806,3.308701,3.158834,2.305313,2.305274,2.305233,2.305228,2.305227,2.305152,2.080089,2.080066,1.927128,1.704096,1.704096,1.704096,1.704096,1.704096,1.704096,1.704096,1.704096,1.704096,1.704096,1.704096,1.704096,1.704096,1.704096,1.704096,1.704085,1.689498,1.689498,1.237711,1.237711,1.237711,,1.237711,,1.237711,1.237711,1.235194,1.235194,1.235194,1.235194,1.235272,1.235373,1.235818,0.245435,0.012509,0.012461,0.012464,-0.0001
每股指标,每股盈余公积金,2.228038,2.228038,1.914177,1.914177,1.914177,1.945606,1.789725,1.789732,1.78974,1.78974,1.483763,1.483774,1.514821,1.514824,1.263393,1.288628,1.288628,1.288628,1.071877,1.071877,1.071877,1.071877,0.905232,0.905232,0.905232,0.905232,0.751678,0.751678,0.751678,0.751678,0.623171,0.623171,0.623171,0.692412,0.572234,0.572234,,0.572234,,0.493115,0.406734,0.297801,0.206491,0.128315,0.054342,0.004347,0.004347,,0.000571,0.062498,0.060719,0.05657,0.161005
每股指标,每股留存收益,12.749553,12.004772,11.673765,10.995219,11.035771,10.491528,11.226948,10.474179,10.50157,9.754062,9.524226,9.615636,9.000612,8.324224,8.186186,7.714568,7.705959,7.110616,6.93823,6.456178,6.440046,5.977923,5.828422,5.428653,5.47783,5.086517,5.022051,4.606074,4.613296,4.251642,4.12859,3.77623,3.754104,3.853902,3.738024,3.381917,,3.123689,,2.759518,2.25946,1.554617,1.294231,0.70509,0.24996,0.069605,-0.042622,-0.289807,-0.818013,0.072403,-0.121046,-0.118857,-0.450053
