每股指标,摊薄每股收益_最新股数,0.117695,0.208423,0.250663,0.178986,0.1117,0.206306,0.246822,0.175301,0.106405,0.203486,0.302531,0.2251,0.13067,0.266418,0.37433,0.278381,0.12829,0.354834,0.366451,0.26989,0.123762,0.348387,0.362147,0.265929,0.120441,0.361316,0.394842,0.271589,0.115174,0.336427,0.377887,0.260286,0.127056,0.470741,0.368651,0.249821,0.115681,0.439807,0.233363,0.369152,0.306706,0.270903,0.151021,0.209176,0.160612,0.10534,0.069193,0.027983,0.001173,0.020925,0.014784,0.013181,0.013368,0.000478
每股指标,摊薄每股净资产_期末股数,5.081859,4.956219,5.031265,5.002928,4.912106,4.888443,4.938345,4.884267,4.807932,4.669329,4.801048,4.728746,5.076939,4.932977,5.269074,5.151531,4.981595,4.832331,5.393915,5.264088,5.034565,4.880061,5.068827,4.981552,5.417169,5.195063,5.329526,5.139396,5.053033,4.867369,5.005627,,,,,4.207557,4.198875,4.001625,3.645832,3.46073,,2.893397,2.606765,2.419236,1.946088,1.59357,1.933984,1.446084,1.277056,1.290806,1.30784,1.234974,0.412571,0.350271
每股指标,调整每股净资产_期末股数,4.210991,4.081728,4.187059,4.155353,4.132048,4.105239,4.091007,4.041813,4.003645,3.861744,4.095119,4.023207,4.355613,4.208062,4.57247,4.459065,4.378077,4.226155,4.712374,4.589906,4.40747,4.250184,4.413074,4.335164,4.790902,4.566448,4.82552,4.629755,4.597643,4.413601,4.6708,,,,,3.989596,3.975362,3.791821,3.479755,3.32521,,2.785989,2.571486,2.341567,1.89276,1.563738,1.871282,1.432037,1.262835,1.27641,1.2903,1.212329,0.396516,0.350271
每股指标,每股净资产_最新股数,5.081859,4.956219,5.031264,5.002928,4.912106,4.888443,4.938345,4.884267,4.807932,4.669329,4.801048,4.728746,4.615399,4.484525,4.790067,4.683211,4.528723,4.393028,4.457781,4.350486,4.160798,4.033108,3.631614,3.569085,3.528353,3.383689,3.471269,3.347431,3.291181,3.170253,3.260304,2.846042,2.712358,2.681492,2.582179,2.462836,2.457754,2.342296,2.134038,1.957177,1.475111,1.25445,1.130179,1.048874,0.843738,0.690902,0.305012,0.228064,0.201407,0.203575,0.138655,0.103764,0.090673,0.076981
每股指标,每股经营现金流,1.710599,2.403617,1.890296,0.853209,-0.015206,0.964063,1.277309,-0.484456,-0.011256,0.181267,-0.112177,-0.05139,-0.082883,-3.792858,-2.751636,-2.193347,-2.354418,-5.156235,-3.439707,-0.740446,-0.357683,-1.487772,-0.092046,0.970316,2.481312,-1.325716,-1.379879,-0.726104,1.010113,-4.359973,-3.799355,,,,,-2.468195,-4.630028,10.153529,4.611417,1.501412,,7.470252,1.68916,2.972697,2.431179,0.817346,3.214595,1.989946,,1.529954,0.02456,0.263712,,
每股指标,每股现金流量净额,-0.073905,0.122699,0.04725,-0.17716,-0.336129,0.209226,-0.218793,-0.325371,-0.367332,0.165489,0.179938,0.059094,-0.058331,-1.318365,-0.630353,-0.849525,-1.146595,0.219257,-0.874028,-0.716286,-1.101076,0.244005,-0.956418,-0.595178,-0.967092,-0.802871,-2.005839,-2.005472,-0.077429,0.551688,-2.11167,,,,,0.868917,0.715887,0.302247,-0.073686,0.860532,,0.626494,0.135519,0.33342,0.865956,-0.056244,0.465864,-0.142089,,0.481206,0.183775,-0.514784,,
每股指标,每股企业自由现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
每股指标,每股股东自由现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
每股指标,每股未分配利润,1.874328,1.756633,1.950617,1.87894,1.831655,1.719954,1.930188,1.858668,1.789771,1.683366,1.906875,1.829604,1.912291,1.768553,2.065995,1.963747,1.799023,1.657904,1.994551,1.877712,1.700896,1.551144,2.000877,1.866581,1.929869,1.744951,2.063458,1.874226,1.784077,1.607247,1.865737,,,,,1.485883,1.47705,1.279418,1.257374,1.095752,,1.058661,1.007743,0.821344,0.536797,0.341781,0.457462,0.214834,0.14502,0.15877,0.058543,0.029638,-0.66467,-0.726967
每股指标,每股资本公积金,0.659225,0.659225,0.658275,0.658275,0.658275,0.658275,0.658275,0.658275,0.658275,0.658275,0.658275,0.658275,0.824103,0.824103,0.901633,0.901633,0.901633,0.901633,1.091797,1.091797,1.091797,1.091797,0.701776,0.701776,0.871954,0.871954,0.871954,0.871954,0.871954,0.871954,0.871954,,,,,0.57389,0.57389,0.57389,0.5739,0.517813,,0.025451,0.023218,0.025451,0.029073,0.03144,0.045832,0.037917,0.037917,0.037917,0.056404,0.071172,0.027209,0.027209
