常用指标,每股净资产,18.052652,17.591178,17.278924,17.049011,16.982484,16.92398,16.395133,16.037706,15.980002,15.460857,15.047339,14.700251,14.597182,14.133336,13.82687,13.456365,13.384764,12.951974,12.570691,12.13833,12.259181,11.793316,11.35559,11.037087,11.091757,10.576604,10.175829,9.655878,13.269943,12.98039,12.218488,11.87228,11.324207,10.7511,10.246043,9.686408,9.569785,9.195729,8.93273,8.539946,8.208785,7.758324,,6.660711,,5.865423,4.398903,3.689789,3.526283,2.942881,2.244708,1.816372,1.631506,1.39776,0.94101,0.825545
常用指标,每股现金流,3.814729,2.590247,4.234106,5.224625,8.291719,-0.716356,3.099352,2.181149,5.211733,-0.156045,-3.903989,-1.396925,3.312894,-1.2403,-1.064033,-1.534493,-2.108734,-3.860289,-1.189017,-4.984765,-0.403378,4.047375,1.425176,-3.065447,-1.653164,2.159529,2.288562,4.09146,0.489965,-16.521193,-16.745122,-10.553353,-9.911981,9.023554,2.354309,7.149445,3.46117,29.783942,15.449543,18.806262,6.329249,21.046162,,12.416491,,7.584725,1.89669,4.121965,2.332151,4.061283,2.883497,0.564338,-1.626228,3.770656,0.029381,0.800701
常用指标,净资产收益率(ROE),2.27,7.97,6.26,3.96,2.33,8.35,6.81,4.6,2.69,9.81,7.98,5.41,3.06,11.82,8.95,6.04,3.3,13.34,10.29,7.16,4.06,15.75,12.07,8.06,4.32,17.41,13.81,8.66,4.37,18.88,14.12,8.76,4.57,19.76,14.24,8.69,4.48,21.67,17.24,10.53,5.63,26.37,20.84,13.34,,26.44,24.91,27.45,,25.89,26.79,20.46,,,,
常用指标,总资产报酬率(ROA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
常用指标,毛利率,47.452444,43.662217,44.178458,39.690372,50.918113,36.309546,37.841108,37.318869,45.623816,39.45433,40.62461,40.283488,47.271607,43.527972,39.795082,40.527572,48.941758,45.2923,44.315727,45.213529,51.172741,42.044708,40.567609,39.854121,41.406936,43.285594,44.30666,41.647881,41.77322,43.740385,45.121922,40.971852,41.43873,41.073038,41.278665,38.65715,38.458313,41.315827,43.947303,40.445638,41.361226,50.517936,53.401317,50.480705,47.584487,51.745729,58.084987,58.154927,65.816568,54.829894,51.642029,34.726094,26.059356,38.519644,41.701417,36.78063
常用指标,销售净利率,43.225532,41.075498,42.194914,38.901527,48.470866,35.591559,37.062619,36.617492,42.907786,37.322299,38.029106,37.857145,43.526386,39.929774,37.062262,37.788195,45.16924,41.694672,40.79449,41.424082,46.070229,38.197463,37.597743,36.643431,37.794514,40.890857,40.866735,40.43565,37.638235,41.34883,41.604929,38.292761,36.342275,36.767667,35.892942,33.575845,33.637531,36.308399,38.350185,35.564712,37.041977,42.048543,43.902748,41.582242,40.164985,42.614747,47.325221,46.608723,50.911679,42.784997,41.713751,27.464459,22.568047,29.463862,16.196387,21.19699
常用指标,期间费用率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
常用指标,资产负债率,90.447557,90.37363,90.570044,90.620723,90.700978,90.216427,90.684349,90.798349,90.959667,90.766382,90.749512,90.935818,90.913193,90.920632,91.012916,91.087202,91.049171,91.118569,91.196818,91.459612,92.310391,92.474504,92.54397,92.670959,92.556918,92.803848,92.949332,93.229028,93.07792,92.87872,94.091382,94.083104,94.142838,94.477555,94.352812,94.414893,94.172848,94.090122,93.470727,94.546245,93.981531,94.066293,,93.468756,,93.138215,93.506246,93.683515,93.624327,93.494012,94.115139,94.624837,94.83376,95.830238,96.717865,96.996408
每股指标,基本每股收益,0.4,1.37,1.07,0.68,0.39,1.35,1.09,0.73,0.42,1.45,1.17,0.78,0.44,1.6,1.2,0.8,0.43,1.65,1.26,0.87,0.49,1.76,1.33,0.88,0.47,1.72,1.34,0.82,0.41,1.6,1.16,0.71,0.51,1.97,1.39,0.83,0.42,1.86,1.46,0.86,0.45,1.79,1.36,0.84,0.38,1.35,1.0,0.9,0.71,0.67,0.54,0.32,,,,
每股指标,稀释每股收益,0.4,1.37,1.07,0.68,0.39,1.35,1.09,0.73,0.42,1.45,1.17,0.78,0.44,1.6,1.2,0.8,0.43,1.65,1.26,0.87,0.49,1.76,1.33,0.88,0.47,1.72,1.34,0.82,0.41,1.6,1.16,0.71,0.51,1.97,1.39,0.83,0.42,1.86,1.46,0.86,0.45,1.79,1.36,0.84,0.38,1.35,1.0,0.9,0.71,0.67,0.54,0.32,,,,
